,wave,start,end,syll
753,112_marron1_May_25_2016_42727029.wav,0.0,1.155,SIL
754,112_marron1_May_25_2016_42727029.wav,1.155,1.497,call
755,112_marron1_May_25_2016_42727029.wav,1.497,2.416,SIL
756,112_marron1_May_25_2016_42727029.wav,2.416,2.707,call
757,112_marron1_May_25_2016_42727029.wav,2.707,3.257,SIL
758,112_marron1_May_25_2016_42727029.wav,3.257,4.361,Z
759,112_marron1_May_25_2016_42727029.wav,4.361,4.417,SIL
760,112_marron1_May_25_2016_42727029.wav,4.417,4.686,Ci
761,112_marron1_May_25_2016_42727029.wav,4.686,6.353,C
762,112_marron1_May_25_2016_42727029.wav,6.353,6.522,H
763,112_marron1_May_25_2016_42727029.wav,6.522,6.552,SIL
764,112_marron1_May_25_2016_42727029.wav,6.552,7.281,E
765,112_marron1_May_25_2016_42727029.wav,7.281,7.323,SIL
766,112_marron1_May_25_2016_42727029.wav,7.323,8.172,R
767,112_marron1_May_25_2016_42727029.wav,8.172,8.296,SIL
768,112_marron1_May_25_2016_42727029.wav,8.296,8.343,J1
769,112_marron1_May_25_2016_42727029.wav,8.343,9.431,J1
770,112_marron1_May_25_2016_42727029.wav,9.431,10.316,J2
771,112_marron1_May_25_2016_42727029.wav,10.316,10.459,SIL
772,112_marron1_May_25_2016_42727029.wav,10.459,11.325232817,B1
773,112_marron1_May_25_2016_42727029.wav,11.325232817,11.3454021759,SIL
774,112_marron1_May_25_2016_42727029.wav,11.3454021759,12.2080460655,B2
775,112_marron1_May_25_2016_42727029.wav,12.2080460655,13.447,Q
776,112_marron1_May_25_2016_42727029.wav,13.4414512472,13.604,O
777,112_marron1_May_25_2016_42727029.wav,13.604,13.679,SIL
778,112_marron1_May_25_2016_42727029.wav,13.679,14.013,P
779,112_marron1_May_25_2016_42727029.wav,14.013,14.136,SIL
780,112_marron1_May_25_2016_42727029.wav,14.136,14.4,K
781,112_marron1_May_25_2016_42727029.wav,14.4,14.722,K2
782,112_marron1_May_25_2016_42727029.wav,14.722,14.761,SIL
783,112_marron1_May_25_2016_42727029.wav,14.761,14.84,TRASH
784,112_marron1_May_25_2016_42727029.wav,14.84,14.878,SIL
785,112_marron1_May_25_2016_42727029.wav,14.878,15.075,Ci
786,112_marron1_May_25_2016_42727029.wav,15.075,15.128,SIL
787,112_marron1_May_25_2016_42727029.wav,15.128,16.185,C
788,112_marron1_May_25_2016_42727029.wav,16.185,16.361,H
789,112_marron1_May_25_2016_42727029.wav,16.361,16.375,SIL
790,112_marron1_May_25_2016_42727029.wav,16.375,17.127,E
791,112_marron1_May_25_2016_42727029.wav,17.127,17.157,SIL
792,112_marron1_May_25_2016_42727029.wav,17.157,18.071,R
793,112_marron1_May_25_2016_42727029.wav,18.071,18.147,SIL
794,112_marron1_May_25_2016_42727029.wav,18.147,18.2,J1
795,112_marron1_May_25_2016_42727029.wav,18.2,19.13,J1
796,112_marron1_May_25_2016_42727029.wav,19.13,19.996,J2
797,112_marron1_May_25_2016_42727029.wav,19.996,20.106,SIL
798,112_marron1_May_25_2016_42727029.wav,20.106,20.893,B1
799,112_marron1_May_25_2016_42727029.wav,20.893,21.955,B2
800,112_marron1_May_25_2016_42727029.wav,21.955,22.877474755,Q
801,112_marron1_May_25_2016_42727029.wav,22.8658503401,23.2922568527,O
802,112_marron1_May_25_2016_42727029.wav,23.2922568527,23.39,SIL
803,112_marron1_May_25_2016_42727029.wav,23.39,23.9629931973,J1
804,112_marron1_May_25_2016_42727029.wav,23.962,24.024,J2
805,112_marron1_May_25_2016_42727029.wav,24.024,24.144,SIL
806,112_marron1_May_25_2016_42727029.wav,24.144,25.131,B1
807,112_marron1_May_25_2016_42727029.wav,25.131,26.008,B2
808,112_marron1_May_25_2016_42727029.wav,26.008,26.044,SIL
809,112_marron1_May_25_2016_42727029.wav,26.044,27.799,N
810,112_marron1_May_25_2016_42727029.wav,27.799,27.981,S
811,112_marron1_May_25_2016_42727029.wav,27.981,27.992,SIL
812,112_marron1_May_25_2016_42727029.wav,27.992,29.545,M
813,112_marron1_May_25_2016_42727029.wav,29.545,30.781,D
814,112_marron1_May_25_2016_42727029.wav,30.781,30.851,SIL
815,112_marron1_May_25_2016_42727029.wav,30.851,31.019,I
816,112_marron1_May_25_2016_42727029.wav,31.019,31.0804716553,SIL
817,112_marron1_May_25_2016_42727029.wav,31.0804716553,31.1524716553,A
818,112_marron1_May_25_2016_42727029.wav,31.1524716553,31.7719092971,A
