,wave,start,end,syll
77,101_marron1_May_24_2016_64441045.wav,0.0,0.283,SIL
78,101_marron1_May_24_2016_64441045.wav,0.283,0.714,call
79,101_marron1_May_24_2016_64441045.wav,0.714,1.406,SIL
80,101_marron1_May_24_2016_64441045.wav,1.406,2.451,Z
81,101_marron1_May_24_2016_64441045.wav,2.451,2.5744544981,SIL
82,101_marron1_May_24_2016_64441045.wav,2.5744544981,2.843,T
83,101_marron1_May_24_2016_64441045.wav,2.843,3.017,SIL
84,101_marron1_May_24_2016_64441045.wav,3.017,3.059,SIL
85,101_marron1_May_24_2016_64441045.wav,3.059,4.656,U
86,101_marron1_May_24_2016_64441045.wav,4.656,4.874,SIL
87,101_marron1_May_24_2016_64441045.wav,4.874,5.129,Ci
88,101_marron1_May_24_2016_64441045.wav,5.129,7.037,C
89,101_marron1_May_24_2016_64441045.wav,7.037,7.211,H
90,101_marron1_May_24_2016_64441045.wav,7.211,7.23,SIL
91,101_marron1_May_24_2016_64441045.wav,7.23,7.53,E
92,101_marron1_May_24_2016_64441045.wav,7.53,7.552,SIL
93,101_marron1_May_24_2016_64441045.wav,7.552,8.432,R
94,101_marron1_May_24_2016_64441045.wav,8.432,8.572,SIL
95,101_marron1_May_24_2016_64441045.wav,8.572,9.488,J1
96,101_marron1_May_24_2016_64441045.wav,9.488,9.9983972699,J2
97,101_marron1_May_24_2016_64441045.wav,9.9983972699,10.034,J2
98,101_marron1_May_24_2016_64441045.wav,10.034,10.161,SIL
99,101_marron1_May_24_2016_64441045.wav,10.161,10.925323768,B1
100,101_marron1_May_24_2016_64441045.wav,10.925323768,11.847,B2
101,101_marron1_May_24_2016_64441045.wav,11.847,11.8974096976,SIL
102,101_marron1_May_24_2016_64441045.wav,11.8974096976,12.7770260784,Q
103,101_marron1_May_24_2016_64441045.wav,12.7658206181,13.407,O
104,101_marron1_May_24_2016_64441045.wav,13.407,13.522,SIL
105,101_marron1_May_24_2016_64441045.wav,13.522,14.402,J1
106,101_marron1_May_24_2016_64441045.wav,14.402,15.2842478149,J2
107,101_marron1_May_24_2016_64441045.wav,15.284,15.382,J2
108,101_marron1_May_24_2016_64441045.wav,15.382,15.422,SIL
109,101_marron1_May_24_2016_64441045.wav,15.422,18.046,N
110,101_marron1_May_24_2016_64441045.wav,18.046,18.206,S
111,101_marron1_May_24_2016_64441045.wav,18.206,18.24,SIL
112,101_marron1_May_24_2016_64441045.wav,18.24,19.526,M
113,101_marron1_May_24_2016_64441045.wav,19.526,21.007,D
114,101_marron1_May_24_2016_64441045.wav,21.007,21.024,SIL
115,101_marron1_May_24_2016_64441045.wav,21.024,22.7975089292,N
116,101_marron1_May_24_2016_64441045.wav,22.791906199,22.966,S
117,101_marron1_May_24_2016_64441045.wav,22.966,22.982,SIL
118,101_marron1_May_24_2016_64441045.wav,22.982,24.316,M
119,101_marron1_May_24_2016_64441045.wav,24.316,25.792,D
120,101_marron1_May_24_2016_64441045.wav,25.792,25.859,SIL
121,101_marron1_May_24_2016_64441045.wav,25.859,26.008,I
122,101_marron1_May_24_2016_64441045.wav,26.008,26.112,SIL
123,101_marron1_May_24_2016_64441045.wav,26.112,26.184,A
124,101_marron1_May_24_2016_64441045.wav,26.1787565671,27.327,A
