,wave,start,end,syll
483,108_marron1_May_25_2016_25065494.wav,0.0,1.219,SIL
484,108_marron1_May_25_2016_25065494.wav,1.219,1.527,call
485,108_marron1_May_25_2016_25065494.wav,1.527,2.458,SIL
486,108_marron1_May_25_2016_25065494.wav,2.458,3.671,Z
487,108_marron1_May_25_2016_25065494.wav,3.671,3.792,SIL
488,108_marron1_May_25_2016_25065494.wav,3.792,4.041,Ci
489,108_marron1_May_25_2016_25065494.wav,4.041,5.291,C
490,108_marron1_May_25_2016_25065494.wav,5.291,5.471,H
491,108_marron1_May_25_2016_25065494.wav,5.471,5.49,SIL
492,108_marron1_May_25_2016_25065494.wav,5.49,6.076,E
493,108_marron1_May_25_2016_25065494.wav,6.076,6.115,SIL
494,108_marron1_May_25_2016_25065494.wav,6.115,7.304,R
495,108_marron1_May_25_2016_25065494.wav,7.304,7.421,SIL
496,108_marron1_May_25_2016_25065494.wav,7.421,7.463,J1
497,108_marron1_May_25_2016_25065494.wav,7.463,8.433,J1
498,108_marron1_May_25_2016_25065494.wav,8.433,8.542,L2
499,108_marron1_May_25_2016_25065494.wav,8.542,8.823,J2
500,108_marron1_May_25_2016_25065494.wav,8.823,9.01,SIL
501,108_marron1_May_25_2016_25065494.wav,9.01,9.781,B1
502,108_marron1_May_25_2016_25065494.wav,9.781,10.4312092415,B2
503,108_marron1_May_25_2016_25065494.wav,10.4312092415,11.6651247166,Q
504,108_marron1_May_25_2016_25065494.wav,11.6593197279,11.844,O
505,108_marron1_May_25_2016_25065494.wav,11.844,11.922,SIL
506,108_marron1_May_25_2016_25065494.wav,11.922,12.264,P
507,108_marron1_May_25_2016_25065494.wav,12.264,12.396,SIL
508,108_marron1_May_25_2016_25065494.wav,12.396,12.575,K
509,108_marron1_May_25_2016_25065494.wav,12.575,12.911,K2
510,108_marron1_May_25_2016_25065494.wav,12.911,12.99,SIL
511,108_marron1_May_25_2016_25065494.wav,12.99,13.047,I
512,108_marron1_May_25_2016_25065494.wav,13.047,13.077,SIL
513,108_marron1_May_25_2016_25065494.wav,13.077,13.351,Ci
514,108_marron1_May_25_2016_25065494.wav,13.351,13.363,SIL
515,108_marron1_May_25_2016_25065494.wav,13.363,14.201,C
516,108_marron1_May_25_2016_25065494.wav,14.201,14.363,H
517,108_marron1_May_25_2016_25065494.wav,14.363,14.383,SIL
518,108_marron1_May_25_2016_25065494.wav,14.383,15.145,E
519,108_marron1_May_25_2016_25065494.wav,15.145,15.182,SIL
520,108_marron1_May_25_2016_25065494.wav,15.182,16.429,R
521,108_marron1_May_25_2016_25065494.wav,16.429,16.499,SIL
522,108_marron1_May_25_2016_25065494.wav,16.499,16.552,J1
523,108_marron1_May_25_2016_25065494.wav,16.541,17.348,J1
524,108_marron1_May_25_2016_25065494.wav,17.348,17.852,J2
525,108_marron1_May_25_2016_25065494.wav,17.852,17.965,SIL
526,108_marron1_May_25_2016_25065494.wav,17.965,18.831,B1
527,108_marron1_May_25_2016_25065494.wav,18.831,19.554,B2
528,108_marron1_May_25_2016_25065494.wav,19.554,19.604,SIL
