,wave,start,end,syll
967,115_marron1_May_25_2016_49164918.wav,0.0,0.377,call
968,115_marron1_May_25_2016_49164918.wav,0.377,1.591,SIL
969,115_marron1_May_25_2016_49164918.wav,1.591,1.901,call
970,115_marron1_May_25_2016_49164918.wav,1.901,2.659,SIL
971,115_marron1_May_25_2016_49164918.wav,2.659,3.617,Z
972,115_marron1_May_25_2016_49164918.wav,3.617,3.694,SIL
973,115_marron1_May_25_2016_49164918.wav,3.694,3.94,Ci
974,115_marron1_May_25_2016_49164918.wav,3.94,4.955,C
975,115_marron1_May_25_2016_49164918.wav,4.955,5.148,H
976,115_marron1_May_25_2016_49164918.wav,5.148,5.877,E
977,115_marron1_May_25_2016_49164918.wav,5.877,5.927,SIL
978,115_marron1_May_25_2016_49164918.wav,5.927,7.158,R
979,115_marron1_May_25_2016_49164918.wav,7.158,7.245,SIL
980,115_marron1_May_25_2016_49164918.wav,7.245,7.2923176911,J1
981,115_marron1_May_25_2016_49164918.wav,7.292,8.383,J1
982,115_marron1_May_25_2016_49164918.wav,8.383,9.192,J2
983,115_marron1_May_25_2016_49164918.wav,9.192,9.344,SIL
984,115_marron1_May_25_2016_49164918.wav,9.344,10.196,B1
985,115_marron1_May_25_2016_49164918.wav,10.196,10.207,SIL
986,115_marron1_May_25_2016_49164918.wav,10.207,11.2691811821,B2
987,115_marron1_May_25_2016_49164918.wav,11.264,12.438,Q
988,115_marron1_May_25_2016_49164918.wav,12.438,12.746,H
989,115_marron1_May_25_2016_49164918.wav,12.746,12.76,SIL
990,115_marron1_May_25_2016_49164918.wav,12.76,13.668,E
991,115_marron1_May_25_2016_49164918.wav,13.668,13.721,SIL
992,115_marron1_May_25_2016_49164918.wav,13.721,14.54,N
993,115_marron1_May_25_2016_49164918.wav,14.54,14.702,S
994,115_marron1_May_25_2016_49164918.wav,14.702,14.722,SIL
995,115_marron1_May_25_2016_49164918.wav,14.722,16.488,M
996,115_marron1_May_25_2016_49164918.wav,16.488,17.987,D
997,115_marron1_May_25_2016_49164918.wav,17.987,18.012,SIL
998,115_marron1_May_25_2016_49164918.wav,18.012,18.166,I
999,115_marron1_May_25_2016_49164918.wav,18.166,18.278,SIL
1000,115_marron1_May_25_2016_49164918.wav,18.278,19.377,A
1001,115_marron1_May_25_2016_49164918.wav,19.377,19.461,SIL
1002,115_marron1_May_25_2016_49164918.wav,19.461,19.635,O
1003,115_marron1_May_25_2016_49164918.wav,19.635,19.697,SIL
1004,115_marron1_May_25_2016_49164918.wav,19.697,20.036,P
1005,115_marron1_May_25_2016_49164918.wav,20.036,20.173,SIL
1006,115_marron1_May_25_2016_49164918.wav,20.173,20.504,K
1007,115_marron1_May_25_2016_49164918.wav,20.504,20.781,K2
1008,115_marron1_May_25_2016_49164918.wav,20.781,20.84,SIL
1009,115_marron1_May_25_2016_49164918.wav,20.84,22.454,L
1010,115_marron1_May_25_2016_49164918.wav,22.454,23.088,J2
1011,115_marron1_May_25_2016_49164918.wav,23.088,23.189,SIL
1012,115_marron1_May_25_2016_49164918.wav,23.189,24.074,B1
1013,115_marron1_May_25_2016_49164918.wav,24.074,24.9469387755,B2
1014,115_marron1_May_25_2016_49164918.wav,24.9469387755,26.041589541,Q
1015,115_marron1_May_25_2016_49164918.wav,26.041589541,26.658,O
1016,115_marron1_May_25_2016_49164918.wav,26.658,26.776,SIL
1017,115_marron1_May_25_2016_49164918.wav,26.776,27.743,J1
1018,115_marron1_May_25_2016_49164918.wav,27.743,28.6302040816,J2
1019,115_marron1_May_25_2016_49164918.wav,28.627,28.677,J2
1020,115_marron1_May_25_2016_49164918.wav,28.677,28.819,SIL
1021,115_marron1_May_25_2016_49164918.wav,28.819,29.982,B1
1022,115_marron1_May_25_2016_49164918.wav,29.982,29.996,SIL
1023,115_marron1_May_25_2016_49164918.wav,29.996,30.733,B2
1024,115_marron1_May_25_2016_49164918.wav,30.733,30.806,SIL
1025,115_marron1_May_25_2016_49164918.wav,30.806,32.319,N
1026,115_marron1_May_25_2016_49164918.wav,32.319,32.482,S
1027,115_marron1_May_25_2016_49164918.wav,32.482,32.51,SIL
1028,115_marron1_May_25_2016_49164918.wav,32.51,34.057,M
1029,115_marron1_May_25_2016_49164918.wav,34.057,34.071,SIL
1030,115_marron1_May_25_2016_49164918.wav,34.071,35.537,D
1031,115_marron1_May_25_2016_49164918.wav,35.537,35.632,SIL
1032,115_marron1_May_25_2016_49164918.wav,35.632,35.809,I
1033,115_marron1_May_25_2016_49164918.wav,35.809,35.876,SIL
1034,115_marron1_May_25_2016_49164918.wav,35.876,37.05,A
