,wave,start,end,syll
5590,195_marron1_May_28_2016_65551613.wav,0.0,2.4730692581,SIL
5591,195_marron1_May_28_2016_65551613.wav,2.4730692581,3.0321155655,Z
5592,195_marron1_May_28_2016_65551613.wav,3.0321155655,3.1268691769,SIL
5593,195_marron1_May_28_2016_65551613.wav,3.1268691769,3.3779662472,Ci
5594,195_marron1_May_28_2016_65551613.wav,3.3779662472,4.4202559728,C
5595,195_marron1_May_28_2016_65551613.wav,4.4202559728,4.9177124328,H
5596,195_marron1_May_28_2016_65551613.wav,4.9177124328,5.6520529213,E
5597,195_marron1_May_28_2016_65551613.wav,5.6520529213,5.6946920465,SIL
5598,195_marron1_May_28_2016_65551613.wav,5.6946920465,6.959652759,R
5599,195_marron1_May_28_2016_65551613.wav,6.959652759,7.0733570927,SIL
5600,195_marron1_May_28_2016_65551613.wav,7.0733570927,8.0114178457,J1
5601,195_marron1_May_28_2016_65551613.wav,8.0114178457,8.6652177646,J2
5602,195_marron1_May_28_2016_65551613.wav,8.6652177646,8.8357742651,SIL
5603,195_marron1_May_28_2016_65551613.wav,8.8357742651,9.8069987822,B1
5604,195_marron1_May_28_2016_65551613.wav,9.8069987822,10.5081755067,B2
5605,195_marron1_May_28_2016_65551613.wav,10.5081755067,11.7518166566,Q
5606,195_marron1_May_28_2016_65551613.wav,11.7518166566,12.8770157923,O
5607,195_marron1_May_28_2016_65551613.wav,12.8770157923,12.9717694037,SIL
5608,195_marron1_May_28_2016_65551613.wav,12.9717694037,13.8387649482,J1
5609,195_marron1_May_28_2016_65551613.wav,13.8387649482,13.9524692819,L2
5610,195_marron1_May_28_2016_65551613.wav,13.9524692819,15.6722473292,L
5611,195_marron1_May_28_2016_65551613.wav,15.6722473292,15.8143777464,SIL
5612,195_marron1_May_28_2016_65551613.wav,15.8143777464,16.7713892217,B1
5613,195_marron1_May_28_2016_65551613.wav,16.7713892217,17.8278919891,B2
5614,195_marron1_May_28_2016_65551613.wav,17.8278919891,19.021787493,Q
5615,195_marron1_May_28_2016_65551613.wav,19.021787493,19.7087511758,H
5616,195_marron1_May_28_2016_65551613.wav,19.7087511758,19.7127665395,SIL
5617,195_marron1_May_28_2016_65551613.wav,19.7127665395,20.4762554283,E
5618,195_marron1_May_28_2016_65551613.wav,20.4762554283,20.5473206369,SIL
5619,195_marron1_May_28_2016_65551613.wav,20.5473206369,22.4329175042,N
5620,195_marron1_May_28_2016_65551613.wav,22.4329175042,22.5513595185,SIL
5621,195_marron1_May_28_2016_65551613.wav,22.5513595185,23.6457637304,A
5622,195_marron1_May_28_2016_65551613.wav,23.6457637304,23.7026158973,SIL
5623,195_marron1_May_28_2016_65551613.wav,23.7026158973,23.8968608007,O
5624,195_marron1_May_28_2016_65551613.wav,23.8968608007,23.9442376064,SIL
5625,195_marron1_May_28_2016_65551613.wav,23.9442376064,24.2900882881,P
5626,195_marron1_May_28_2016_65551613.wav,24.2900882881,24.4274810246,SIL
5627,195_marron1_May_28_2016_65551613.wav,24.4274810246,24.6187514184,K
5628,195_marron1_May_28_2016_65551613.wav,24.6187514184,24.9960026932,K2
