,wave,start,end,syll
9249,267_marron1_June_06_2016_58959218.wav,0.0,1.806,SIL
9250,267_marron1_June_06_2016_58959218.wav,1.806,2.165,call
9251,267_marron1_June_06_2016_58959218.wav,2.165,2.6,SIL
9252,267_marron1_June_06_2016_58959218.wav,2.6,3.672,Z
9253,267_marron1_June_06_2016_58959218.wav,3.672,3.783,SIL
9254,267_marron1_June_06_2016_58959218.wav,3.783,4.024,Ci
9255,267_marron1_June_06_2016_58959218.wav,4.024,4.821,C
9256,267_marron1_June_06_2016_58959218.wav,4.821,5.386,H
9257,267_marron1_June_06_2016_58959218.wav,5.386,6.249,E
9258,267_marron1_June_06_2016_58959218.wav,6.249,6.291,SIL
9259,267_marron1_June_06_2016_58959218.wav,6.291,7.177,R
9260,267_marron1_June_06_2016_58959218.wav,7.177,7.314,SIL
9261,267_marron1_June_06_2016_58959218.wav,7.314,8.192,J1
9262,267_marron1_June_06_2016_58959218.wav,8.192,9.296,J2
9263,267_marron1_June_06_2016_58959218.wav,9.296,10.158,L
9264,267_marron1_June_06_2016_58959218.wav,10.158,11.731,N
9265,267_marron1_June_06_2016_58959218.wav,11.731,11.792,SIL
9266,267_marron1_June_06_2016_58959218.wav,11.792,12.792,A
9267,267_marron1_June_06_2016_58959218.wav,12.792,12.85,SIL
9268,267_marron1_June_06_2016_58959218.wav,12.85,13.976,O
9269,267_marron1_June_06_2016_58959218.wav,13.976,14.068,SIL
9270,267_marron1_June_06_2016_58959218.wav,14.068,14.85,J1
9271,267_marron1_June_06_2016_58959218.wav,14.85,15.866,J2
9272,267_marron1_June_06_2016_58959218.wav,15.866,17.083,L
9273,267_marron1_June_06_2016_58959218.wav,17.083,17.102,SIL
9274,267_marron1_June_06_2016_58959218.wav,17.102,18.725,N
9275,267_marron1_June_06_2016_58959218.wav,18.725,18.752,SIL
9276,267_marron1_June_06_2016_58959218.wav,18.752,19.9617208311,A
9277,267_marron1_June_06_2016_58959218.wav,19.9617208311,19.962,SIL
9278,267_marron1_June_06_2016_58959218.wav,19.962,20.019,A
9279,267_marron1_June_06_2016_58959218.wav,20.019,20.072,SIL
9280,267_marron1_June_06_2016_58959218.wav,20.072,20.301,O
9281,267_marron1_June_06_2016_58959218.wav,20.301,20.34,SIL
9282,267_marron1_June_06_2016_58959218.wav,20.34,20.676,P
9283,267_marron1_June_06_2016_58959218.wav,20.676,20.763,SIL
9284,267_marron1_June_06_2016_58959218.wav,20.763,21.008,K
9285,267_marron1_June_06_2016_58959218.wav,21.008,21.031,SIL
9286,267_marron1_June_06_2016_58959218.wav,21.031,22.829,V
9287,267_marron1_June_06_2016_58959218.wav,22.829,22.909,SIL
9288,267_marron1_June_06_2016_58959218.wav,22.909,23.588,J1
9289,267_marron1_June_06_2016_58959218.wav,23.588,24.3174912401,J2
9290,267_marron1_June_06_2016_58959218.wav,24.317,24.3900237885,J2
9291,267_marron1_June_06_2016_58959218.wav,24.3900237885,24.508,SIL
9292,267_marron1_June_06_2016_58959218.wav,24.508,25.344,B1
9293,267_marron1_June_06_2016_58959218.wav,25.344,25.363,SIL
9294,267_marron1_June_06_2016_58959218.wav,25.363,26.375,B2
9295,267_marron1_June_06_2016_58959218.wav,26.375,26.429,SIL
9296,267_marron1_June_06_2016_58959218.wav,26.429,28.452,N
9297,267_marron1_June_06_2016_58959218.wav,28.452,28.494,SIL
9298,267_marron1_June_06_2016_58959218.wav,28.494,29.593,A
9299,267_marron1_June_06_2016_58959218.wav,29.593,29.635,SIL
9300,267_marron1_June_06_2016_58959218.wav,29.635,29.857,O
9301,267_marron1_June_06_2016_58959218.wav,29.857,29.899,SIL
9302,267_marron1_June_06_2016_58959218.wav,29.899,30.269,P
9303,267_marron1_June_06_2016_58959218.wav,30.269,30.349,SIL
9304,267_marron1_June_06_2016_58959218.wav,30.349,30.601,K
9305,267_marron1_June_06_2016_58959218.wav,30.601,30.651,SIL
9306,267_marron1_June_06_2016_58959218.wav,30.651,31.964,V
9307,267_marron1_June_06_2016_58959218.wav,31.964,32.04,SIL
9308,267_marron1_June_06_2016_58959218.wav,32.04,32.67,J1
9309,267_marron1_June_06_2016_58959218.wav,32.67,33.1931846676,J2
9310,267_marron1_June_06_2016_58959218.wav,33.1930822109,33.2580822109,J2
9311,267_marron1_June_06_2016_58959218.wav,33.2580822109,33.373,SIL
9312,267_marron1_June_06_2016_58959218.wav,33.373,34.319,B1
9313,267_marron1_June_06_2016_58959218.wav,34.319,35.2164610188,B2
9314,267_marron1_June_06_2016_58959218.wav,35.216,35.48,Q
