,wave,start,end,syll
12906,338_marron1_June_11_2016_52033823.wav,0.0,1.225,SIL
12907,338_marron1_June_11_2016_52033823.wav,1.225,1.562,call
12908,338_marron1_June_11_2016_52033823.wav,1.562,2.451,SIL
12909,338_marron1_June_11_2016_52033823.wav,2.451,2.81,call
12910,338_marron1_June_11_2016_52033823.wav,2.81,3.527,SIL
12911,338_marron1_June_11_2016_52033823.wav,3.527,4.043,Z
12912,338_marron1_June_11_2016_52033823.wav,4.043,4.159,SIL
12913,338_marron1_June_11_2016_52033823.wav,4.159,4.386,Ci
12914,338_marron1_June_11_2016_52033823.wav,4.386,4.405,SIL
12915,338_marron1_June_11_2016_52033823.wav,4.405,5.2,C
12916,338_marron1_June_11_2016_52033823.wav,5.2,5.738,H
12917,338_marron1_June_11_2016_52033823.wav,5.724,6.604,E
12918,338_marron1_June_11_2016_52033823.wav,6.604,6.635,SIL
12919,338_marron1_June_11_2016_52033823.wav,6.635,7.143,R
12920,338_marron1_June_11_2016_52033823.wav,7.143,7.2999984976,SIL
12921,338_marron1_June_11_2016_52033823.wav,7.2999984976,8.064,J1
12922,338_marron1_June_11_2016_52033823.wav,8.064,8.978,J2
12923,338_marron1_June_11_2016_52033823.wav,8.978,9.042,J2
12924,338_marron1_June_11_2016_52033823.wav,9.042,9.152,SIL
12925,338_marron1_June_11_2016_52033823.wav,9.152,9.952,B1
12926,338_marron1_June_11_2016_52033823.wav,9.952,11.045,B2
12927,338_marron1_June_11_2016_52033823.wav,11.045,11.078,SIL
12928,338_marron1_June_11_2016_52033823.wav,11.078,12.273,Q
12929,338_marron1_June_11_2016_52033823.wav,12.273,12.458,O
12930,338_marron1_June_11_2016_52033823.wav,12.458,12.516,SIL
12931,338_marron1_June_11_2016_52033823.wav,12.516,12.864,P
12932,338_marron1_June_11_2016_52033823.wav,12.864,12.9550823999,SIL
12933,338_marron1_June_11_2016_52033823.wav,12.9550823999,13.289,K
12934,338_marron1_June_11_2016_52033823.wav,13.289,13.805,K2
12935,338_marron1_June_11_2016_52033823.wav,13.805,13.86,SIL
12936,338_marron1_June_11_2016_52033823.wav,13.86,14.818,L
12937,338_marron1_June_11_2016_52033823.wav,14.818,15.679,J2
12938,338_marron1_June_11_2016_52033823.wav,15.679,15.737,J2
12939,338_marron1_June_11_2016_52033823.wav,15.737,15.839,SIL
12940,338_marron1_June_11_2016_52033823.wav,15.839,16.67,B1
12941,338_marron1_June_11_2016_52033823.wav,16.67,17.691,B2
12942,338_marron1_June_11_2016_52033823.wav,17.691,18.991,N
12943,338_marron1_June_11_2016_52033823.wav,18.991,19.085,SIL
12944,338_marron1_June_11_2016_52033823.wav,19.085,20.153,A
12945,338_marron1_June_11_2016_52033823.wav,20.153,20.216,SIL
12946,338_marron1_June_11_2016_52033823.wav,20.216,20.851,O
12947,338_marron1_June_11_2016_52033823.wav,20.851,20.937,SIL
12948,338_marron1_June_11_2016_52033823.wav,20.937,21.726,J1
12949,338_marron1_June_11_2016_52033823.wav,21.726,22.463,J2
12950,338_marron1_June_11_2016_52033823.wav,22.463,23.446,L
12951,338_marron1_June_11_2016_52033823.wav,23.446,24.85,N
12952,338_marron1_June_11_2016_52033823.wav,24.85,24.872,SIL
12953,338_marron1_June_11_2016_52033823.wav,24.872,26.021,A
12954,338_marron1_June_11_2016_52033823.wav,26.021,26.079,A
12955,338_marron1_June_11_2016_52033823.wav,26.079,26.092,SIL
12956,338_marron1_June_11_2016_52033823.wav,26.092,26.998,O
12957,338_marron1_June_11_2016_52033823.wav,26.998,27.067,SIL
12958,338_marron1_June_11_2016_52033823.wav,27.067,27.831,J1
12959,338_marron1_June_11_2016_52033823.wav,27.831,28.488,J2
12960,338_marron1_June_11_2016_52033823.wav,28.488,28.554,J2
12961,338_marron1_June_11_2016_52033823.wav,28.554,28.667,SIL
12962,338_marron1_June_11_2016_52033823.wav,28.667,29.515,B1
12963,338_marron1_June_11_2016_52033823.wav,29.515,30.329,B2
12964,338_marron1_June_11_2016_52033823.wav,30.329,31.229,Q
12965,338_marron1_June_11_2016_52033823.wav,31.215,31.681,O
12966,338_marron1_June_11_2016_52033823.wav,31.681,31.767,SIL
12967,338_marron1_June_11_2016_52033823.wav,31.767,32.465,J1
12968,338_marron1_June_11_2016_52033823.wav,32.465,32.907,J2
12969,338_marron1_June_11_2016_52033823.wav,32.907,34.013,L
12970,338_marron1_June_11_2016_52033823.wav,34.013,35.396,N
