,wave,start,end,syll
21478,496_marron1_June_06_2016_24604675.wav,0.0,1.1360604974,SIL
21479,496_marron1_June_06_2016_24604675.wav,1.1360604974,1.4520773259,call
21480,496_marron1_June_06_2016_24604675.wav,1.4520773259,2.1361137521,SIL
21481,496_marron1_June_06_2016_24604675.wav,2.1361137521,2.7150576254,Z
21482,496_marron1_June_06_2016_24604675.wav,2.7150576254,2.8201501783,SIL
21483,496_marron1_June_06_2016_24604675.wav,2.8201501783,2.9961595512,Ci
21484,496_marron1_June_06_2016_24604675.wav,2.9961595512,3.9962128059,C
21485,496_marron1_June_06_2016_24604675.wav,3.9962128059,4.5002396463,H
21486,496_marron1_June_06_2016_24604675.wav,4.5002396463,4.5162404983,SIL
21487,496_marron1_June_06_2016_24604675.wav,4.5162404983,5.5682965223,E
21488,496_marron1_June_06_2016_24604675.wav,5.5682965223,5.5922978004,SIL
21489,496_marron1_June_06_2016_24604675.wav,5.5922978004,6.1003248538,R
21490,496_marron1_June_06_2016_24604675.wav,6.1003248538,6.2243314574,SIL
21491,496_marron1_June_06_2016_24604675.wav,6.2243314574,6.2683338006,J1
21492,496_marron1_June_06_2016_24604675.wav,6.2683338006,6.9243687357,J1
21493,496_marron1_June_06_2016_24604675.wav,6.9243687357,8.1764354106,J2
21494,496_marron1_June_06_2016_24604675.wav,8.1764354106,8.2324383929,J2
21495,496_marron1_June_06_2016_24604675.wav,8.2324383929,8.3164428663,SIL
21496,496_marron1_June_06_2016_24604675.wav,8.3164428663,9.1524873873,B1
21497,496_marron1_June_06_2016_24604675.wav,9.1524873873,10.0965376597,B2
21498,496_marron1_June_06_2016_24604675.wav,10.0965376597,11.2806007133,Q
21499,496_marron1_June_06_2016_24604675.wav,11.2806007133,11.7486256365,H
21500,496_marron1_June_06_2016_24604675.wav,11.7486256365,12.7926812345,E
21501,496_marron1_June_06_2016_24604675.wav,12.7926812345,12.8206827256,SIL
21502,496_marron1_June_06_2016_24604675.wav,12.8206827256,13.6887289507,R
21503,496_marron1_June_06_2016_24604675.wav,13.6887289507,13.8367368324,SIL
21504,496_marron1_June_06_2016_24604675.wav,13.8367368324,14.6367794362,J1
21505,496_marron1_June_06_2016_24604675.wav,14.6367794362,15.024800099,J2
21506,496_marron1_June_06_2016_24604675.wav,15.024800099,15.1048043594,J2
21507,496_marron1_June_06_2016_24604675.wav,15.1048043594,15.1888088328,SIL
21508,496_marron1_June_06_2016_24604675.wav,15.1888088328,15.9608499454,B1
21509,496_marron1_June_06_2016_24604675.wav,15.9608499454,16.786984127,B2
21510,496_marron1_June_06_2016_24604675.wav,16.786984127,16.8408968096,SIL
21511,496_marron1_June_06_2016_24604675.wav,16.8408968096,17.7129432477,N
21512,496_marron1_June_06_2016_24604675.wav,17.6969423956,17.8969530466,S
21513,496_marron1_June_06_2016_24604675.wav,17.8969530466,19.1890218517,M
21514,496_marron1_June_06_2016_24604675.wav,19.1890218517,20.1610736153,D
21515,496_marron1_June_06_2016_24604675.wav,20.1610736153,20.1948979592,SIL
21516,496_marron1_June_06_2016_24604675.wav,20.1948979592,20.3850855443,I
21517,496_marron1_June_06_2016_24604675.wav,20.3850855443,20.4330881006,SIL
21518,496_marron1_June_06_2016_24604675.wav,20.4330881006,21.3051345387,A
21519,496_marron1_June_06_2016_24604675.wav,21.3051345387,21.3571373079,SIL
21520,496_marron1_June_06_2016_24604675.wav,21.3571373079,21.5691485979,O
21521,496_marron1_June_06_2016_24604675.wav,21.5691485979,21.6171511542,SIL
21522,496_marron1_June_06_2016_24604675.wav,21.6171511542,21.9651696868,P
21523,496_marron1_June_06_2016_24604675.wav,21.9651696868,22.0491741602,SIL
21524,496_marron1_June_06_2016_24604675.wav,22.0491741602,22.3971926928,K
21525,496_marron1_June_06_2016_24604675.wav,22.3971926928,22.7572118645,K2
