,wave,start,end,syll
13553,350_marron1_June_11_2016_70579991.wav,0.0,3.654,SIL
13554,350_marron1_June_11_2016_70579991.wav,3.654,4.664,Z
13555,350_marron1_June_11_2016_70579991.wav,4.664,4.755,SIL
13556,350_marron1_June_11_2016_70579991.wav,4.755,4.987,Ci
13557,350_marron1_June_11_2016_70579991.wav,4.987,5.823,C
13558,350_marron1_June_11_2016_70579991.wav,5.823,5.989,H
13559,350_marron1_June_11_2016_70579991.wav,5.989,6.022,SIL
13560,350_marron1_June_11_2016_70579991.wav,6.022,6.919,E
13561,350_marron1_June_11_2016_70579991.wav,6.919,6.958,SIL
13562,350_marron1_June_11_2016_70579991.wav,6.958,7.819,R
13563,350_marron1_June_11_2016_70579991.wav,7.819,7.918,SIL
13564,350_marron1_June_11_2016_70579991.wav,7.918,9.213,O
13565,350_marron1_June_11_2016_70579991.wav,9.213,9.304,SIL
13566,350_marron1_June_11_2016_70579991.wav,9.304,9.856,J1
13567,350_marron1_June_11_2016_70579991.wav,9.856,10.433,J2
13568,350_marron1_June_11_2016_70579991.wav,10.433,10.604,SIL
13569,350_marron1_June_11_2016_70579991.wav,10.604,11.517,B1
13570,350_marron1_June_11_2016_70579991.wav,11.517,11.539,SIL
13571,350_marron1_June_11_2016_70579991.wav,11.539,12.624,B2
13572,350_marron1_June_11_2016_70579991.wav,12.624,13.72,N
13573,350_marron1_June_11_2016_70579991.wav,13.709,13.877,S
13574,350_marron1_June_11_2016_70579991.wav,13.877,13.904,SIL
13575,350_marron1_June_11_2016_70579991.wav,13.904,14.964,M
13576,350_marron1_June_11_2016_70579991.wav,14.964,15.762,D
13577,350_marron1_June_11_2016_70579991.wav,15.762,15.955,I
13578,350_marron1_June_11_2016_70579991.wav,15.955,16.027,SIL
13579,350_marron1_June_11_2016_70579991.wav,16.027,16.891,A
13580,350_marron1_June_11_2016_70579991.wav,16.891,16.957,SIL
13581,350_marron1_June_11_2016_70579991.wav,16.957,17.172,O
13582,350_marron1_June_11_2016_70579991.wav,17.172,17.214,SIL
13583,350_marron1_June_11_2016_70579991.wav,17.214,17.545,P
13584,350_marron1_June_11_2016_70579991.wav,17.545,17.655,SIL
13585,350_marron1_June_11_2016_70579991.wav,17.655,17.934,K
13586,350_marron1_June_11_2016_70579991.wav,17.934,17.986,SIL
13587,350_marron1_June_11_2016_70579991.wav,17.986,19.041,V
13588,350_marron1_June_11_2016_70579991.wav,19.041,19.146,SIL
13589,350_marron1_June_11_2016_70579991.wav,19.146,19.711,J1
13590,350_marron1_June_11_2016_70579991.wav,19.711,20.446,J2
13591,350_marron1_June_11_2016_70579991.wav,20.446,20.512,J2
13592,350_marron1_June_11_2016_70579991.wav,20.512,20.617,SIL
13593,350_marron1_June_11_2016_70579991.wav,20.617,21.464,B1
13594,350_marron1_June_11_2016_70579991.wav,21.464,22.515,B2
13595,350_marron1_June_11_2016_70579991.wav,22.515,24.155,N
13596,350_marron1_June_11_2016_70579991.wav,24.155,24.323,S
13597,350_marron1_June_11_2016_70579991.wav,24.323,24.348,SIL
13598,350_marron1_June_11_2016_70579991.wav,24.348,25.173,M
13599,350_marron1_June_11_2016_70579991.wav,25.173,25.946,D
13600,350_marron1_June_11_2016_70579991.wav,25.946,25.985,SIL
13601,350_marron1_June_11_2016_70579991.wav,25.985,26.214,I
13602,350_marron1_June_11_2016_70579991.wav,26.214,26.302,SIL
13603,350_marron1_June_11_2016_70579991.wav,26.302,27.022,J1
13604,350_marron1_June_11_2016_70579991.wav,27.022,27.77,J2
13605,350_marron1_June_11_2016_70579991.wav,27.77,27.831,J2
13606,350_marron1_June_11_2016_70579991.wav,27.831,27.939,SIL
13607,350_marron1_June_11_2016_70579991.wav,27.939,28.714,B1
13608,350_marron1_June_11_2016_70579991.wav,28.714,28.736,SIL
13609,350_marron1_June_11_2016_70579991.wav,28.736,29.454,B2
13610,350_marron1_June_11_2016_70579991.wav,29.454,29.515,SIL
13611,350_marron1_June_11_2016_70579991.wav,29.515,31.132,N
13612,350_marron1_June_11_2016_70579991.wav,31.132,31.157,SIL
13613,350_marron1_June_11_2016_70579991.wav,31.157,31.924,A
