,wave,start,end,syll
6117,203_marron1_May_29_2016_41580011.wav,0.0,0.0657826477,SIL
6118,203_marron1_May_29_2016_41580011.wav,0.0657826477,0.4604785339,call
6119,203_marron1_May_29_2016_41580011.wav,0.4604785339,0.7839098851,SIL
6120,203_marron1_May_29_2016_41580011.wav,0.7839098851,1.2279427572,call
6121,203_marron1_May_29_2016_41580011.wav,1.2279427572,1.704866953,SIL
6122,203_marron1_May_29_2016_41580011.wav,1.704866953,2.1763092616,call
6123,203_marron1_May_29_2016_41580011.wav,2.1763092616,2.5275808883,SIL
6124,203_marron1_May_29_2016_41580011.wav,2.5275808883,3.9524407496,Z
6125,203_marron1_May_29_2016_41580011.wav,3.9524407496,3.9962958481,SIL
6126,203_marron1_May_29_2016_41580011.wav,3.9962958481,4.6431585505,T
6127,203_marron1_May_29_2016_41580011.wav,4.6431585505,4.8350246063,SIL
6128,203_marron1_May_29_2016_41580011.wav,4.8350246063,6.0739311381,U
6129,203_marron1_May_29_2016_41580011.wav,6.0739311381,6.1287500112,J2
6130,203_marron1_May_29_2016_41580011.wav,6.1287500112,6.2657971939,SIL
6131,203_marron1_May_29_2016_41580011.wav,6.2657971939,7.3402471064,O
6132,203_marron1_May_29_2016_41580011.wav,7.3402471064,7.3950659795,SIL
6133,203_marron1_May_29_2016_41580011.wav,7.3950659795,7.7787980911,P
6134,203_marron1_May_29_2016_41580011.wav,7.7787980911,7.874731119,SIL
6135,203_marron1_May_29_2016_41580011.wav,7.874731119,8.0611152875,K
6136,203_marron1_May_29_2016_41580011.wav,8.0611152875,8.4749977793,K2
6137,203_marron1_May_29_2016_41580011.wav,8.4749977793,8.5517442016,SIL
6138,203_marron1_May_29_2016_41580011.wav,8.5517442016,8.8368023417,Ci
6139,203_marron1_May_29_2016_41580011.wav,8.8368023417,9.7193861984,C
6140,203_marron1_May_29_2016_41580011.wav,9.7193861984,10.1250458592,H
6141,203_marron1_May_29_2016_41580011.wav,10.1250458592,11.0240753779,E
6142,203_marron1_May_29_2016_41580011.wav,11.0240753779,11.0460029271,SIL
6143,203_marron1_May_29_2016_41580011.wav,11.0460029271,11.6161192072,R
6144,203_marron1_May_29_2016_41580011.wav,11.6161192072,11.6599743057,SIL
6145,203_marron1_May_29_2016_41580011.wav,11.6599743057,12.5590038243,J1
6146,203_marron1_May_29_2016_41580011.wav,12.5590038243,13.5457435399,J2
6147,203_marron1_May_29_2016_41580011.wav,13.5457435399,13.6663450607,SIL
6148,203_marron1_May_29_2016_41580011.wav,13.6663450607,14.4612187204,B1
6149,203_marron1_May_29_2016_41580011.wav,14.4612187204,15.3712120137,B2
6150,203_marron1_May_29_2016_41580011.wav,15.3712120137,16.47855325,Q
6151,203_marron1_May_29_2016_41580011.wav,16.47855325,16.9280680094,H
6152,203_marron1_May_29_2016_41580011.wav,16.9280680094,17.8873982884,E
6153,203_marron1_May_29_2016_41580011.wav,17.8873982884,19.8225045084,N
6154,203_marron1_May_29_2016_41580011.wav,19.8225045084,19.8608777195,SIL
6155,203_marron1_May_29_2016_41580011.wav,19.8608777195,21.1546031244,A
6156,203_marron1_May_29_2016_41580011.wav,21.1546031244,21.2094219975,A
6157,203_marron1_May_29_2016_41580011.wav,21.2094219975,21.2149038848,SIL
6158,203_marron1_May_29_2016_41580011.wav,21.2149038848,22.0810420796,X
6159,203_marron1_May_29_2016_41580011.wav,22.0810420796,22.1632703892,X
6160,203_marron1_May_29_2016_41580011.wav,22.1632703892,23.029408584,N
