,wave,start,end,syll
5250,190_marron1_May_28_2016_52877632.wav,0.0,0.9475361142,SIL
5251,190_marron1_May_28_2016_52877632.wav,0.9475361142,1.1323056565,call
5252,190_marron1_May_28_2016_52877632.wav,1.1323056565,2.1888084239,SIL
5253,190_marron1_May_28_2016_52877632.wav,2.1888084239,2.5867735918,call
5254,190_marron1_May_28_2016_52877632.wav,2.5867735918,5.0882689334,SIL
5255,190_marron1_May_28_2016_52877632.wav,5.0882689334,6.1163456173,A
5256,190_marron1_May_28_2016_52877632.wav,6.1163456173,6.1921485064,A
5257,190_marron1_May_28_2016_52877632.wav,6.1921485064,7.3860440104,X
5258,190_marron1_May_28_2016_52877632.wav,7.3670932881,7.7962795916,Q
5259,190_marron1_May_28_2016_52877632.wav,7.7962795916,7.8577752237,SIL
5260,190_marron1_May_28_2016_52877632.wav,7.8577752237,9.1721495857,O
5261,190_marron1_May_28_2016_52877632.wav,9.1721495857,9.2811162388,SIL
5262,190_marron1_May_28_2016_52877632.wav,9.2811162388,10.2428653947,J1
5263,190_marron1_May_28_2016_52877632.wav,10.2428653947,10.9369355984,J2
5264,190_marron1_May_28_2016_52877632.wav,10.9369355984,10.9890500847,J2
5265,190_marron1_May_28_2016_52877632.wav,10.9890500847,11.124073981,SIL
5266,190_marron1_May_28_2016_52877632.wav,11.124073981,11.962643442,B1
5267,190_marron1_May_28_2016_52877632.wav,11.962643442,13.1612766265,B2
5268,190_marron1_May_28_2016_52877632.wav,13.1612766265,13.1802273488,SIL
5269,190_marron1_May_28_2016_52877632.wav,13.1802273488,13.2844563214,TRASH
5270,190_marron1_May_28_2016_52877632.wav,13.2607679185,16.0845242406,N
5271,190_marron1_May_28_2016_52877632.wav,16.0654748166,16.2312936366,S
5272,190_marron1_May_28_2016_52877632.wav,16.2312936366,16.2691950812,SIL
5273,190_marron1_May_28_2016_52877632.wav,16.2691950812,17.7994659057,M
5274,190_marron1_May_28_2016_52877632.wav,17.7994659057,18.7706904227,D
5275,190_marron1_May_28_2016_52877632.wav,18.7706904227,18.889132437,SIL
5276,190_marron1_May_28_2016_52877632.wav,18.889132437,19.0454758959,I
5277,190_marron1_May_28_2016_52877632.wav,19.0454758959,19.0644266181,SIL
5278,190_marron1_May_28_2016_52877632.wav,19.0644266181,20.1706750315,A
5279,190_marron1_May_28_2016_52877632.wav,20.1706750315,20.2227895178,A
5280,190_marron1_May_28_2016_52877632.wav,20.2227895178,20.2583221221,SIL
5281,190_marron1_May_28_2016_52877632.wav,20.2583221221,20.457304706,O
5282,190_marron1_May_28_2016_52877632.wav,20.457304706,20.523632234,SIL
5283,190_marron1_May_28_2016_52877632.wav,20.523632234,20.855269874,P
5284,190_marron1_May_28_2016_52877632.wav,20.855269874,20.9642365272,SIL
5285,190_marron1_May_28_2016_52877632.wav,20.9642365272,21.1679567917,K
5286,190_marron1_May_28_2016_52877632.wav,21.1679567917,21.5644683531,K2
5287,190_marron1_May_28_2016_52877632.wav,21.5644683531,21.6464625294,SIL
5288,190_marron1_May_28_2016_52877632.wav,21.6464625294,23.2809623264,L
5289,190_marron1_May_28_2016_52877632.wav,23.2809623264,23.3093884098,SIL
5290,190_marron1_May_28_2016_52877632.wav,23.3093884098,25.8961620017,N
5291,190_marron1_May_28_2016_52877632.wav,25.8961620017,26.0572431411,SIL
5292,190_marron1_May_28_2016_52877632.wav,26.0572431411,27.2630636024,A
5293,190_marron1_May_28_2016_52877632.wav,27.2630636024,27.3269415341,A
5294,190_marron1_May_28_2016_52877632.wav,27.3269415341,28.3550182181,X
5295,190_marron1_May_28_2016_52877632.wav,28.3550182181,28.4876732741,X
