,wave,start,end,syll
9979,284_marron1_June_07_2016_69897845.wav,0.0,2.345,SIL
9980,284_marron1_June_07_2016_69897845.wav,2.345,3.021,Z
9981,284_marron1_June_07_2016_69897845.wav,3.021,3.09,SIL
9982,284_marron1_June_07_2016_69897845.wav,3.09,3.327,Ci
9983,284_marron1_June_07_2016_69897845.wav,3.327,3.355,SIL
9984,284_marron1_June_07_2016_69897845.wav,3.355,4.183,C
9985,284_marron1_June_07_2016_69897845.wav,4.183,4.591,H
9986,284_marron1_June_07_2016_69897845.wav,4.591,5.336,E
9987,284_marron1_June_07_2016_69897845.wav,5.336,5.377,SIL
9988,284_marron1_June_07_2016_69897845.wav,5.377,6.6270345689,R
9989,284_marron1_June_07_2016_69897845.wav,6.6270345689,6.737,SIL
9990,284_marron1_June_07_2016_69897845.wav,6.737,7.913,Q
9991,284_marron1_June_07_2016_69897845.wav,7.913,7.932,SIL
9992,284_marron1_June_07_2016_69897845.wav,7.932,8.379,H
9993,284_marron1_June_07_2016_69897845.wav,8.379,8.409,SIL
9994,284_marron1_June_07_2016_69897845.wav,8.409,9.311,E
9995,284_marron1_June_07_2016_69897845.wav,9.311,9.334,SIL
9996,284_marron1_June_07_2016_69897845.wav,9.334,10.222,R
9997,284_marron1_June_07_2016_69897845.wav,10.222,10.313,SIL
9998,284_marron1_June_07_2016_69897845.wav,10.313,11.441,O
9999,284_marron1_June_07_2016_69897845.wav,11.441,11.521,SIL
10000,284_marron1_June_07_2016_69897845.wav,11.521,12.316,J1
10001,284_marron1_June_07_2016_69897845.wav,12.316,13.1271567355,J2
10002,284_marron1_June_07_2016_69897845.wav,13.124,13.188,J2
10003,284_marron1_June_07_2016_69897845.wav,13.188,13.293,SIL
10004,284_marron1_June_07_2016_69897845.wav,13.293,14.137,B1
10005,284_marron1_June_07_2016_69897845.wav,14.137,15.072,B2
10006,284_marron1_June_07_2016_69897845.wav,15.072,15.122,SIL
10007,284_marron1_June_07_2016_69897845.wav,15.122,15.974,N
10008,284_marron1_June_07_2016_69897845.wav,15.974,16.132,S
10009,284_marron1_June_07_2016_69897845.wav,16.132,16.173,SIL
10010,284_marron1_June_07_2016_69897845.wav,16.173,17.688,M
10011,284_marron1_June_07_2016_69897845.wav,17.688,18.698,D
10012,284_marron1_June_07_2016_69897845.wav,18.698,18.75,SIL
10013,284_marron1_June_07_2016_69897845.wav,18.75,18.946,I
10014,284_marron1_June_07_2016_69897845.wav,18.946,18.976,SIL
10015,284_marron1_June_07_2016_69897845.wav,18.976,20.027,A
10016,284_marron1_June_07_2016_69897845.wav,20.027,20.0687133448,SIL
10017,284_marron1_June_07_2016_69897845.wav,20.0687133448,20.259,O
10018,284_marron1_June_07_2016_69897845.wav,20.259,20.317,SIL
10019,284_marron1_June_07_2016_69897845.wav,20.317,20.645,P
10020,284_marron1_June_07_2016_69897845.wav,20.645,20.739,SIL
10021,284_marron1_June_07_2016_69897845.wav,20.739,21.098,K
10022,284_marron1_June_07_2016_69897845.wav,21.098,21.136,SIL
10023,284_marron1_June_07_2016_69897845.wav,21.136,22.2786445228,V
10024,284_marron1_June_07_2016_69897845.wav,22.2786445228,22.303,SIL
10025,284_marron1_June_07_2016_69897845.wav,22.303,23.048,J1
10026,284_marron1_June_07_2016_69897845.wav,23.048,24.039,J2
10027,284_marron1_June_07_2016_69897845.wav,24.039,25.049,L
10028,284_marron1_June_07_2016_69897845.wav,25.049,25.06,SIL
10029,284_marron1_June_07_2016_69897845.wav,25.06,27.17,N
10030,284_marron1_June_07_2016_69897845.wav,27.17,27.225,SIL
10031,284_marron1_June_07_2016_69897845.wav,27.225,28.274,A
10032,284_marron1_June_07_2016_69897845.wav,28.274,28.354,SIL
10033,284_marron1_June_07_2016_69897845.wav,28.354,28.506,O
10034,284_marron1_June_07_2016_69897845.wav,28.506,28.586,SIL
10035,284_marron1_June_07_2016_69897845.wav,28.586,28.944,P
10036,284_marron1_June_07_2016_69897845.wav,28.944,29.027,SIL
10037,284_marron1_June_07_2016_69897845.wav,29.027,29.262,K
10038,284_marron1_June_07_2016_69897845.wav,29.262,29.297,SIL
10039,284_marron1_June_07_2016_69897845.wav,29.297,30.357,V
