,wave,start,end,syll
12820,336_marron1_June_11_2016_47152084.wav,0.0,2.882,SIL
12821,336_marron1_June_11_2016_47152084.wav,2.882,3.437,Z
12822,336_marron1_June_11_2016_47152084.wav,3.437,3.534,SIL
12823,336_marron1_June_11_2016_47152084.wav,3.534,3.785,Ci
12824,336_marron1_June_11_2016_47152084.wav,3.785,3.799,SIL
12825,336_marron1_June_11_2016_47152084.wav,3.799,4.608,C
12826,336_marron1_June_11_2016_47152084.wav,4.608,4.624,SIL
12827,336_marron1_June_11_2016_47152084.wav,4.624,5.038,H
12828,336_marron1_June_11_2016_47152084.wav,5.038,5.764,E
12829,336_marron1_June_11_2016_47152084.wav,5.764,5.808,SIL
12830,336_marron1_June_11_2016_47152084.wav,5.808,6.664,R
12831,336_marron1_June_11_2016_47152084.wav,6.664,6.758,SIL
12832,336_marron1_June_11_2016_47152084.wav,6.758,7.851,O
12833,336_marron1_June_11_2016_47152084.wav,7.851,7.964,SIL
12834,336_marron1_June_11_2016_47152084.wav,7.964,8.693,J1
12835,336_marron1_June_11_2016_47152084.wav,8.693,9.27,J2
12836,336_marron1_June_11_2016_47152084.wav,9.27,9.32,J2
12837,336_marron1_June_11_2016_47152084.wav,9.32,9.43,SIL
12838,336_marron1_June_11_2016_47152084.wav,9.43,10.347,B1
12839,336_marron1_June_11_2016_47152084.wav,10.347,11.371,B2
12840,336_marron1_June_11_2016_47152084.wav,11.371,11.424,SIL
12841,336_marron1_June_11_2016_47152084.wav,11.424,12.486,N
12842,336_marron1_June_11_2016_47152084.wav,12.486,12.6,SIL
12843,336_marron1_June_11_2016_47152084.wav,12.6,13.698,A
12844,336_marron1_June_11_2016_47152084.wav,13.698,13.77,SIL
12845,336_marron1_June_11_2016_47152084.wav,13.77,13.955,O
12846,336_marron1_June_11_2016_47152084.wav,13.955,14.077,SIL
12847,336_marron1_June_11_2016_47152084.wav,14.077,14.292,K
12848,336_marron1_June_11_2016_47152084.wav,14.292,14.342,SIL
12849,336_marron1_June_11_2016_47152084.wav,14.342,15.645,V
12850,336_marron1_June_11_2016_47152084.wav,15.645,15.736,SIL
12851,336_marron1_June_11_2016_47152084.wav,15.736,16.409,J1
12852,336_marron1_June_11_2016_47152084.wav,16.409,16.776,J2
12853,336_marron1_June_11_2016_47152084.wav,16.776,18.436,L
12854,336_marron1_June_11_2016_47152084.wav,18.436,19.609,N
12855,336_marron1_June_11_2016_47152084.wav,19.609,19.645,SIL
12856,336_marron1_June_11_2016_47152084.wav,19.645,20.691,A
12857,336_marron1_June_11_2016_47152084.wav,20.691,20.724,SIL
12858,336_marron1_June_11_2016_47152084.wav,20.724,20.956,O
