,wave,start,end,syll
6475,210_marron1_May_29_2016_48942754.wav,0.0,0.8332468709,SIL
6476,210_marron1_May_29_2016_48942754.wav,0.8332468709,1.2279427572,call
6477,210_marron1_May_29_2016_48942754.wav,1.2279427572,1.6774575165,SIL
6478,210_marron1_May_29_2016_48942754.wav,1.6774575165,3.2233497375,Z
6479,210_marron1_May_29_2016_48942754.wav,3.2233497375,3.3000961599,SIL
6480,210_marron1_May_29_2016_48942754.wav,3.3000961599,3.5824133563,Ci
6481,210_marron1_May_29_2016_48942754.wav,3.5824133563,4.5773759028,C
6482,210_marron1_May_29_2016_48942754.wav,4.5773759028,4.7692419586,H
6483,210_marron1_May_29_2016_48942754.wav,4.7692419586,5.5147786326,E
6484,210_marron1_May_29_2016_48942754.wav,5.5147786326,5.5257424072,SIL
6485,210_marron1_May_29_2016_48942754.wav,5.5257424072,6.0958586873,R
6486,210_marron1_May_29_2016_48942754.wav,6.0958586873,6.1506775604,SIL
6487,210_marron1_May_29_2016_48942754.wav,6.1506775604,6.1945326589,J1
6488,210_marron1_May_29_2016_48942754.wav,6.1945326589,7.049707079,J1
6489,210_marron1_May_29_2016_48942754.wav,7.049707079,7.8281350769,J2
6490,210_marron1_May_29_2016_48942754.wav,7.8281350769,7.874731119,J2
6491,210_marron1_May_29_2016_48942754.wav,7.874731119,7.9706641469,SIL
6492,210_marron1_May_29_2016_48942754.wav,7.9706641469,8.771019694,B1
6493,210_marron1_May_29_2016_48942754.wav,8.771019694,9.6755310999,B2
6494,210_marron1_May_29_2016_48942754.wav,9.6755310999,10.9254014063,R
6495,210_marron1_May_29_2016_48942754.wav,10.9254014063,11.0240753779,SIL
6496,210_marron1_May_29_2016_48942754.wav,11.0240753779,11.0514848144,J1
6497,210_marron1_May_29_2016_48942754.wav,11.0514848144,11.0569667017,SIL
6498,210_marron1_May_29_2016_48942754.wav,11.0569667017,12.0437064173,J1
6499,210_marron1_May_29_2016_48942754.wav,12.0437064173,12.4000290924,J2
6500,210_marron1_May_29_2016_48942754.wav,12.4000290924,12.4548479654,J2
6501,210_marron1_May_29_2016_48942754.wav,12.4548479654,12.5206306131,SIL
6502,210_marron1_May_29_2016_48942754.wav,12.5206306131,13.3758050333,B1
6503,210_marron1_May_29_2016_48942754.wav,13.3758050333,13.4032144698,SIL
6504,210_marron1_May_29_2016_48942754.wav,13.4032144698,14.8394689447,N
6505,210_marron1_May_29_2016_48942754.wav,14.8394689447,14.8997697051,SIL
6506,210_marron1_May_29_2016_48942754.wav,14.8997697051,16.0564479273,A
6507,210_marron1_May_29_2016_48942754.wav,16.0564479273,16.1167486877,A
6508,210_marron1_May_29_2016_48942754.wav,16.1167486877,16.1277124623,SIL
6509,210_marron1_May_29_2016_48942754.wav,16.1277124623,16.3743973912,O
6510,210_marron1_May_29_2016_48942754.wav,16.3743973912,16.7142744043,P
6511,210_marron1_May_29_2016_48942754.wav,16.7142744043,16.8019846013,SIL
6512,210_marron1_May_29_2016_48942754.wav,16.8019846013,17.0596333048,K
6513,210_marron1_May_29_2016_48942754.wav,17.0596333048,17.1089702905,SIL
6514,210_marron1_May_29_2016_48942754.wav,17.1089702905,18.6055255258,V
6515,210_marron1_May_29_2016_48942754.wav,18.6055255258,18.6548625116,SIL
6516,210_marron1_May_29_2016_48942754.wav,18.6548625116,18.8165781872,O
6517,210_marron1_May_29_2016_48942754.wav,18.8165781872,18.8851017786,SIL
6518,210_marron1_May_29_2016_48942754.wav,18.8851017786,19.8937690434,J1
6519,210_marron1_May_29_2016_48942754.wav,19.8937690434,20.7050883651,J2
6520,210_marron1_May_29_2016_48942754.wav,20.7050883651,20.8585812097,SIL
6521,210_marron1_May_29_2016_48942754.wav,20.8585812097,21.4944801375,B1
6522,210_marron1_May_29_2016_48942754.wav,21.4944801375,21.5164076868,SIL
6523,210_marron1_May_29_2016_48942754.wav,21.5164076868,22.7690189368,N
6524,210_marron1_May_29_2016_48942754.wav,22.7690189368,22.8265787536,SIL
6525,210_marron1_May_29_2016_48942754.wav,22.8265787536,23.8133184691,A
6526,210_marron1_May_29_2016_48942754.wav,23.8133184691,23.8955467788,SIL
6527,210_marron1_May_29_2016_48942754.wav,23.8955467788,24.5424094812,O
6528,210_marron1_May_29_2016_48942754.wav,24.5424094812,24.6136740162,SIL
6529,210_marron1_May_29_2016_48942754.wav,24.6136740162,25.4469208871,J1
6530,210_marron1_May_29_2016_48942754.wav,25.4469208871,27.0037768828,L
6531,210_marron1_May_29_2016_48942754.wav,27.0037768828,27.0640776432,SIL
6532,210_marron1_May_29_2016_48942754.wav,27.0640776432,28.3852124846,N
6533,210_marron1_May_29_2016_48942754.wav,28.3852124846,28.5661147658,S
