,wave,start,end,syll
10161,287_marron1_June_07_2016_72424037.wav,0.0,2.306,SIL
10162,287_marron1_June_07_2016_72424037.wav,2.306,3.382,Z
10163,287_marron1_June_07_2016_72424037.wav,3.382,3.421,SIL
10164,287_marron1_June_07_2016_72424037.wav,3.421,4.516,T
10165,287_marron1_June_07_2016_72424037.wav,4.516,4.682,SIL
10166,287_marron1_June_07_2016_72424037.wav,4.682,5.6807094826,U
10167,287_marron1_June_07_2016_72424037.wav,5.6807094826,5.692,SIL
10168,287_marron1_June_07_2016_72424037.wav,5.692,5.744,J2
10169,287_marron1_June_07_2016_72424037.wav,5.744,5.855,SIL
10170,287_marron1_June_07_2016_72424037.wav,5.855,6.699,B1
10171,287_marron1_June_07_2016_72424037.wav,6.699,6.704,SIL
10172,287_marron1_June_07_2016_72424037.wav,6.704,7.526,B2
10173,287_marron1_June_07_2016_72424037.wav,7.526,7.537,SIL
10174,287_marron1_June_07_2016_72424037.wav,7.537,7.772,R
10175,287_marron1_June_07_2016_72424037.wav,7.772,7.871,SIL
10176,287_marron1_June_07_2016_72424037.wav,7.871,8.746,O
10177,287_marron1_June_07_2016_72424037.wav,8.746,8.815,SIL
10178,287_marron1_June_07_2016_72424037.wav,8.815,9.149,P
10179,287_marron1_June_07_2016_72424037.wav,9.149,9.248,SIL
10180,287_marron1_June_07_2016_72424037.wav,9.248,9.521,K
10181,287_marron1_June_07_2016_72424037.wav,9.521,9.965,K2
10182,287_marron1_June_07_2016_72424037.wav,9.965,9.996,SIL
10183,287_marron1_June_07_2016_72424037.wav,9.996,10.876,L
10184,287_marron1_June_07_2016_72424037.wav,10.876,11.5407517076,J2
10185,287_marron1_June_07_2016_72424037.wav,11.5407517076,11.599,J2
10186,287_marron1_June_07_2016_72424037.wav,11.599,11.728,SIL
10187,287_marron1_June_07_2016_72424037.wav,11.728,12.573,B1
10188,287_marron1_June_07_2016_72424037.wav,12.573,13.701,B2
10189,287_marron1_June_07_2016_72424037.wav,13.701,13.745,SIL
10190,287_marron1_June_07_2016_72424037.wav,13.745,14.981,Q
10191,287_marron1_June_07_2016_72424037.wav,14.981,15.646,O
10192,287_marron1_June_07_2016_72424037.wav,15.646,15.737,SIL
10193,287_marron1_June_07_2016_72424037.wav,15.737,16.485,J1
10194,287_marron1_June_07_2016_72424037.wav,16.485,17.1662818849,J2
10195,287_marron1_June_07_2016_72424037.wav,17.1662818849,17.235,J2
10196,287_marron1_June_07_2016_72424037.wav,17.235,17.335,SIL
10197,287_marron1_June_07_2016_72424037.wav,17.335,18.306,B1
10198,287_marron1_June_07_2016_72424037.wav,18.306,19.12,B2
10199,287_marron1_June_07_2016_72424037.wav,19.12,19.175,SIL
10200,287_marron1_June_07_2016_72424037.wav,19.175,19.716,R
10201,287_marron1_June_07_2016_72424037.wav,19.716,19.854,SIL
10202,287_marron1_June_07_2016_72424037.wav,19.854,20.739,O
10203,287_marron1_June_07_2016_72424037.wav,20.739,20.83,SIL
10204,287_marron1_June_07_2016_72424037.wav,20.83,21.716,J1
10205,287_marron1_June_07_2016_72424037.wav,21.716,22.2482959048,J2
10206,287_marron1_June_07_2016_72424037.wav,22.246,22.315,J2
