,wave,start,end,syll
22723,538_marron1_June_12_2016_72648415.wav,0.0,0.2813900141,SIL
22724,538_marron1_June_12_2016_72648415.wav,0.2813900141,0.6565766995,call
22725,538_marron1_June_12_2016_72648415.wav,0.6565766995,1.9200730371,SIL
22726,538_marron1_June_12_2016_72648415.wav,1.9200730371,2.3283644301,call
22727,538_marron1_June_12_2016_72648415.wav,2.3283644301,3.0456330934,SIL
22728,538_marron1_June_12_2016_72648415.wav,3.0456330934,3.7077272441,Z
22729,538_marron1_June_12_2016_72648415.wav,3.7077272441,3.768419208,SIL
22730,538_marron1_June_12_2016_72648415.wav,3.768419208,4.049809222,Ci
22731,538_marron1_June_12_2016_72648415.wav,4.049809222,4.8774269104,C
22732,538_marron1_June_12_2016_72648415.wav,4.8774269104,4.8829443617,SIL
22733,538_marron1_June_12_2016_72648415.wav,4.8829443617,5.5229687074,H
22734,538_marron1_June_12_2016_72648415.wav,5.5064163536,6.4333481647,E
22735,538_marron1_June_12_2016_72648415.wav,6.4333481647,6.4664528722,SIL
22736,538_marron1_June_12_2016_72648415.wav,6.4664528722,6.9933694672,R
22737,538_marron1_June_12_2016_72648415.wav,6.9933694672,7.0430265285,SIL
22738,538_marron1_June_12_2016_72648415.wav,7.0430265285,7.4706290008,O
22739,538_marron1_June_12_2016_72648415.wav,7.4706290008,7.5368384159,SIL
22740,538_marron1_June_12_2016_72648415.wav,7.5368384159,8.1989325666,J1
22741,538_marron1_June_12_2016_72648415.wav,8.1989325666,9.1644865365,J2
22742,538_marron1_June_12_2016_72648415.wav,9.1644865365,9.3410449767,SIL
22743,538_marron1_June_12_2016_72648415.wav,9.3410449767,10.1631452138,B1
22744,538_marron1_June_12_2016_72648415.wav,10.1631452138,11.1231817324,B2
22745,538_marron1_June_12_2016_72648415.wav,11.1231817324,12.2377068862,Q
22746,538_marron1_June_12_2016_72648415.wav,12.2377068862,12.29839885,SIL
22747,538_marron1_June_12_2016_72648415.wav,12.29839885,12.7177251454,H
22748,538_marron1_June_12_2016_72648415.wav,12.7177251454,12.750829853,SIL
22749,538_marron1_June_12_2016_72648415.wav,12.750829853,13.655691859,E
22750,538_marron1_June_12_2016_72648415.wav,13.655691859,13.6943140178,SIL
22751,538_marron1_June_12_2016_72648415.wav,13.6943140178,14.9412580017,N
22752,538_marron1_June_12_2016_72648415.wav,14.9412580017,15.0295372218,SIL
22753,538_marron1_June_12_2016_72648415.wav,15.0295372218,16.2102717906,A
22754,538_marron1_June_12_2016_72648415.wav,16.2102717906,16.2544114006,SIL
22755,538_marron1_June_12_2016_72648415.wav,16.2544114006,16.4861451247,O
22756,538_marron1_June_12_2016_72648415.wav,16.4861451247,16.5026967072,SIL
22757,538_marron1_June_12_2016_72648415.wav,16.5026967072,16.8282263313,P
