,wave,start,end,syll
6818,216_marron1_May_29_2016_54568601.wav,0.0,0.58074165,SIL
6819,216_marron1_May_29_2016_54568601.wav,0.58074165,0.9121060033,call
6820,216_marron1_May_29_2016_54568601.wav,0.9121060033,1.9437764639,SIL
6821,216_marron1_May_29_2016_54568601.wav,1.9437764639,2.3058859633,call
6822,216_marron1_May_29_2016_54568601.wav,2.3058859633,2.801,SIL
6823,216_marron1_May_29_2016_54568601.wav,2.801,4.202,Z
6824,216_marron1_May_29_2016_54568601.wav,4.202,4.263,SIL
6825,216_marron1_May_29_2016_54568601.wav,4.263,4.5127042334,Ci
6826,216_marron1_May_29_2016_54568601.wav,4.5127042334,5.322,C
6827,216_marron1_May_29_2016_54568601.wav,5.322,5.514,H
6828,216_marron1_May_29_2016_54568601.wav,5.514,6.272,E
6829,216_marron1_May_29_2016_54568601.wav,6.272,7.215,R
6830,216_marron1_May_29_2016_54568601.wav,7.215,7.263,SIL
6831,216_marron1_May_29_2016_54568601.wav,7.263,8.301,J1
6832,216_marron1_May_29_2016_54568601.wav,8.301,9.306,J2
6833,216_marron1_May_29_2016_54568601.wav,9.306,9.36,SIL
6834,216_marron1_May_29_2016_54568601.wav,9.36,10.187,B1
6835,216_marron1_May_29_2016_54568601.wav,10.187,11.102,B2
6836,216_marron1_May_29_2016_54568601.wav,11.102,12.271,Q
6837,216_marron1_May_29_2016_54568601.wav,12.271,12.312,SIL
6838,216_marron1_May_29_2016_54568601.wav,12.312,12.749,H
6839,216_marron1_May_29_2016_54568601.wav,12.749,13.207,E
6840,216_marron1_May_29_2016_54568601.wav,13.207,13.801,R
6841,216_marron1_May_29_2016_54568601.wav,13.801,13.828,SIL
6842,216_marron1_May_29_2016_54568601.wav,13.828,14.867,J1
6843,216_marron1_May_29_2016_54568601.wav,14.867,16.274,J2
6844,216_marron1_May_29_2016_54568601.wav,16.274,16.302,SIL
6845,216_marron1_May_29_2016_54568601.wav,16.302,18.481,N
6846,216_marron1_May_29_2016_54568601.wav,18.481,18.673,S
6847,216_marron1_May_29_2016_54568601.wav,18.673,19.7247193368,M
6848,216_marron1_May_29_2016_54568601.wav,19.7247193368,20.961,D
6849,216_marron1_May_29_2016_54568601.wav,20.961,20.989,SIL
6850,216_marron1_May_29_2016_54568601.wav,20.989,21.235,I
6851,216_marron1_May_29_2016_54568601.wav,21.235,21.2790572824,SIL
6852,216_marron1_May_29_2016_54568601.wav,21.2790572824,22.300479361,A
6853,216_marron1_May_29_2016_54568601.wav,22.300479361,22.314,SIL
6854,216_marron1_May_29_2016_54568601.wav,22.314,22.362,A
6855,216_marron1_May_29_2016_54568601.wav,22.362,22.567,O
6856,216_marron1_May_29_2016_54568601.wav,22.567,22.601,SIL
6857,216_marron1_May_29_2016_54568601.wav,22.601,22.984,P
6858,216_marron1_May_29_2016_54568601.wav,22.984,23.076,SIL
6859,216_marron1_May_29_2016_54568601.wav,23.076,23.335565949,K
6860,216_marron1_May_29_2016_54568601.wav,23.335565949,23.336,SIL
6861,216_marron1_May_29_2016_54568601.wav,23.336,23.667,K2
6862,216_marron1_May_29_2016_54568601.wav,23.667,23.735,SIL
6863,216_marron1_May_29_2016_54568601.wav,23.735,25.368,L
6864,216_marron1_May_29_2016_54568601.wav,25.368,26.2443983902,J2
6865,216_marron1_May_29_2016_54568601.wav,26.2443983902,26.304,J2
6866,216_marron1_May_29_2016_54568601.wav,26.304,26.372,SIL
6867,216_marron1_May_29_2016_54568601.wav,26.372,27.24,B1
6868,216_marron1_May_29_2016_54568601.wav,27.24,29.1668953407,N
6869,216_marron1_May_29_2016_54568601.wav,29.1668953407,29.228,SIL
6870,216_marron1_May_29_2016_54568601.wav,29.228,30.123,A
6871,216_marron1_May_29_2016_54568601.wav,30.123,30.199,SIL
6872,216_marron1_May_29_2016_54568601.wav,30.199,30.41,O
6873,216_marron1_May_29_2016_54568601.wav,30.41,30.759,P
6874,216_marron1_May_29_2016_54568601.wav,30.759,30.827,SIL
6875,216_marron1_May_29_2016_54568601.wav,30.827,31.0850508495,K
6876,216_marron1_May_29_2016_54568601.wav,31.0850508495,31.094,SIL
6877,216_marron1_May_29_2016_54568601.wav,31.094,32.446,V
6878,216_marron1_May_29_2016_54568601.wav,32.446,32.487,SIL
6879,216_marron1_May_29_2016_54568601.wav,32.487,33.28,J1
6880,216_marron1_May_29_2016_54568601.wav,33.28,34.0212123095,J2
6881,216_marron1_May_29_2016_54568601.wav,34.018,34.083,J2
6882,216_marron1_May_29_2016_54568601.wav,34.083,34.161,SIL
6883,216_marron1_May_29_2016_54568601.wav,34.161,34.831,B1
6884,216_marron1_May_29_2016_54568601.wav,34.831,35.4901470713,B2
6885,216_marron1_May_29_2016_54568601.wav,35.4901470713,35.514,SIL
6886,216_marron1_May_29_2016_54568601.wav,35.514,37.236,N
6887,216_marron1_May_29_2016_54568601.wav,37.236,37.304,SIL
6888,216_marron1_May_29_2016_54568601.wav,37.304,37.953,A
