,wave,start,end,syll
13163,342_marron1_June_11_2016_59281999.wav,0.0,1.692,SIL
13164,342_marron1_June_11_2016_59281999.wav,1.692,2.042,call
13165,342_marron1_June_11_2016_59281999.wav,2.042,3.345,SIL
13166,342_marron1_June_11_2016_59281999.wav,3.345,3.72,call
13167,342_marron1_June_11_2016_59281999.wav,3.72,4.143,SIL
13168,342_marron1_June_11_2016_59281999.wav,4.143,4.675,Z
13169,342_marron1_June_11_2016_59281999.wav,4.675,4.797,SIL
13170,342_marron1_June_11_2016_59281999.wav,4.797,5.045,Ci
13171,342_marron1_June_11_2016_59281999.wav,5.045,6.058,C
13172,342_marron1_June_11_2016_59281999.wav,6.058,6.549,H
13173,342_marron1_June_11_2016_59281999.wav,6.549,6.591,SIL
13174,342_marron1_June_11_2016_59281999.wav,6.591,7.156,E
13175,342_marron1_June_11_2016_59281999.wav,7.156,7.192,SIL
13176,342_marron1_June_11_2016_59281999.wav,7.192,7.678,R
13177,342_marron1_June_11_2016_59281999.wav,7.678,7.819,SIL
13178,342_marron1_June_11_2016_59281999.wav,7.819,8.421,J1
13179,342_marron1_June_11_2016_59281999.wav,8.421,9.34,J2
13180,342_marron1_June_11_2016_59281999.wav,9.34,9.4,J2
13181,342_marron1_June_11_2016_59281999.wav,9.4,9.497,SIL
13182,342_marron1_June_11_2016_59281999.wav,9.497,10.303,B1
13183,342_marron1_June_11_2016_59281999.wav,10.303,10.3331678046,SIL
13184,342_marron1_June_11_2016_59281999.wav,10.3331678046,11.3322471951,B2
13185,342_marron1_June_11_2016_59281999.wav,11.3322471951,11.343,SIL
13186,342_marron1_June_11_2016_59281999.wav,11.343,12.16,Q
13187,342_marron1_June_11_2016_59281999.wav,12.16,12.696,H
13188,342_marron1_June_11_2016_59281999.wav,12.696,12.709,SIL
13189,342_marron1_June_11_2016_59281999.wav,12.709,13.786,E
13190,342_marron1_June_11_2016_59281999.wav,13.786,13.819,SIL
13191,342_marron1_June_11_2016_59281999.wav,13.819,14.652,R
13192,342_marron1_June_11_2016_59281999.wav,14.652,14.788,SIL
13193,342_marron1_June_11_2016_59281999.wav,14.788,15.709,J1
13194,342_marron1_June_11_2016_59281999.wav,15.709,16.422,J2
13195,342_marron1_June_11_2016_59281999.wav,16.422,17.498,L
13196,342_marron1_June_11_2016_59281999.wav,17.498,18.616,N
13197,342_marron1_June_11_2016_59281999.wav,18.616,18.66,SIL
13198,342_marron1_June_11_2016_59281999.wav,18.66,19.769,A
13199,342_marron1_June_11_2016_59281999.wav,19.769,19.83,A
13200,342_marron1_June_11_2016_59281999.wav,19.83,20.713,O
13201,342_marron1_June_11_2016_59281999.wav,20.713,20.774,SIL
13202,342_marron1_June_11_2016_59281999.wav,20.774,21.726,J1
13203,342_marron1_June_11_2016_59281999.wav,21.726,22.532,J2
13204,342_marron1_June_11_2016_59281999.wav,22.532,22.579,J2
13205,342_marron1_June_11_2016_59281999.wav,22.579,22.681,SIL
13206,342_marron1_June_11_2016_59281999.wav,22.681,23.52,B1
13207,342_marron1_June_11_2016_59281999.wav,23.52,23.537,SIL
13208,342_marron1_June_11_2016_59281999.wav,23.537,24.544,B2
13209,342_marron1_June_11_2016_59281999.wav,24.544,24.58,SIL
13210,342_marron1_June_11_2016_59281999.wav,24.58,25.46,R
13211,342_marron1_June_11_2016_59281999.wav,25.46,25.532,SIL
13212,342_marron1_June_11_2016_59281999.wav,25.532,27.37,O
13213,342_marron1_June_11_2016_59281999.wav,27.37,27.464,SIL
13214,342_marron1_June_11_2016_59281999.wav,27.464,28.331,J1
13215,342_marron1_June_11_2016_59281999.wav,28.331,28.999,J2
13216,342_marron1_June_11_2016_59281999.wav,28.999,29.062,J2
13217,342_marron1_June_11_2016_59281999.wav,29.062,29.167,SIL
13218,342_marron1_June_11_2016_59281999.wav,29.167,30.174,B1
13219,342_marron1_June_11_2016_59281999.wav,30.174,30.191,SIL
13220,342_marron1_June_11_2016_59281999.wav,30.191,31.215,B2
13221,342_marron1_June_11_2016_59281999.wav,31.215,31.229,SIL
13222,342_marron1_June_11_2016_59281999.wav,31.229,32.081,Q
13223,342_marron1_June_11_2016_59281999.wav,32.081,32.103,SIL
13224,342_marron1_June_11_2016_59281999.wav,32.103,32.586,H
13225,342_marron1_June_11_2016_59281999.wav,32.586,32.873,E
