,wave,start,end,syll
2074,133_marron1_May_26_2016_25523653.wav,0.0,1.0539051034,SIL
2075,133_marron1_May_26_2016_25523653.wav,1.0539051034,1.3382921948,call
2076,133_marron1_May_26_2016_25523653.wav,1.3382921948,2.8410828052,SIL
2077,133_marron1_May_26_2016_25523653.wav,2.8410828052,3.1477747665,call
2078,133_marron1_May_26_2016_25523653.wav,3.1477747665,4.2211966311,SIL
2079,133_marron1_May_26_2016_25523653.wav,4.2211966311,4.7425729653,Z
2080,133_marron1_May_26_2016_25523653.wav,4.7425729653,4.8373686624,SIL
2081,133_marron1_May_26_2016_25523653.wav,4.8373686624,5.1022389927,Ci
2082,133_marron1_May_26_2016_25523653.wav,5.1022389927,6.1394154436,C
2083,133_marron1_May_26_2016_25523653.wav,6.1394154436,6.7416469313,H
2084,133_marron1_May_26_2016_25523653.wav,6.7416469313,6.7611636925,SIL
2085,133_marron1_May_26_2016_25523653.wav,6.7611636925,7.8122806871,E
2086,133_marron1_May_26_2016_25523653.wav,7.8122806871,7.8568904269,SIL
2087,133_marron1_May_26_2016_25523653.wav,7.8568904269,8.7351446798,R
2088,133_marron1_May_26_2016_25523653.wav,8.7351446798,8.8299403769,SIL
2089,133_marron1_May_26_2016_25523653.wav,8.8299403769,8.8745501167,J1
2090,133_marron1_May_26_2016_25523653.wav,8.8745501167,10.1291990494,J1
2091,133_marron1_May_26_2016_25523653.wav,10.1291990494,10.1793850067,J2
2092,133_marron1_May_26_2016_25523653.wav,10.1793850067,10.3132142261,SIL
2093,133_marron1_May_26_2016_25523653.wav,10.3132142261,11.1022489993,B1
2094,133_marron1_May_26_2016_25523653.wav,11.1022489993,11.9135886424,B2
2095,133_marron1_May_26_2016_25523653.wav,11.9135886424,12.025112992,TRASH
2096,133_marron1_May_26_2016_25523653.wav,12.025112992,12.613403936,N
2097,133_marron1_May_26_2016_25523653.wav,12.613403936,12.6245563709,SIL
2098,133_marron1_May_26_2016_25523653.wav,12.6245563709,12.7779023516,S
2099,133_marron1_May_26_2016_25523653.wav,12.7779023516,12.8113596564,SIL
2100,133_marron1_May_26_2016_25523653.wav,12.8113596564,13.884781521,M
2101,133_marron1_May_26_2016_25523653.wav,13.884781521,15.0808801701,D
2102,133_marron1_May_26_2016_25523653.wav,15.0808801701,15.1394304536,SIL
2103,133_marron1_May_26_2016_25523653.wav,15.1394304536,15.370843479,I
2104,133_marron1_May_26_2016_25523653.wav,15.370843479,15.4293937625,SIL
2105,133_marron1_May_26_2016_25523653.wav,15.4293937625,16.4275366911,A
2106,133_marron1_May_26_2016_25523653.wav,16.4275366911,16.513968062,SIL
2107,133_marron1_May_26_2016_25523653.wav,16.513968062,16.6784664776,O
2108,133_marron1_May_26_2016_25523653.wav,16.6784664776,16.7453810874,SIL
2109,133_marron1_May_26_2016_25523653.wav,16.7453810874,17.0799541361,P
2110,133_marron1_May_26_2016_25523653.wav,17.0799541361,17.1998428119,SIL
2111,133_marron1_May_26_2016_25523653.wav,17.1998428119,17.4647131421,K
2112,133_marron1_May_26_2016_25523653.wav,17.4647131421,17.732371581,K2
2113,133_marron1_May_26_2016_25523653.wav,17.732371581,17.9163867578,SIL
2114,133_marron1_May_26_2016_25523653.wav,17.9163867578,18.1589522181,Ci
2115,133_marron1_May_26_2016_25523653.wav,18.1589522181,19.0149016011,C
2116,133_marron1_May_26_2016_25523653.wav,19.0149016011,19.6282855237,H
2117,133_marron1_May_26_2016_25523653.wav,19.6282855237,19.6561666111,SIL
2118,133_marron1_May_26_2016_25523653.wav,19.6561666111,20.4061678619,E
2119,133_marron1_May_26_2016_25523653.wav,20.4061678619,20.4619300367,SIL
2120,133_marron1_May_26_2016_25523653.wav,20.4619300367,21.4991064877,N
2121,133_marron1_May_26_2016_25523653.wav,21.4991064877,21.5158351401,SIL
2122,133_marron1_May_26_2016_25523653.wav,21.5158351401,21.6636049033,S
2123,133_marron1_May_26_2016_25523653.wav,21.6636049033,21.6914859907,SIL
2124,133_marron1_May_26_2016_25523653.wav,21.6914859907,23.2556149933,M
2125,133_marron1_May_26_2016_25523653.wav,23.2556149933,24.2760627919,D
2126,133_marron1_May_26_2016_25523653.wav,24.2760627919,24.3039438792,SIL
2127,133_marron1_May_26_2016_25523653.wav,24.3039438792,24.5186282522,I
2128,133_marron1_May_26_2016_25523653.wav,24.5186282522,24.5966952969,SIL
2129,133_marron1_May_26_2016_25523653.wav,24.5966952969,25.3355441127,A
2130,133_marron1_May_26_2016_25523653.wav,25.3355441127,25.396882505,A
2131,133_marron1_May_26_2016_25523653.wav,25.396882505,25.4331279186,SIL
2132,133_marron1_May_26_2016_25523653.wav,25.4331279186,25.6366598566,O
2133,133_marron1_May_26_2016_25523653.wav,25.6366598566,25.6924220313,SIL
2134,133_marron1_May_26_2016_25523653.wav,25.6924220313,25.9963258839,P
