,wave,start,end,syll
12307,326_marron1_June_11_2016_32652707.wav,0.0,4.842,SIL
12308,326_marron1_June_11_2016_32652707.wav,4.842,5.905,Z
12309,326_marron1_June_11_2016_32652707.wav,5.905,5.966,SIL
12310,326_marron1_June_11_2016_32652707.wav,5.966,6.54,T
12311,326_marron1_June_11_2016_32652707.wav,6.54,6.772,SIL
12312,326_marron1_June_11_2016_32652707.wav,6.772,7.92,U
12313,326_marron1_June_11_2016_32652707.wav,7.92,8.9113547367,J2
12314,326_marron1_June_11_2016_32652707.wav,8.9113547367,8.917,SIL
12315,326_marron1_June_11_2016_32652707.wav,8.917,10.651,N
12316,326_marron1_June_11_2016_32652707.wav,10.651,10.744,SIL
12317,326_marron1_June_11_2016_32652707.wav,10.744,12.089,A
12318,326_marron1_June_11_2016_32652707.wav,12.089,12.155,A
12319,326_marron1_June_11_2016_32652707.wav,12.155,13.166,X
12320,326_marron1_June_11_2016_32652707.wav,13.166,13.292,TRASH
