,wave,start,end,syll
14526,368_marron1_June_12_2016_55295673.wav,0.0,2.376,SIL
14527,368_marron1_June_12_2016_55295673.wav,2.376,3.731,Z
14528,368_marron1_June_12_2016_55295673.wav,3.731,3.795,SIL
14529,368_marron1_June_12_2016_55295673.wav,3.795,4.393,T
14530,368_marron1_June_12_2016_55295673.wav,4.393,4.603,SIL
14531,368_marron1_June_12_2016_55295673.wav,4.603,5.77,U
14532,368_marron1_June_12_2016_55295673.wav,5.77,5.823,J2
14533,368_marron1_June_12_2016_55295673.wav,5.823,5.931,SIL
14534,368_marron1_June_12_2016_55295673.wav,5.931,6.83,B1
14535,368_marron1_June_12_2016_55295673.wav,6.83,6.844,SIL
14536,368_marron1_June_12_2016_55295673.wav,6.844,7.73,B2
14537,368_marron1_June_12_2016_55295673.wav,7.73,7.746,SIL
14538,368_marron1_June_12_2016_55295673.wav,7.746,8.911,Q
14539,368_marron1_June_12_2016_55295673.wav,8.911,9.2615001071,H
14540,368_marron1_June_12_2016_55295673.wav,9.253,10.147,E
14541,368_marron1_June_12_2016_55295673.wav,10.147,10.203,SIL
14542,368_marron1_June_12_2016_55295673.wav,10.203,11.428,N
14543,368_marron1_June_12_2016_55295673.wav,11.428,11.527,SIL
14544,368_marron1_June_12_2016_55295673.wav,11.527,12.6559116481,A
14545,368_marron1_June_12_2016_55295673.wav,12.6559116481,12.703,SIL
14546,368_marron1_June_12_2016_55295673.wav,12.703,13.315,O
14547,368_marron1_June_12_2016_55295673.wav,13.315,13.44,SIL
14548,368_marron1_June_12_2016_55295673.wav,13.44,14.096,J1
14549,368_marron1_June_12_2016_55295673.wav,14.096,14.974,J2
14550,368_marron1_June_12_2016_55295673.wav,14.966,15.024,J2
14551,368_marron1_June_12_2016_55295673.wav,15.024,15.134,SIL
14552,368_marron1_June_12_2016_55295673.wav,15.134,15.965,B1
14553,368_marron1_June_12_2016_55295673.wav,15.965,16.887,B2
14554,368_marron1_June_12_2016_55295673.wav,16.887,16.903,SIL
14555,368_marron1_June_12_2016_55295673.wav,16.903,18.167,Q
14556,368_marron1_June_12_2016_55295673.wav,18.164,18.517,H
14557,368_marron1_June_12_2016_55295673.wav,18.493,19.265,E
14558,368_marron1_June_12_2016_55295673.wav,19.265,20.571,N
14559,368_marron1_June_12_2016_55295673.wav,20.571,20.684,SIL
14560,368_marron1_June_12_2016_55295673.wav,20.684,21.821,A
14561,368_marron1_June_12_2016_55295673.wav,21.821,21.862,SIL
14562,368_marron1_June_12_2016_55295673.wav,21.862,22.767,O
14563,368_marron1_June_12_2016_55295673.wav,22.767,22.858,SIL
14564,368_marron1_June_12_2016_55295673.wav,22.858,23.41,J1
14565,368_marron1_June_12_2016_55295673.wav,23.41,23.844,J2
14566,368_marron1_June_12_2016_55295673.wav,23.844,24.981,L
14567,368_marron1_June_12_2016_55295673.wav,24.981,24.994,SIL
14568,368_marron1_June_12_2016_55295673.wav,24.994,26.551,N
14569,368_marron1_June_12_2016_55295673.wav,26.551,26.606,SIL
14570,368_marron1_June_12_2016_55295673.wav,26.606,27.531,A
14571,368_marron1_June_12_2016_55295673.wav,27.531,27.594,A
14572,368_marron1_June_12_2016_55295673.wav,27.594,27.647,SIL
14573,368_marron1_June_12_2016_55295673.wav,27.647,27.848,O
14574,368_marron1_June_12_2016_55295673.wav,27.848,27.895,SIL
14575,368_marron1_June_12_2016_55295673.wav,27.895,28.232,P
14576,368_marron1_June_12_2016_55295673.wav,28.232,28.336,SIL
14577,368_marron1_June_12_2016_55295673.wav,28.336,28.563,K
14578,368_marron1_June_12_2016_55295673.wav,28.563,28.588,SIL
14579,368_marron1_June_12_2016_55295673.wav,28.588,29.65,V
14580,368_marron1_June_12_2016_55295673.wav,29.65,29.763,SIL
14581,368_marron1_June_12_2016_55295673.wav,29.763,30.323,J1
14582,368_marron1_June_12_2016_55295673.wav,30.323,30.914,J2
14583,368_marron1_June_12_2016_55295673.wav,30.914,30.977,J2
14584,368_marron1_June_12_2016_55295673.wav,30.977,31.088,SIL
14585,368_marron1_June_12_2016_55295673.wav,31.088,31.935,B1
14586,368_marron1_June_12_2016_55295673.wav,31.935,31.946,SIL
14587,368_marron1_June_12_2016_55295673.wav,31.946,33.0026024302,B2
