,wave,start,end,syll
4785,182_marron1_May_27_2016_68834946.wav,0.0,0.657,SIL
4786,182_marron1_May_27_2016_68834946.wav,0.657,1.04,call
4787,182_marron1_May_27_2016_68834946.wav,1.04,2.406,SIL
4788,182_marron1_May_27_2016_68834946.wav,2.406,2.777,call
4789,182_marron1_May_27_2016_68834946.wav,2.777,3.211,SIL
4790,182_marron1_May_27_2016_68834946.wav,3.211,4.678,Z
4791,182_marron1_May_27_2016_68834946.wav,4.678,4.726,SIL
4792,182_marron1_May_27_2016_68834946.wav,4.726,5.027,T
4793,182_marron1_May_27_2016_68834946.wav,5.027,5.229,SIL
4794,182_marron1_May_27_2016_68834946.wav,5.229,6.3007573129,U
4795,182_marron1_May_27_2016_68834946.wav,6.3007573129,6.317,SIL
4796,182_marron1_May_27_2016_68834946.wav,6.317,6.378,J2
4797,182_marron1_May_27_2016_68834946.wav,6.378,6.499,SIL
4798,182_marron1_May_27_2016_68834946.wav,6.499,7.254,B1
4799,182_marron1_May_27_2016_68834946.wav,7.254,7.275,SIL
4800,182_marron1_May_27_2016_68834946.wav,7.275,8.202,B2
4801,182_marron1_May_27_2016_68834946.wav,8.202,8.22,SIL
4802,182_marron1_May_27_2016_68834946.wav,8.22,8.755,R
4803,182_marron1_May_27_2016_68834946.wav,8.755,8.874,SIL
4804,182_marron1_May_27_2016_68834946.wav,8.874,10.126,J1
4805,182_marron1_May_27_2016_68834946.wav,10.126,10.5471500565,J2
4806,182_marron1_May_27_2016_68834946.wav,10.5471500565,10.6186292361,J2
4807,182_marron1_May_27_2016_68834946.wav,10.6186292361,10.73,SIL
4808,182_marron1_May_27_2016_68834946.wav,10.73,11.5,B1
4809,182_marron1_May_27_2016_68834946.wav,11.5,11.513,SIL
4810,182_marron1_May_27_2016_68834946.wav,11.513,12.223,B2
4811,182_marron1_May_27_2016_68834946.wav,12.223,12.241,SIL
4812,182_marron1_May_27_2016_68834946.wav,12.241,13.441,Q
4813,182_marron1_May_27_2016_68834946.wav,13.441,13.451,SIL
4814,182_marron1_May_27_2016_68834946.wav,13.451,14.627,O
4815,182_marron1_May_27_2016_68834946.wav,14.627,14.685,SIL
4816,182_marron1_May_27_2016_68834946.wav,14.685,15.016,P
4817,182_marron1_May_27_2016_68834946.wav,15.016,15.127,SIL
4818,182_marron1_May_27_2016_68834946.wav,15.127,15.312,K
4819,182_marron1_May_27_2016_68834946.wav,15.312,15.643,K2
4820,182_marron1_May_27_2016_68834946.wav,15.643,15.797,SIL
4821,182_marron1_May_27_2016_68834946.wav,15.797,16.075,Ci
4822,182_marron1_May_27_2016_68834946.wav,16.075,17.129,C
4823,182_marron1_May_27_2016_68834946.wav,17.129,17.139,SIL
4824,182_marron1_May_27_2016_68834946.wav,17.139,17.764,H
4825,182_marron1_May_27_2016_68834946.wav,17.764,17.782,SIL
4826,182_marron1_May_27_2016_68834946.wav,17.782,18.841,E
4827,182_marron1_May_27_2016_68834946.wav,18.841,18.892,SIL
4828,182_marron1_May_27_2016_68834946.wav,18.892,20.398,N
4829,182_marron1_May_27_2016_68834946.wav,20.398,20.57,S
4830,182_marron1_May_27_2016_68834946.wav,20.57,20.599,SIL
4831,182_marron1_May_27_2016_68834946.wav,20.599,21.899,M
4832,182_marron1_May_27_2016_68834946.wav,21.899,22.897,D
4833,182_marron1_May_27_2016_68834946.wav,22.897,22.942,SIL
4834,182_marron1_May_27_2016_68834946.wav,22.942,23.151,I
4835,182_marron1_May_27_2016_68834946.wav,23.151,23.225,SIL
4836,182_marron1_May_27_2016_68834946.wav,23.225,24.499,A
4837,182_marron1_May_27_2016_68834946.wav,24.499,24.5120638486,SIL
4838,182_marron1_May_27_2016_68834946.wav,24.5120638486,25.38,X
4839,182_marron1_May_27_2016_68834946.wav,25.38,27.234,N
4840,182_marron1_May_27_2016_68834946.wav,27.234,27.398,S
4841,182_marron1_May_27_2016_68834946.wav,27.398,27.419,SIL
4842,182_marron1_May_27_2016_68834946.wav,27.419,28.51,M
4843,182_marron1_May_27_2016_68834946.wav,28.51,29.759,D
4844,182_marron1_May_27_2016_68834946.wav,29.759,29.775,SIL
4845,182_marron1_May_27_2016_68834946.wav,29.775,29.974,I
4846,182_marron1_May_27_2016_68834946.wav,29.974,30.117,SIL
4847,182_marron1_May_27_2016_68834946.wav,30.117,31.062,A
4848,182_marron1_May_27_2016_68834946.wav,31.062,31.109,SIL
4849,182_marron1_May_27_2016_68834946.wav,31.109,31.311,O
4850,182_marron1_May_27_2016_68834946.wav,31.311,31.387,SIL
4851,182_marron1_May_27_2016_68834946.wav,31.387,31.71,P
4852,182_marron1_May_27_2016_68834946.wav,31.71,31.8188244299,SIL
4853,182_marron1_May_27_2016_68834946.wav,31.8188244299,32.0491462309,K
4854,182_marron1_May_27_2016_68834946.wav,32.0491462309,32.091,SIL
4855,182_marron1_May_27_2016_68834946.wav,32.091,33.873,V
4856,182_marron1_May_27_2016_68834946.wav,33.873,33.955,SIL
4857,182_marron1_May_27_2016_68834946.wav,33.955,34.141,O
4858,182_marron1_May_27_2016_68834946.wav,34.141,34.233705246,SIL
4859,182_marron1_May_27_2016_68834946.wav,34.233705246,34.8659553825,J1
4860,182_marron1_May_27_2016_68834946.wav,34.8659553825,34.9289553825,J2
4861,182_marron1_May_27_2016_68834946.wav,34.9289553825,35.065,SIL
4862,182_marron1_May_27_2016_68834946.wav,35.065,35.827,B1
4863,182_marron1_May_27_2016_68834946.wav,35.827,35.843,SIL
4864,182_marron1_May_27_2016_68834946.wav,35.843,36.581,B2
4865,182_marron1_May_27_2016_68834946.wav,36.581,36.6079294631,SIL
4866,182_marron1_May_27_2016_68834946.wav,36.6079294631,38.6384676391,N
4867,182_marron1_May_27_2016_68834946.wav,38.6384676391,38.71,SIL
4868,182_marron1_May_27_2016_68834946.wav,38.71,39.753,A
4869,182_marron1_May_27_2016_68834946.wav,39.753,39.809,SIL
4870,182_marron1_May_27_2016_68834946.wav,39.809,40.044,O
