,wave,start,end,syll
11102,305_marron1_June_09_2016_60406875.wav,0.0,0.236,SIL
11103,305_marron1_June_09_2016_60406875.wav,0.236,0.584,call
11104,305_marron1_June_09_2016_60406875.wav,0.584,1.5,SIL
11105,305_marron1_June_09_2016_60406875.wav,1.5,1.834,call
11106,305_marron1_June_09_2016_60406875.wav,1.834,2.381,SIL
11107,305_marron1_June_09_2016_60406875.wav,2.381,3.31,Z
11108,305_marron1_June_09_2016_60406875.wav,3.31,3.4328073635,SIL
11109,305_marron1_June_09_2016_60406875.wav,3.4328073635,3.672,Ci
11110,305_marron1_June_09_2016_60406875.wav,3.672,4.485,C
11111,305_marron1_June_09_2016_60406875.wav,4.485,4.878,H
11112,305_marron1_June_09_2016_60406875.wav,4.878,4.905,SIL
11113,305_marron1_June_09_2016_60406875.wav,4.905,6.09,E
11114,305_marron1_June_09_2016_60406875.wav,6.09,6.131,SIL
11115,305_marron1_June_09_2016_60406875.wav,6.131,6.671,R
11116,305_marron1_June_09_2016_60406875.wav,6.671,6.804,SIL
11117,305_marron1_June_09_2016_60406875.wav,6.804,7.504,J1
11118,305_marron1_June_09_2016_60406875.wav,7.504,8.358,J2
11119,305_marron1_June_09_2016_60406875.wav,8.358,8.529,SIL
11120,305_marron1_June_09_2016_60406875.wav,8.529,9.41,B1
11121,305_marron1_June_09_2016_60406875.wav,9.41,9.424,SIL
11122,305_marron1_June_09_2016_60406875.wav,9.424,10.3462422927,B2
11123,305_marron1_June_09_2016_60406875.wav,10.3462422927,11.473,Q
11124,305_marron1_June_09_2016_60406875.wav,11.473,11.487,SIL
11125,305_marron1_June_09_2016_60406875.wav,11.487,11.73,H
11126,305_marron1_June_09_2016_60406875.wav,11.73,12.461,E
11127,305_marron1_June_09_2016_60406875.wav,12.461,12.505,SIL
11128,305_marron1_June_09_2016_60406875.wav,12.505,14.384,N
11129,305_marron1_June_09_2016_60406875.wav,14.384,14.5,SIL
11130,305_marron1_June_09_2016_60406875.wav,14.5,15.596,A
11131,305_marron1_June_09_2016_60406875.wav,15.596,15.647,A
11132,305_marron1_June_09_2016_60406875.wav,15.647,15.706,SIL
11133,305_marron1_June_09_2016_60406875.wav,15.706,15.89,O
11134,305_marron1_June_09_2016_60406875.wav,15.89,15.934,SIL
11135,305_marron1_June_09_2016_60406875.wav,15.934,16.283,P
11136,305_marron1_June_09_2016_60406875.wav,16.283,16.382,SIL
11137,305_marron1_June_09_2016_60406875.wav,16.382,16.682,K
11138,305_marron1_June_09_2016_60406875.wav,16.682,16.703,SIL
11139,305_marron1_June_09_2016_60406875.wav,16.703,19.149,V
11140,305_marron1_June_09_2016_60406875.wav,19.149,19.22,SIL
11141,305_marron1_June_09_2016_60406875.wav,19.22,19.377,O
11142,305_marron1_June_09_2016_60406875.wav,19.377,19.494,SIL
11143,305_marron1_June_09_2016_60406875.wav,19.494,20.235,J1
11144,305_marron1_June_09_2016_60406875.wav,20.235,20.973,J2
11145,305_marron1_June_09_2016_60406875.wav,20.973,21.024,J2
11146,305_marron1_June_09_2016_60406875.wav,21.024,21.14,SIL
11147,305_marron1_June_09_2016_60406875.wav,21.14,21.97,B1
11148,305_marron1_June_09_2016_60406875.wav,21.97,21.987,SIL
11149,305_marron1_June_09_2016_60406875.wav,21.987,22.991,B2
11150,305_marron1_June_09_2016_60406875.wav,22.991,23.063,SIL
11151,305_marron1_June_09_2016_60406875.wav,23.063,25.068,N
11152,305_marron1_June_09_2016_60406875.wav,25.068,25.116,SIL
11153,305_marron1_June_09_2016_60406875.wav,25.116,26.352,A
11154,305_marron1_June_09_2016_60406875.wav,26.352,26.404,SIL
11155,305_marron1_June_09_2016_60406875.wav,26.404,26.598,O
11156,305_marron1_June_09_2016_60406875.wav,26.598,26.653,SIL
11157,305_marron1_June_09_2016_60406875.wav,26.653,26.998,P
11158,305_marron1_June_09_2016_60406875.wav,26.998,27.094,SIL
11159,305_marron1_June_09_2016_60406875.wav,27.094,27.336,K
11160,305_marron1_June_09_2016_60406875.wav,27.336,28.696,V
11161,305_marron1_June_09_2016_60406875.wav,28.696,28.757,SIL
11162,305_marron1_June_09_2016_60406875.wav,28.757,29.31,J1
11163,305_marron1_June_09_2016_60406875.wav,29.31,29.877,J2
11164,305_marron1_June_09_2016_60406875.wav,29.877,29.953,J2
11165,305_marron1_June_09_2016_60406875.wav,29.953,30.079,SIL
11166,305_marron1_June_09_2016_60406875.wav,30.079,30.906,B1
11167,305_marron1_June_09_2016_60406875.wav,30.906,30.923,SIL
11168,305_marron1_June_09_2016_60406875.wav,30.923,31.729,B2
11169,305_marron1_June_09_2016_60406875.wav,31.729,33.379,N
