,wave,start,end,syll
21163,490_marron1_May_28_2016_64584367.wav,0.0,2.02,SIL
21164,490_marron1_May_28_2016_64584367.wav,2.02,2.891,Z
21165,490_marron1_May_28_2016_64584367.wav,2.891,2.98,SIL
21166,490_marron1_May_28_2016_64584367.wav,2.98,3.239,Ci
21167,490_marron1_May_28_2016_64584367.wav,3.239,4.269,C
21168,490_marron1_May_28_2016_64584367.wav,4.254,4.868,H
21169,490_marron1_May_28_2016_64584367.wav,4.868,4.9,SIL
21170,490_marron1_May_28_2016_64584367.wav,4.9,5.771,E
21171,490_marron1_May_28_2016_64584367.wav,5.771,5.8,SIL
21172,490_marron1_May_28_2016_64584367.wav,5.8,6.682,R
21173,490_marron1_May_28_2016_64584367.wav,6.682,6.773,SIL
21174,490_marron1_May_28_2016_64584367.wav,6.773,7.715,J1
21175,490_marron1_May_28_2016_64584367.wav,7.715,8.349,J2
21176,490_marron1_May_28_2016_64584367.wav,8.349,8.409,J2
21177,490_marron1_May_28_2016_64584367.wav,8.409,8.503,SIL
21178,490_marron1_May_28_2016_64584367.wav,8.503,9.281,B1
21179,490_marron1_May_28_2016_64584367.wav,9.281,10.173,B2
21180,490_marron1_May_28_2016_64584367.wav,10.173,10.7376640023,Q
21181,490_marron1_May_28_2016_64584367.wav,10.727,12.579,O
21182,490_marron1_May_28_2016_64584367.wav,12.579,12.647,SIL
21183,490_marron1_May_28_2016_64584367.wav,12.647,12.985,P
