,wave,start,end,syll
13692,352_marron1_June_11_2016_71756407.wav,0.0,0.668,SIL
13693,352_marron1_June_11_2016_71756407.wav,0.668,1.04,call
13694,352_marron1_June_11_2016_71756407.wav,1.04,1.62,SIL
13695,352_marron1_June_11_2016_71756407.wav,1.62,1.987,call
13696,352_marron1_June_11_2016_71756407.wav,1.987,2.52,SIL
13697,352_marron1_June_11_2016_71756407.wav,2.52,3.097,Z
13698,352_marron1_June_11_2016_71756407.wav,3.097,3.204,SIL
13699,352_marron1_June_11_2016_71756407.wav,3.204,3.455,Ci
13700,352_marron1_June_11_2016_71756407.wav,3.455,3.4554246196,SIL
13701,352_marron1_June_11_2016_71756407.wav,3.4554246196,4.283,C
13702,352_marron1_June_11_2016_71756407.wav,4.283,4.675,H
13703,352_marron1_June_11_2016_71756407.wav,4.675,4.708,SIL
13704,352_marron1_June_11_2016_71756407.wav,4.708,5.47,E
13705,352_marron1_June_11_2016_71756407.wav,5.47,5.501,SIL
13706,352_marron1_June_11_2016_71756407.wav,5.501,6.014,R
13707,352_marron1_June_11_2016_71756407.wav,6.014,6.099,SIL
13708,352_marron1_June_11_2016_71756407.wav,6.099,7.173,O
13709,352_marron1_June_11_2016_71756407.wav,7.173,7.281,SIL
13710,352_marron1_June_11_2016_71756407.wav,7.281,7.932,J1
13711,352_marron1_June_11_2016_71756407.wav,7.932,8.647,J2
13712,352_marron1_June_11_2016_71756407.wav,8.647,8.771,SIL
13713,352_marron1_June_11_2016_71756407.wav,8.771,9.591,B1
13714,352_marron1_June_11_2016_71756407.wav,9.591,10.493,B2
13715,352_marron1_June_11_2016_71756407.wav,10.493,10.532,SIL
13716,352_marron1_June_11_2016_71756407.wav,10.532,11.686,Q
13717,352_marron1_June_11_2016_71756407.wav,11.686,11.735,SIL
13718,352_marron1_June_11_2016_71756407.wav,11.735,12.036,H
13719,352_marron1_June_11_2016_71756407.wav,12.036,12.778,E
13720,352_marron1_June_11_2016_71756407.wav,12.778,12.828,SIL
13721,352_marron1_June_11_2016_71756407.wav,12.828,14.368,N
13722,352_marron1_June_11_2016_71756407.wav,14.368,14.387,SIL
13723,352_marron1_June_11_2016_71756407.wav,14.387,15.519,A
13724,352_marron1_June_11_2016_71756407.wav,15.519,15.566,A
13725,352_marron1_June_11_2016_71756407.wav,15.566,15.635,SIL
13726,352_marron1_June_11_2016_71756407.wav,15.635,15.839,O
13727,352_marron1_June_11_2016_71756407.wav,15.839,15.867,SIL
13728,352_marron1_June_11_2016_71756407.wav,15.867,16.209,P
13729,352_marron1_June_11_2016_71756407.wav,16.209,16.308,SIL
13730,352_marron1_June_11_2016_71756407.wav,16.308,16.535,K
13731,352_marron1_June_11_2016_71756407.wav,16.535,16.562,SIL
13732,352_marron1_June_11_2016_71756407.wav,16.562,17.625,V
13733,352_marron1_June_11_2016_71756407.wav,17.625,17.716,SIL
13734,352_marron1_June_11_2016_71756407.wav,17.716,18.447,J1
13735,352_marron1_June_11_2016_71756407.wav,18.447,19.477,J2
13736,352_marron1_June_11_2016_71756407.wav,19.477,19.576,SIL
13737,352_marron1_June_11_2016_71756407.wav,19.576,20.418,B1
13738,352_marron1_June_11_2016_71756407.wav,20.418,21.563,B2
13739,352_marron1_June_11_2016_71756407.wav,21.563,22.943,N
13740,352_marron1_June_11_2016_71756407.wav,22.943,23.018,SIL
13741,352_marron1_June_11_2016_71756407.wav,23.018,23.94,A
13742,352_marron1_June_11_2016_71756407.wav,23.934,23.984,A
13743,352_marron1_June_11_2016_71756407.wav,23.984,24.061,SIL
13744,352_marron1_June_11_2016_71756407.wav,24.061,24.232,O
13745,352_marron1_June_11_2016_71756407.wav,24.232,24.309,SIL
13746,352_marron1_June_11_2016_71756407.wav,24.309,24.63,P
13747,352_marron1_June_11_2016_71756407.wav,24.63,24.745,SIL
13748,352_marron1_June_11_2016_71756407.wav,24.745,24.961,K
13749,352_marron1_June_11_2016_71756407.wav,24.961,24.994,SIL
13750,352_marron1_June_11_2016_71756407.wav,24.994,25.858,V
13751,352_marron1_June_11_2016_71756407.wav,25.858,25.946,SIL
13752,352_marron1_June_11_2016_71756407.wav,25.946,26.639,J1
13753,352_marron1_June_11_2016_71756407.wav,26.639,27.384,J2
13754,352_marron1_June_11_2016_71756407.wav,27.384,27.425,J2
13755,352_marron1_June_11_2016_71756407.wav,27.425,27.544,SIL
13756,352_marron1_June_11_2016_71756407.wav,27.544,28.4,B1
13757,352_marron1_June_11_2016_71756407.wav,28.4,28.411,SIL
13758,352_marron1_June_11_2016_71756407.wav,28.411,29.341,B2
13759,352_marron1_June_11_2016_71756407.wav,29.341,29.401,SIL
13760,352_marron1_June_11_2016_71756407.wav,29.401,30.0666100691,N
13761,352_marron1_June_11_2016_71756407.wav,30.0666100691,30.067,SIL
13762,352_marron1_June_11_2016_71756407.wav,30.067,30.174,S
