,wave,start,end,syll
17665,420_marron1_June_15_2016_51848326.wav,0.0,0.562731142,SIL
17666,420_marron1_June_15_2016_51848326.wav,0.562731142,0.9489191806,call
17667,420_marron1_June_15_2016_51848326.wav,0.9489191806,2.4826373912,SIL
17668,420_marron1_June_15_2016_51848326.wav,2.4826373912,2.81365571,call
17669,420_marron1_June_15_2016_51848326.wav,2.81365571,3.4150056558,SIL
17670,420_marron1_June_15_2016_51848326.wav,3.4150056558,3.9611858819,Z
17671,420_marron1_June_15_2016_51848326.wav,3.9611858819,4.0687668355,SIL
17672,420_marron1_June_15_2016_51848326.wav,4.0687668355,4.3115136026,Ci
17673,420_marron1_June_15_2016_51848326.wav,4.3115136026,5.334911905,C
17674,420_marron1_June_15_2016_51848326.wav,5.334911905,5.6521377939,H
17675,420_marron1_June_15_2016_51848326.wav,5.6355868779,6.6755360962,E
17676,420_marron1_June_15_2016_51848326.wav,6.6755360962,6.7113964141,SIL
17677,420_marron1_June_15_2016_51848326.wav,6.7113964141,7.5306667532,R
17678,420_marron1_June_15_2016_51848326.wav,7.5306667532,7.6410061928,SIL
17679,420_marron1_June_15_2016_51848326.wav,7.6410061928,7.6879004546,J1
17680,420_marron1_June_15_2016_51848326.wav,7.6879004546,8.3416616343,J1
17681,420_marron1_June_15_2016_51848326.wav,8.3416616343,10.2505339395,J2
17682,420_marron1_June_15_2016_51848326.wav,10.2505339395,10.2974282013,SIL
17683,420_marron1_June_15_2016_51848326.wav,10.2974282013,11.5359884109,N
17684,420_marron1_June_15_2016_51848326.wav,11.5359884109,11.6352939065,SIL
17685,420_marron1_June_15_2016_51848326.wav,11.6352939065,12.8435107702,A
17686,420_marron1_June_15_2016_51848326.wav,12.8435107702,12.901438976,SIL
17687,420_marron1_June_15_2016_51848326.wav,12.901438976,13.0862575374,O
17688,420_marron1_June_15_2016_51848326.wav,13.0862575374,13.1524612011,SIL
17689,420_marron1_June_15_2016_51848326.wav,13.1524612011,13.464170118,P
17690,420_marron1_June_15_2016_51848326.wav,13.464170118,13.5855435016,SIL
17691,420_marron1_June_15_2016_51848326.wav,13.5855435016,13.8475996706,K
17692,420_marron1_June_15_2016_51848326.wav,13.8475996706,13.8807015025,SIL
17693,420_marron1_June_15_2016_51848326.wav,13.8807015025,15.2240841797,V
17694,420_marron1_June_15_2016_51848326.wav,15.2240841797,15.2461520677,SIL
17695,420_marron1_June_15_2016_51848326.wav,15.2461520677,15.9743923691,J1
17696,420_marron1_June_15_2016_51848326.wav,15.9743923691,16.564708371,J2
17697,420_marron1_June_15_2016_51848326.wav,16.564708371,16.6253950627,J2
17698,420_marron1_June_15_2016_51848326.wav,16.6253950627,16.7191835864,SIL
17699,420_marron1_June_15_2016_51848326.wav,16.7191835864,17.6322424492,B1
17700,420_marron1_June_15_2016_51848326.wav,17.6322424492,17.6432763931,SIL
17701,420_marron1_June_15_2016_51848326.wav,17.6432763931,18.4459958163,B2
17702,420_marron1_June_15_2016_51848326.wav,18.4459958163,18.4597882462,SIL
17703,420_marron1_June_15_2016_51848326.wav,18.4597882462,20.0541931485,N
17704,420_marron1_June_15_2016_51848326.wav,20.0541931485,20.0983289244,SIL
17705,420_marron1_June_15_2016_51848326.wav,20.0983289244,21.1189687407,A
17706,420_marron1_June_15_2016_51848326.wav,21.1189687407,21.1741384605,A
17707,420_marron1_June_15_2016_51848326.wav,21.1741384605,21.2155157504,SIL
17708,420_marron1_June_15_2016_51848326.wav,21.2155157504,22.1065067252,O
17709,420_marron1_June_15_2016_51848326.wav,22.1065067252,22.156159473,SIL
17710,420_marron1_June_15_2016_51848326.wav,22.156159473,22.3382195484,TRASH
