,wave,start,end,syll
12859,337_marron1_June_11_2016_48694441.wav,0.0,3.204,SIL
12860,337_marron1_June_11_2016_48694441.wav,3.204,3.549,call
12861,337_marron1_June_11_2016_48694441.wav,3.549,4.054,SIL
12862,337_marron1_June_11_2016_48694441.wav,4.054,4.742,Z
12863,337_marron1_June_11_2016_48694441.wav,4.742,4.824,SIL
12864,337_marron1_June_11_2016_48694441.wav,4.824,5.098,Ci
12865,337_marron1_June_11_2016_48694441.wav,5.098,6.099,C
12866,337_marron1_June_11_2016_48694441.wav,6.099,6.591,H
12867,337_marron1_June_11_2016_48694441.wav,6.591,6.635,SIL
12868,337_marron1_June_11_2016_48694441.wav,6.635,7.361,E
12869,337_marron1_June_11_2016_48694441.wav,7.361,7.383,SIL
12870,337_marron1_June_11_2016_48694441.wav,7.383,7.888,R
12871,337_marron1_June_11_2016_48694441.wav,7.888,7.99,SIL
12872,337_marron1_June_11_2016_48694441.wav,7.99,8.04,J1
12873,337_marron1_June_11_2016_48694441.wav,8.04,8.815,J1
12874,337_marron1_June_11_2016_48694441.wav,8.815,9.671,J2
12875,337_marron1_June_11_2016_48694441.wav,9.671,9.748,J2
12876,337_marron1_June_11_2016_48694441.wav,9.748,9.834,SIL
12877,337_marron1_June_11_2016_48694441.wav,9.834,10.822,B1
12878,337_marron1_June_11_2016_48694441.wav,10.822,10.835,SIL
12879,337_marron1_June_11_2016_48694441.wav,10.835,11.73,B2
12880,337_marron1_June_11_2016_48694441.wav,11.73,11.741,SIL
12881,337_marron1_June_11_2016_48694441.wav,11.741,12.582,Q
12882,337_marron1_June_11_2016_48694441.wav,12.582,12.936,H
12883,337_marron1_June_11_2016_48694441.wav,12.936,13.664,E
12884,337_marron1_June_11_2016_48694441.wav,13.664,13.692,SIL
12885,337_marron1_June_11_2016_48694441.wav,13.692,15.224,N
12886,337_marron1_June_11_2016_48694441.wav,15.224,15.287,SIL
12887,337_marron1_June_11_2016_48694441.wav,15.287,16.308,A
12888,337_marron1_June_11_2016_48694441.wav,16.308,16.361,A
12889,337_marron1_June_11_2016_48694441.wav,16.361,16.422,SIL
12890,337_marron1_June_11_2016_48694441.wav,16.422,17.31,O
12891,337_marron1_June_11_2016_48694441.wav,17.31,17.374,SIL
12892,337_marron1_June_11_2016_48694441.wav,17.374,18.086,J1
12893,337_marron1_June_11_2016_48694441.wav,18.086,18.522,J2
12894,337_marron1_June_11_2016_48694441.wav,18.522,19.491,L
12895,337_marron1_June_11_2016_48694441.wav,19.491,21.307,N
12896,337_marron1_June_11_2016_48694441.wav,21.307,21.389,SIL
12897,337_marron1_June_11_2016_48694441.wav,21.389,22.515,A
12898,337_marron1_June_11_2016_48694441.wav,22.515,22.579,A
12899,337_marron1_June_11_2016_48694441.wav,22.579,22.623,SIL
12900,337_marron1_June_11_2016_48694441.wav,22.623,22.8,O
12901,337_marron1_June_11_2016_48694441.wav,22.8,22.869,SIL
12902,337_marron1_June_11_2016_48694441.wav,22.869,23.203,P
12903,337_marron1_June_11_2016_48694441.wav,23.203,23.308,SIL
12904,337_marron1_June_11_2016_48694441.wav,23.308,23.708,K
12905,337_marron1_June_11_2016_48694441.wav,23.708,24.202,K2
