,wave,start,end,syll
8526,248_marron1_May_31_2016_38153155.wav,0.0,0.2259457409,call
8527,248_marron1_May_31_2016_38153155.wav,0.2259457409,0.907486992,SIL
8528,248_marron1_May_31_2016_38153155.wav,0.907486992,1.2334415035,call
8529,248_marron1_May_31_2016_38153155.wav,1.2334415035,1.8112699555,SIL
8530,248_marron1_May_31_2016_38153155.wav,1.8112699555,2.7520932044,Z
8531,248_marron1_May_31_2016_38153155.wav,2.7520932044,2.8558060035,SIL
8532,248_marron1_May_31_2016_38153155.wav,2.8558060035,3.1002718871,Ci
8533,248_marron1_May_31_2016_38153155.wav,3.1002718871,3.9188621942,C
8534,248_marron1_May_31_2016_38153155.wav,3.9188621942,4.0941427279,H
8535,248_marron1_May_31_2016_38153155.wav,4.0941427279,4.1114716782,SIL
8536,248_marron1_May_31_2016_38153155.wav,4.1114716782,5.1560077261,E
8537,248_marron1_May_31_2016_38153155.wav,5.1560077261,5.1819359259,SIL
8538,248_marron1_May_31_2016_38153155.wav,5.1819359259,5.7153160355,R
8539,248_marron1_May_31_2016_38153155.wav,5.7153160355,5.7893966063,SIL
8540,248_marron1_May_31_2016_38153155.wav,5.7893966063,5.8449570344,J1
8541,248_marron1_May_31_2016_38153155.wav,5.8449570344,6.7265158266,J1
8542,248_marron1_May_31_2016_38153155.wav,6.7265158266,7.7488277034,J2
8543,248_marron1_May_31_2016_38153155.wav,7.7488277034,7.9155089876,SIL
8544,248_marron1_May_31_2016_38153155.wav,7.9155089876,8.8267000082,B1
8545,248_marron1_May_31_2016_38153155.wav,8.8267000082,9.7267789432,B2
8546,248_marron1_May_31_2016_38153155.wav,9.7267789432,10.9231801612,Q
8547,248_marron1_May_31_2016_38153155.wav,10.9231801612,10.9565164181,SIL
8548,248_marron1_May_31_2016_38153155.wav,10.9565164181,11.5862012697,O
8549,248_marron1_May_31_2016_38153155.wav,11.5862012697,11.71213824,SIL
8550,248_marron1_May_31_2016_38153155.wav,11.71213824,12.8270508302,J1
8551,248_marron1_May_31_2016_38153155.wav,12.8270508302,12.8344588873,SIL
8552,248_marron1_May_31_2016_38153155.wav,12.8344588873,12.9175577237,L2
8553,248_marron1_May_31_2016_38153155.wav,12.9175577237,14.2975501602,L
8554,248_marron1_May_31_2016_38153155.wav,14.2975501602,14.3197743314,SIL
8555,248_marron1_May_31_2016_38153155.wav,14.3197743314,16.0236274593,N
8556,248_marron1_May_31_2016_38153155.wav,16.0236274593,16.0865959444,SIL
8557,248_marron1_May_31_2016_38153155.wav,16.0865959444,17.2292887487,A
8558,248_marron1_May_31_2016_38153155.wav,17.2292887487,17.285294715,SIL
8559,248_marron1_May_31_2016_38153155.wav,17.285294715,17.4496784468,O
8560,248_marron1_May_31_2016_38153155.wav,17.4496784468,17.520054989,SIL
8561,248_marron1_May_31_2016_38153155.wav,17.520054989,17.8793457573,P
8562,248_marron1_May_31_2016_38153155.wav,17.8793457573,17.9608343851,SIL
8563,248_marron1_May_31_2016_38153155.wav,17.9608343851,18.2282178014,K
8564,248_marron1_May_31_2016_38153155.wav,18.2282178014,18.2756768109,SIL
8565,248_marron1_May_31_2016_38153155.wav,18.2756768109,20.468461706,V
8566,248_marron1_May_31_2016_38153155.wav,20.468461706,20.4906858772,SIL
8567,248_marron1_May_31_2016_38153155.wav,20.4906858772,22.2612115188,N
8568,248_marron1_May_31_2016_38153155.wav,22.2612115188,22.3538122323,SIL
8569,248_marron1_May_31_2016_38153155.wav,22.3538122323,23.644666178,A
8570,248_marron1_May_31_2016_38153155.wav,23.644666178,23.6835584777,SIL
8571,248_marron1_May_31_2016_38153155.wav,23.6835584777,23.8946881044,O
8572,248_marron1_May_31_2016_38153155.wav,23.8946881044,23.9317283898,SIL
8573,248_marron1_May_31_2016_38153155.wav,23.9317283898,24.2873151296,P
8574,248_marron1_May_31_2016_38153155.wav,24.2873151296,24.3836198716,SIL
8575,248_marron1_May_31_2016_38153155.wav,24.3836198716,24.661422012,K
8576,248_marron1_May_31_2016_38153155.wav,24.661422012,24.9836724949,K2
8577,248_marron1_May_31_2016_38153155.wav,24.9836724949,25.0762732084,SIL
8578,248_marron1_May_31_2016_38153155.wav,25.0762732084,26.4801000246,L
8579,248_marron1_May_31_2016_38153155.wav,26.4801000246,27.287578246,J2
8580,248_marron1_May_31_2016_38153155.wav,27.287578246,27.3320265885,J2
8581,248_marron1_May_31_2016_38153155.wav,27.3320265885,27.4542595303,SIL
8582,248_marron1_May_31_2016_38153155.wav,27.4542595303,28.3395223511,B1
8583,248_marron1_May_31_2016_38153155.wav,28.3395223511,29.2025610007,B2
8584,248_marron1_May_31_2016_38153155.wav,29.2025610007,29.3210899139,TRASH
