,wave,start,end,syll
4175,171_marron1_May_27_2016_38615584.wav,0.0,1.279,SIL
4176,171_marron1_May_27_2016_38615584.wav,1.279,1.623,call
4177,171_marron1_May_27_2016_38615584.wav,1.623,2.65,SIL
4178,171_marron1_May_27_2016_38615584.wav,2.65,2.971,call
4179,171_marron1_May_27_2016_38615584.wav,2.971,4.193,SIL
4180,171_marron1_May_27_2016_38615584.wav,4.193,5.82,Z
4181,171_marron1_May_27_2016_38615584.wav,5.82,5.893,SIL
4182,171_marron1_May_27_2016_38615584.wav,5.893,6.149,T
4183,171_marron1_May_27_2016_38615584.wav,6.149,6.362,SIL
4184,171_marron1_May_27_2016_38615584.wav,6.362,7.787,U
4185,171_marron1_May_27_2016_38615584.wav,7.787,7.848,A
4186,171_marron1_May_27_2016_38615584.wav,7.848,8.761,A
4187,171_marron1_May_27_2016_38615584.wav,8.761,8.818,A
4188,171_marron1_May_27_2016_38615584.wav,8.818,9.811,X
4189,171_marron1_May_27_2016_38615584.wav,9.811,9.899,SIL
4190,171_marron1_May_27_2016_38615584.wav,9.899,10.2,N
4191,171_marron1_May_27_2016_38615584.wav,10.2,10.491,TRASH
