,wave,start,end,syll
7074,221_marron1_May_29_2016_67283245.wav,0.0,3.143,SIL
7075,221_marron1_May_29_2016_67283245.wav,3.143,4.263,Z
7076,221_marron1_May_29_2016_67283245.wav,4.263,4.304,SIL
7077,221_marron1_May_29_2016_67283245.wav,4.304,4.537,Ci
7078,221_marron1_May_29_2016_67283245.wav,4.537,4.598,SIL
7079,221_marron1_May_29_2016_67283245.wav,4.598,5.5853682223,C
7080,221_marron1_May_29_2016_67283245.wav,5.5853682223,6.115,H
7081,221_marron1_May_29_2016_67283245.wav,6.115,7.017,E
7082,221_marron1_May_29_2016_67283245.wav,7.017,8.301,R
7083,221_marron1_May_29_2016_67283245.wav,8.301,8.373,SIL
7084,221_marron1_May_29_2016_67283245.wav,8.373,8.431,J1
7085,221_marron1_May_29_2016_67283245.wav,8.431,8.4310023074,SIL
7086,221_marron1_May_29_2016_67283245.wav,8.4310023074,9.3772695842,J1
7087,221_marron1_May_29_2016_67283245.wav,9.3772695842,10.3269529884,J2
7088,221_marron1_May_29_2016_67283245.wav,10.324,10.365,J2
7089,221_marron1_May_29_2016_67283245.wav,10.365,10.453,SIL
7090,221_marron1_May_29_2016_67283245.wav,10.453,11.485,B1
7091,221_marron1_May_29_2016_67283245.wav,11.485,12.1682456317,B2
7092,221_marron1_May_29_2016_67283245.wav,12.1682456317,12.1853262685,SIL
7093,221_marron1_May_29_2016_67283245.wav,12.1853262685,13.391,Q
7094,221_marron1_May_29_2016_67283245.wav,13.391,13.712,H
7095,221_marron1_May_29_2016_67283245.wav,13.712,13.746,SIL
7096,221_marron1_May_29_2016_67283245.wav,13.746,14.812,E
7097,221_marron1_May_29_2016_67283245.wav,14.812,14.8396572218,SIL
7098,221_marron1_May_29_2016_67283245.wav,14.8396572218,15.427,R
7099,221_marron1_May_29_2016_67283245.wav,15.427,16.5203918796,J1
7100,221_marron1_May_29_2016_67283245.wav,16.5203918796,16.561,SIL
7101,221_marron1_May_29_2016_67283245.wav,16.561,17.743,J2
7102,221_marron1_May_29_2016_67283245.wav,17.743,17.771,SIL
7103,221_marron1_May_29_2016_67283245.wav,17.771,19.745,N
7104,221_marron1_May_29_2016_67283245.wav,19.745,19.909,S
7105,221_marron1_May_29_2016_67283245.wav,19.909,19.957,SIL
7106,221_marron1_May_29_2016_67283245.wav,19.957,21.043,M
7107,221_marron1_May_29_2016_67283245.wav,21.043,22.253,D
7108,221_marron1_May_29_2016_67283245.wav,22.253,22.294,SIL
7109,221_marron1_May_29_2016_67283245.wav,22.294,22.54,I
7110,221_marron1_May_29_2016_67283245.wav,22.54,22.581,SIL
7111,221_marron1_May_29_2016_67283245.wav,22.581,23.735,A
7112,221_marron1_May_29_2016_67283245.wav,23.735,23.797,SIL
7113,221_marron1_May_29_2016_67283245.wav,23.797,23.968,O
7114,221_marron1_May_29_2016_67283245.wav,23.968,24.036,SIL
7115,221_marron1_May_29_2016_67283245.wav,24.036,24.986,J1
7116,221_marron1_May_29_2016_67283245.wav,24.986,26.154,J2
7117,221_marron1_May_29_2016_67283245.wav,26.154,26.188,SIL
7118,221_marron1_May_29_2016_67283245.wav,26.188,27.705,N
7119,221_marron1_May_29_2016_67283245.wav,27.705,27.753,SIL
7120,221_marron1_May_29_2016_67283245.wav,27.753,28.928,A
7121,221_marron1_May_29_2016_67283245.wav,28.928,29.181,O
7122,221_marron1_May_29_2016_67283245.wav,29.181,29.228,SIL
7123,221_marron1_May_29_2016_67283245.wav,29.228,30.2053980561,J1
7124,221_marron1_May_29_2016_67283245.wav,30.2053980561,31.866,L
7125,221_marron1_May_29_2016_67283245.wav,31.866,32.9178031744,J2
7126,221_marron1_May_29_2016_67283245.wav,32.9178031744,32.9724612121,J2
7127,221_marron1_May_29_2016_67283245.wav,32.9724612121,33.068,SIL
7128,221_marron1_May_29_2016_67283245.wav,33.068,33.874,B1
7129,221_marron1_May_29_2016_67283245.wav,33.874,34.414,B2
7130,221_marron1_May_29_2016_67283245.wav,34.414,34.448,SIL
7131,221_marron1_May_29_2016_67283245.wav,34.448,35.48,N
