,wave,start,end,syll
20434,469_marron1_May_23_2016_64786675.wav,0.0,2.661,SIL
20435,469_marron1_May_23_2016_64786675.wav,2.661,3.64,Z
20436,469_marron1_May_23_2016_64786675.wav,3.64,3.755,SIL
20437,469_marron1_May_23_2016_64786675.wav,3.755,4.004,T
20438,469_marron1_May_23_2016_64786675.wav,4.004,4.251,SIL
20439,469_marron1_May_23_2016_64786675.wav,4.251,5.959,U
20440,469_marron1_May_23_2016_64786675.wav,5.959,6.043,TRASH
20441,469_marron1_May_23_2016_64786675.wav,6.043,6.455,J2
20442,469_marron1_May_23_2016_64786675.wav,6.455,6.567,SIL
20443,469_marron1_May_23_2016_64786675.wav,6.567,7.635,O
20444,469_marron1_May_23_2016_64786675.wav,7.635,7.68,SIL
20445,469_marron1_May_23_2016_64786675.wav,7.68,8.003,P
20446,469_marron1_May_23_2016_64786675.wav,8.003,8.122,SIL
20447,469_marron1_May_23_2016_64786675.wav,8.122,8.319,K
20448,469_marron1_May_23_2016_64786675.wav,8.319,8.736,K2
20449,469_marron1_May_23_2016_64786675.wav,8.736,8.797,SIL
20450,469_marron1_May_23_2016_64786675.wav,8.797,9.717,L
20451,469_marron1_May_23_2016_64786675.wav,9.717,10.427,J2
20452,469_marron1_May_23_2016_64786675.wav,10.427,10.484,J2
20453,469_marron1_May_23_2016_64786675.wav,10.484,10.594,SIL
20454,469_marron1_May_23_2016_64786675.wav,10.594,11.444,B1
20455,469_marron1_May_23_2016_64786675.wav,11.444,11.459,SIL
20456,469_marron1_May_23_2016_64786675.wav,11.459,12.635,B2
20457,469_marron1_May_23_2016_64786675.wav,12.635,13.441,R
20458,469_marron1_May_23_2016_64786675.wav,13.441,13.529,SIL
20459,469_marron1_May_23_2016_64786675.wav,13.529,13.585,J1
20460,469_marron1_May_23_2016_64786675.wav,13.585,14.702,J1
20461,469_marron1_May_23_2016_64786675.wav,14.702,15.229,J2
20462,469_marron1_May_23_2016_64786675.wav,15.229,15.387,SIL
20463,469_marron1_May_23_2016_64786675.wav,15.387,15.9440426272,B1
20464,469_marron1_May_23_2016_64786675.wav,15.9440426272,15.974,SIL
20465,469_marron1_May_23_2016_64786675.wav,15.974,18.365,N
20466,469_marron1_May_23_2016_64786675.wav,18.353,18.512,S
20467,469_marron1_May_23_2016_64786675.wav,18.512,18.544,SIL
20468,469_marron1_May_23_2016_64786675.wav,18.544,19.359,M
20469,469_marron1_May_23_2016_64786675.wav,19.359,20.565,D
20470,469_marron1_May_23_2016_64786675.wav,20.565,20.611,SIL
20471,469_marron1_May_23_2016_64786675.wav,20.611,20.8,I
20472,469_marron1_May_23_2016_64786675.wav,20.8,20.851,SIL
20473,469_marron1_May_23_2016_64786675.wav,20.851,21.921,A
