,wave,start,end,syll
1057,117_marron1_May_25_2016_49230799.wav,0.0,2.725,SIL
1058,117_marron1_May_25_2016_49230799.wav,2.725,3.671,Z
1059,117_marron1_May_25_2016_49230799.wav,3.671,3.775,SIL
1060,117_marron1_May_25_2016_49230799.wav,3.775,4.403,T
1061,117_marron1_May_25_2016_49230799.wav,4.403,4.638,SIL
1062,117_marron1_May_25_2016_49230799.wav,4.638,6.076,U
1063,117_marron1_May_25_2016_49230799.wav,6.076,6.267,SIL
1064,117_marron1_May_25_2016_49230799.wav,6.267,7.096,B1
1065,117_marron1_May_25_2016_49230799.wav,7.096,7.971,B2
1066,117_marron1_May_25_2016_49230799.wav,7.971,8.842,R
1067,117_marron1_May_25_2016_49230799.wav,8.842,8.949,SIL
1068,117_marron1_May_25_2016_49230799.wav,8.949,10.54,O
1069,117_marron1_May_25_2016_49230799.wav,10.54,10.611,SIL
1070,117_marron1_May_25_2016_49230799.wav,10.611,10.947,P
1071,117_marron1_May_25_2016_49230799.wav,10.947,11.067,SIL
1072,117_marron1_May_25_2016_49230799.wav,11.067,11.264,K
1073,117_marron1_May_25_2016_49230799.wav,11.264,11.648,K2
1074,117_marron1_May_25_2016_49230799.wav,11.648,11.723,SIL
1075,117_marron1_May_25_2016_49230799.wav,11.723,13.335,L
1076,117_marron1_May_25_2016_49230799.wav,13.335,13.447,SIL
1077,117_marron1_May_25_2016_49230799.wav,13.447,14.327,B1
1078,117_marron1_May_25_2016_49230799.wav,14.327,15.3135600907,B2
1079,117_marron1_May_25_2016_49230799.wav,15.3135600907,16.8470022676,Q
1080,117_marron1_May_25_2016_49230799.wav,16.8470022676,16.874,SIL
1081,117_marron1_May_25_2016_49230799.wav,16.874,17.306,H
1082,117_marron1_May_25_2016_49230799.wav,17.306,17.348,SIL
1083,117_marron1_May_25_2016_49230799.wav,17.348,18.225,E
1084,117_marron1_May_25_2016_49230799.wav,18.225,18.273,SIL
1085,117_marron1_May_25_2016_49230799.wav,18.273,19.655,N
