,wave,start,end,syll
22481,530_marron1_June_09_2016_65112704.wav,0.0,1.5338514492,SIL
22482,530_marron1_June_09_2016_65112704.wav,1.5338514492,1.8814508783,call
22483,530_marron1_June_09_2016_65112704.wav,1.8814508783,2.7476907256,SIL
22484,530_marron1_June_09_2016_65112704.wav,2.7476907256,3.1339123135,call
22485,530_marron1_June_09_2016_65112704.wav,3.1339123135,3.6304829265,SIL
22486,530_marron1_June_09_2016_65112704.wav,3.6304829265,4.8112174954,Z
22487,530_marron1_June_09_2016_65112704.wav,4.8112174954,4.8332873004,SIL
22488,530_marron1_June_09_2016_65112704.wav,4.8332873004,5.8098761727,T
22489,530_marron1_June_09_2016_65112704.wav,5.8098761727,6.030574223,SIL
22490,530_marron1_June_09_2016_65112704.wav,6.030574223,7.1119946692,U
22491,530_marron1_June_09_2016_65112704.wav,7.1119946692,7.9837519677,J2
22492,530_marron1_June_09_2016_65112704.wav,7.9837519677,8.1161707978,SIL
22493,530_marron1_June_09_2016_65112704.wav,8.1161707978,8.9327535837,B1
22494,530_marron1_June_09_2016_65112704.wav,8.9327535837,9.9424471636,B2
22495,530_marron1_June_09_2016_65112704.wav,9.9424471636,9.9645169686,SIL
22496,530_marron1_June_09_2016_65112704.wav,9.9645169686,10.792134657,Q
22497,530_marron1_June_09_2016_65112704.wav,10.792134657,11.0514548661,H
22498,530_marron1_June_09_2016_65112704.wav,11.007315256,11.9011423595,E
22499,530_marron1_June_09_2016_65112704.wav,11.9011423595,11.9342470671,SIL
22500,530_marron1_June_09_2016_65112704.wav,11.9342470671,13.2087783072,N
22501,530_marron1_June_09_2016_65112704.wav,13.2087783072,13.2363655635,SIL
22502,530_marron1_June_09_2016_65112704.wav,13.2363655635,14.4171001323,A
22503,530_marron1_June_09_2016_65112704.wav,14.3895128761,14.4612397424,A
