,wave,start,end,syll
1976,132_marron1_May_26_2016_23808897.wav,0.0,0.6942390761,SIL
1977,132_marron1_May_26_2016_23808897.wav,0.6942390761,1.0483288859,call
1978,132_marron1_May_26_2016_23808897.wav,1.0483288859,1.9210069213,SIL
1979,132_marron1_May_26_2016_23808897.wav,1.9210069213,2.2583680787,call
1980,132_marron1_May_26_2016_23808897.wav,2.2583680787,3.0223098732,SIL
1981,132_marron1_May_26_2016_23808897.wav,3.0223098732,3.5771435123,Z
1982,132_marron1_May_26_2016_23808897.wav,3.5771435123,3.6914559706,SIL
1983,132_marron1_May_26_2016_23808897.wav,3.6914559706,3.934021431,Ci
1984,132_marron1_May_26_2016_23808897.wav,3.934021431,4.9433167945,C
1985,132_marron1_May_26_2016_23808897.wav,4.9433167945,5.2221276684,H
1986,132_marron1_May_26_2016_23808897.wav,5.2221276684,5.2555849733,SIL
1987,132_marron1_May_26_2016_23808897.wav,5.2555849733,5.9777051368,E
1988,132_marron1_May_26_2016_23808897.wav,5.9777051368,6.0278910941,SIL
1989,132_marron1_May_26_2016_23808897.wav,6.0278910941,6.883840477,R
1990,132_marron1_May_26_2016_23808897.wav,6.883840477,6.9953648265,SIL
1991,132_marron1_May_26_2016_23808897.wav,6.9953648265,7.0371864576,J1
1992,132_marron1_May_26_2016_23808897.wav,7.0371864576,7.0483388926,SIL
1993,132_marron1_May_26_2016_23808897.wav,7.0483388926,8.1607942795,J1
1994,132_marron1_May_26_2016_23808897.wav,8.1607942795,8.7992711808,J2
1995,132_marron1_May_26_2016_23808897.wav,8.7992711808,8.9498290527,SIL
1996,132_marron1_May_26_2016_23808897.wav,8.9498290527,9.8894216978,B1
1997,132_marron1_May_26_2016_23808897.wav,9.8894216978,9.9145146764,SIL
1998,132_marron1_May_26_2016_23808897.wav,9.9145146764,10.8764121915,B2
1999,132_marron1_May_26_2016_23808897.wav,10.8764121915,11.7184210307,R
2000,132_marron1_May_26_2016_23808897.wav,11.7184210307,11.8132167278,SIL
2001,132_marron1_May_26_2016_23808897.wav,11.8132167278,11.8689789026,J1
2002,132_marron1_May_26_2016_23808897.wav,11.8689789026,12.7779023516,J1
2003,132_marron1_May_26_2016_23808897.wav,12.7779023516,14.216566461,L
2004,132_marron1_May_26_2016_23808897.wav,14.216566461,14.3838529853,SIL
2005,132_marron1_May_26_2016_23808897.wav,14.3838529853,15.231438042,B1
2006,132_marron1_May_26_2016_23808897.wav,15.231438042,15.947981988,B2
2007,132_marron1_May_26_2016_23808897.wav,15.947981988,16.012108489,SIL
2008,132_marron1_May_26_2016_23808897.wav,16.012108489,16.6254924116,N
2009,132_marron1_May_26_2016_23808897.wav,16.6254924116,16.781626501,S
2010,132_marron1_May_26_2016_23808897.wav,16.781626501,16.8150838059,SIL
2011,132_marron1_May_26_2016_23808897.wav,16.8150838059,18.0892494997,M
2012,132_marron1_May_26_2016_23808897.wav,18.0892494997,18.1031900434,SIL
2013,132_marron1_May_26_2016_23808897.wav,18.1031900434,19.0678756671,D
2014,132_marron1_May_26_2016_23808897.wav,19.0678756671,19.1710356905,SIL
2015,132_marron1_May_26_2016_23808897.wav,19.1710356905,19.3494746498,I
2016,132_marron1_May_26_2016_23808897.wav,19.3494746498,19.3940843896,SIL
2017,132_marron1_May_26_2016_23808897.wav,19.3940843896,20.3057959473,A
2018,132_marron1_May_26_2016_23808897.wav,20.3057959473,20.3782867745,SIL
2019,132_marron1_May_26_2016_23808897.wav,20.3782867745,20.576242495,O
2020,132_marron1_May_26_2016_23808897.wav,20.576242495,20.6013354736,SIL
2021,132_marron1_May_26_2016_23808897.wav,20.6013354736,20.9414847398,P
2022,132_marron1_May_26_2016_23808897.wav,20.9414847398,21.0446447632,SIL
2023,132_marron1_May_26_2016_23808897.wav,21.0446447632,21.2565410273,K
2024,132_marron1_May_26_2016_23808897.wav,21.2565410273,21.6524524683,K2
2025,132_marron1_May_26_2016_23808897.wav,21.6524524683,21.7556124917,SIL
2026,132_marron1_May_26_2016_23808897.wav,21.7556124917,21.8225271014,TRASH
2027,132_marron1_May_26_2016_23808897.wav,21.8225271014,21.84762008,SIL
2028,132_marron1_May_26_2016_23808897.wav,21.84762008,22.1097023015,Ci
2029,132_marron1_May_26_2016_23808897.wav,22.1097023015,22.9628635757,C
2030,132_marron1_May_26_2016_23808897.wav,22.9628635757,23.4507826051,H
2031,132_marron1_May_26_2016_23808897.wav,23.4507826051,23.4814518012,SIL
2032,132_marron1_May_26_2016_23808897.wav,23.4814518012,23.7853556538,E
2033,132_marron1_May_26_2016_23808897.wav,23.7853556538,23.8076605237,SIL
2034,132_marron1_May_26_2016_23808897.wav,23.8076605237,24.6580336891,R
2035,132_marron1_May_26_2016_23808897.wav,24.6580336891,24.7667699299,SIL
2036,132_marron1_May_26_2016_23808897.wav,24.7667699299,24.8336845397,J1
2037,132_marron1_May_26_2016_23808897.wav,24.8336845397,25.6506004003,J1
2038,132_marron1_May_26_2016_23808897.wav,25.6506004003,26.0855453636,J2
2039,132_marron1_May_26_2016_23808897.wav,26.0855453636,26.155248082,J2
2040,132_marron1_May_26_2016_23808897.wav,26.155248082,26.2667724316,SIL
2041,132_marron1_May_26_2016_23808897.wav,26.2667724316,27.0195617912,B1
2042,132_marron1_May_26_2016_23808897.wav,27.0195617912,27.0362904436,SIL
2043,132_marron1_May_26_2016_23808897.wav,27.0362904436,28.0149166111,B2
2044,132_marron1_May_26_2016_23808897.wav,28.0149166111,28.6645459473,Q
2045,132_marron1_May_26_2016_23808897.wav,28.6645459473,29.3253277185,O
2046,132_marron1_May_26_2016_23808897.wav,29.3253277185,29.4396401768,SIL
2047,132_marron1_May_26_2016_23808897.wav,29.4396401768,30.3429874083,J1
2048,132_marron1_May_26_2016_23808897.wav,30.3429874083,30.4126901267,J2
2049,132_marron1_May_26_2016_23808897.wav,30.4126901267,30.5046977151,SIL
