,wave,start,end,syll
6161,204_marron1_May_29_2016_41580011.wav,0.0,1.9076967834,SIL
6162,204_marron1_May_29_2016_41580011.wav,1.9076967834,2.8779908371,Z
6163,204_marron1_May_29_2016_41580011.wav,2.8779908371,2.9492553721,SIL
6164,204_marron1_May_29_2016_41580011.wav,2.9492553721,3.2233497375,Ci
6165,204_marron1_May_29_2016_41580011.wav,3.2233497375,4.0291871719,C
6166,204_marron1_May_29_2016_41580011.wav,4.0291871719,4.4458106074,H
6167,204_marron1_May_29_2016_41580011.wav,4.4458106074,5.3612857879,E
6168,204_marron1_May_29_2016_41580011.wav,5.3612857879,6.6330836436,R
6169,204_marron1_May_29_2016_41580011.wav,6.6330836436,6.7043481786,SIL
6170,204_marron1_May_29_2016_41580011.wav,6.7043481786,7.6801241195,J1
6171,204_marron1_May_29_2016_41580011.wav,7.6801241195,8.5133709905,J2
6172,204_marron1_May_29_2016_41580011.wav,8.5133709905,8.6230087366,SIL
6173,204_marron1_May_29_2016_41580011.wav,8.6230087366,9.4946288187,B1
6174,204_marron1_May_29_2016_41580011.wav,9.4946288187,10.316911915,B2
6175,204_marron1_May_29_2016_41580011.wav,10.316911915,11.4735901372,Q
6176,204_marron1_May_29_2016_41580011.wav,11.4735901372,12.1697898254,H
6177,204_marron1_May_29_2016_41580011.wav,12.1697898254,13.068819344,E
6178,204_marron1_May_29_2016_41580011.wav,13.068819344,14.0665228342,R
6179,204_marron1_May_29_2016_41580011.wav,14.0665228342,14.1103779327,SIL
6180,204_marron1_May_29_2016_41580011.wav,14.1103779327,15.0916357609,J1
6181,204_marron1_May_29_2016_41580011.wav,15.0916357609,16.4511438135,L
6182,204_marron1_May_29_2016_41580011.wav,16.4511438135,17.6516771341,N
6183,204_marron1_May_29_2016_41580011.wav,17.6516771341,17.7942062041,SIL
6184,204_marron1_May_29_2016_41580011.wav,17.7942062041,18.7261270466,A
