,wave,start,end,syll
3936,168_marron1_May_27_2016_24615428.wav,0.0,1.199,SIL
3937,168_marron1_May_27_2016_24615428.wav,1.199,1.501,call
3938,168_marron1_May_27_2016_24615428.wav,1.501,2.799,SIL
3939,168_marron1_May_27_2016_24615428.wav,2.799,3.716,Z
3940,168_marron1_May_27_2016_24615428.wav,3.716,3.834,SIL
3941,168_marron1_May_27_2016_24615428.wav,3.834,4.075,Ci
3942,168_marron1_May_27_2016_24615428.wav,4.075,4.113,SIL
3943,168_marron1_May_27_2016_24615428.wav,4.113,4.907,C
3944,168_marron1_May_27_2016_24615428.wav,4.907,5.266,H
3945,168_marron1_May_27_2016_24615428.wav,5.266,5.301,SIL
3946,168_marron1_May_27_2016_24615428.wav,5.301,6.332,E
3947,168_marron1_May_27_2016_24615428.wav,6.332,6.939,R
3948,168_marron1_May_27_2016_24615428.wav,6.939,7.031,SIL
3949,168_marron1_May_27_2016_24615428.wav,7.031,7.875,J1
3950,168_marron1_May_27_2016_24615428.wav,7.875,8.7759312468,J2
3951,168_marron1_May_27_2016_24615428.wav,8.7759312468,8.859947995,J2
3952,168_marron1_May_27_2016_24615428.wav,8.859947995,8.948,SIL
3953,168_marron1_May_27_2016_24615428.wav,8.948,9.872,B1
3954,168_marron1_May_27_2016_24615428.wav,9.872,10.724,B2
3955,168_marron1_May_27_2016_24615428.wav,10.724,10.785,SIL
3956,168_marron1_May_27_2016_24615428.wav,10.785,11.812,N
3957,168_marron1_May_27_2016_24615428.wav,11.812,11.98,S
3958,168_marron1_May_27_2016_24615428.wav,11.98,12.011,SIL
3959,168_marron1_May_27_2016_24615428.wav,12.011,13.061,M
3960,168_marron1_May_27_2016_24615428.wav,13.061,14.271,D
3961,168_marron1_May_27_2016_24615428.wav,14.271,14.29,SIL
3962,168_marron1_May_27_2016_24615428.wav,14.29,14.474,I
3963,168_marron1_May_27_2016_24615428.wav,14.474,14.562,SIL
3964,168_marron1_May_27_2016_24615428.wav,14.562,15.337,A
3965,168_marron1_May_27_2016_24615428.wav,15.337,15.39,SIL
3966,168_marron1_May_27_2016_24615428.wav,15.39,15.574,O
3967,168_marron1_May_27_2016_24615428.wav,15.574,15.623,SIL
3968,168_marron1_May_27_2016_24615428.wav,15.623,15.986,P
3969,168_marron1_May_27_2016_24615428.wav,15.986,16.089,SIL
3970,168_marron1_May_27_2016_24615428.wav,16.089,16.36,K
3971,168_marron1_May_27_2016_24615428.wav,16.36,16.693,K2
3972,168_marron1_May_27_2016_24615428.wav,16.693,16.838,SIL
3973,168_marron1_May_27_2016_24615428.wav,16.838,17.12,Ci
3974,168_marron1_May_27_2016_24615428.wav,17.12,18.163,C
3975,168_marron1_May_27_2016_24615428.wav,18.163,18.361,H
3976,168_marron1_May_27_2016_24615428.wav,18.361,19.141,E
3977,168_marron1_May_27_2016_24615428.wav,19.141,19.171,SIL
3978,168_marron1_May_27_2016_24615428.wav,19.171,20.237,N
3979,168_marron1_May_27_2016_24615428.wav,20.221,20.386,S
3980,168_marron1_May_27_2016_24615428.wav,20.386,20.416,SIL
3981,168_marron1_May_27_2016_24615428.wav,20.416,21.241,M
3982,168_marron1_May_27_2016_24615428.wav,21.241,22.463,D
3983,168_marron1_May_27_2016_24615428.wav,22.463,22.547,SIL
3984,168_marron1_May_27_2016_24615428.wav,22.547,22.704,I
3985,168_marron1_May_27_2016_24615428.wav,22.704,22.753,SIL
3986,168_marron1_May_27_2016_24615428.wav,22.753,23.532,A
3987,168_marron1_May_27_2016_24615428.wav,23.532,23.582,SIL
3988,168_marron1_May_27_2016_24615428.wav,23.582,23.739,O
3989,168_marron1_May_27_2016_24615428.wav,23.739,23.823,SIL
3990,168_marron1_May_27_2016_24615428.wav,23.823,24.155,P
3991,168_marron1_May_27_2016_24615428.wav,24.155,24.266,SIL
3992,168_marron1_May_27_2016_24615428.wav,24.266,24.483,K
3993,168_marron1_May_27_2016_24615428.wav,24.483,24.525,SIL
3994,168_marron1_May_27_2016_24615428.wav,24.525,25.824,V
3995,168_marron1_May_27_2016_24615428.wav,25.824,25.862,SIL
3996,168_marron1_May_27_2016_24615428.wav,25.862,26.049,O
3997,168_marron1_May_27_2016_24615428.wav,26.049,26.137,SIL
3998,168_marron1_May_27_2016_24615428.wav,26.137,26.973,J1
3999,168_marron1_May_27_2016_24615428.wav,26.973,27.057,SIL
4000,168_marron1_May_27_2016_24615428.wav,27.057,27.962,B1
4001,168_marron1_May_27_2016_24615428.wav,27.962,28.802,B2
4002,168_marron1_May_27_2016_24615428.wav,28.802,28.822,SIL
4003,168_marron1_May_27_2016_24615428.wav,28.822,28.906,TRASH
4004,168_marron1_May_27_2016_24615428.wav,28.906,29.723,N
4005,168_marron1_May_27_2016_24615428.wav,29.704,29.879,S
4006,168_marron1_May_27_2016_24615428.wav,29.879,29.899,SIL
