,wave,start,end,syll
1438,124_marron1_May_25_2016_62364754.wav,0.0,1.953,SIL
1439,124_marron1_May_25_2016_62364754.wav,1.953,2.261,call
1440,124_marron1_May_25_2016_62364754.wav,2.261,2.804,SIL
1441,124_marron1_May_25_2016_62364754.wav,2.804,3.842,Z
1442,124_marron1_May_25_2016_62364754.wav,3.842,3.904,SIL
1443,124_marron1_May_25_2016_62364754.wav,3.904,4.156,T
1444,124_marron1_May_25_2016_62364754.wav,4.156,4.387,SIL
1445,124_marron1_May_25_2016_62364754.wav,4.387,5.4653968254,U
1446,124_marron1_May_25_2016_62364754.wav,5.465,5.532,J2
1447,124_marron1_May_25_2016_62364754.wav,5.532,5.664,SIL
1448,124_marron1_May_25_2016_62364754.wav,5.664,6.502,B1
1449,124_marron1_May_25_2016_62364754.wav,6.502,7.3665306122,B2
1450,124_marron1_May_25_2016_62364754.wav,7.3665306122,7.3955555556,SIL
1451,124_marron1_May_25_2016_62364754.wav,7.3955555556,8.881,N
1452,124_marron1_May_25_2016_62364754.wav,8.881,9.038,S
1453,124_marron1_May_25_2016_62364754.wav,9.038,9.075,SIL
1454,124_marron1_May_25_2016_62364754.wav,9.075,10.129,M
1455,124_marron1_May_25_2016_62364754.wav,10.129,11.348,D
1456,124_marron1_May_25_2016_62364754.wav,11.348,11.423,SIL
1457,124_marron1_May_25_2016_62364754.wav,11.423,11.591,I
1458,124_marron1_May_25_2016_62364754.wav,11.591,11.648,SIL
1459,124_marron1_May_25_2016_62364754.wav,11.648,12.853,A
1460,124_marron1_May_25_2016_62364754.wav,12.853,12.911,A
1461,124_marron1_May_25_2016_62364754.wav,12.911,13.419,X
1462,124_marron1_May_25_2016_62364754.wav,13.419,13.464,SIL
1463,124_marron1_May_25_2016_62364754.wav,13.464,13.559,TRASH
