,wave,start,end,syll
22280,522_marron1_June_07_2016_64188680.wav,0.0,3.4001810661,SIL
22281,522_marron1_June_07_2016_64188680.wav,3.4001810661,4.3002289953,Z
22282,522_marron1_June_07_2016_64188680.wav,4.3002289953,4.3802332557,SIL
22283,522_marron1_June_07_2016_64188680.wav,4.3802332557,4.648247528,Ci
22284,522_marron1_June_07_2016_64188680.wav,4.648247528,5.4882922619,C
22285,522_marron1_June_07_2016_64188680.wav,5.4882922619,5.6643016348,H
22286,522_marron1_June_07_2016_64188680.wav,5.6643016348,5.6723020608,SIL
22287,522_marron1_June_07_2016_64188680.wav,5.6723020608,6.7603600019,E
22288,522_marron1_June_07_2016_64188680.wav,6.7603600019,6.776360854,SIL
22289,522_marron1_June_07_2016_64188680.wav,6.776360854,8.0604292331,R
22290,522_marron1_June_07_2016_64188680.wav,8.0604292331,8.1444337065,SIL
22291,522_marron1_June_07_2016_64188680.wav,8.1444337065,8.9844784405,J1
22292,522_marron1_June_07_2016_64188680.wav,8.9844784405,9.6165120974,J2
22293,522_marron1_June_07_2016_64188680.wav,9.6165120974,9.6925161448,SIL
22294,522_marron1_June_07_2016_64188680.wav,9.6925161448,10.5565621569,B1
22295,522_marron1_June_07_2016_64188680.wav,10.5565621569,11.6166186069,B2
22296,522_marron1_June_07_2016_64188680.wav,11.6166186069,11.6646211631,SIL
22297,522_marron1_June_07_2016_64188680.wav,11.6646211631,13.4287151045,N
22298,522_marron1_June_07_2016_64188680.wav,13.4287151045,13.4807178737,SIL
22299,522_marron1_June_07_2016_64188680.wav,13.4807178737,14.5487747498,A
22300,522_marron1_June_07_2016_64188680.wav,14.5487747498,14.604777732,SIL
22301,522_marron1_June_07_2016_64188680.wav,14.604777732,14.7967879569,O
22302,522_marron1_June_07_2016_64188680.wav,14.7967879569,14.8527909392,SIL
22303,522_marron1_June_07_2016_64188680.wav,14.8527909392,15.1888088328,P
22304,522_marron1_June_07_2016_64188680.wav,15.1888088328,15.2968145843,SIL
22305,522_marron1_June_07_2016_64188680.wav,15.2968145843,15.6808350341,K
22306,522_marron1_June_07_2016_64188680.wav,15.6808350341,16.786984127,V
22307,522_marron1_June_07_2016_64188680.wav,16.786984127,16.8408968096,SIL
22308,522_marron1_June_07_2016_64188680.wav,16.8408968096,17.8529507034,J1
22309,522_marron1_June_07_2016_64188680.wav,17.8529507034,17.8969530466,J2
22310,522_marron1_June_07_2016_64188680.wav,17.8969530466,18.0009585851,SIL
22311,522_marron1_June_07_2016_64188680.wav,18.0009585851,18.8650045971,B1
22312,522_marron1_June_07_2016_64188680.wav,18.8650045971,19.8570574258,B2
22313,522_marron1_June_07_2016_64188680.wav,19.8570574258,20.3970861834,R
22314,522_marron1_June_07_2016_64188680.wav,20.3970861834,20.4490889526,SIL
22315,522_marron1_June_07_2016_64188680.wav,20.4490889526,21.1411258049,O
22316,522_marron1_June_07_2016_64188680.wav,21.1411258049,21.2051292132,SIL
22317,522_marron1_June_07_2016_64188680.wav,21.2051292132,22.0491741602,J1
22318,522_marron1_June_07_2016_64188680.wav,22.0491741602,22.7372107994,J2
22319,522_marron1_June_07_2016_64188680.wav,22.7372107994,23.6612600068,L
22320,522_marron1_June_07_2016_64188680.wav,23.6612600068,23.70526235,SIL
22321,522_marron1_June_07_2016_64188680.wav,23.70526235,24.6893147527,N
22322,522_marron1_June_07_2016_64188680.wav,24.6893147527,24.8333224213,SIL
22323,522_marron1_June_07_2016_64188680.wav,24.8333224213,25.7613718417,A
22324,522_marron1_June_07_2016_64188680.wav,25.7613718417,25.8373758891,SIL
22325,522_marron1_June_07_2016_64188680.wav,25.8373758891,26.0173854749,O
22326,522_marron1_June_07_2016_64188680.wav,26.0173854749,26.0853890963,SIL
22327,522_marron1_June_07_2016_64188680.wav,26.0853890963,27.0054380906,J1
22328,522_marron1_June_07_2016_64188680.wav,27.0054380906,28.1975015702,J2
22329,522_marron1_June_07_2016_64188680.wav,28.1975015702,29.3055605765,N
