,wave,start,end,syll
8018,238_marron1_May_30_2016_59914119.wav,0.0,0.6165755688,SIL
8019,238_marron1_May_30_2016_59914119.wav,0.6165755688,1.8992049926,Z
8020,238_marron1_May_30_2016_59914119.wav,1.8992049926,1.9981615654,SIL
8021,238_marron1_May_30_2016_59914119.wav,1.9981615654,2.2607770854,Ci
8022,238_marron1_May_30_2016_59914119.wav,2.2607770854,2.2950312837,SIL
8023,238_marron1_May_30_2016_59914119.wav,2.2950312837,3.5086339279,C
8024,238_marron1_May_30_2016_59914119.wav,3.5086339279,3.509152311,SIL
8025,238_marron1_May_30_2016_59914119.wav,3.509152311,3.6766172803,H
8026,238_marron1_May_30_2016_59914119.wav,3.6766172803,4.6090926775,E
8027,238_marron1_May_30_2016_59914119.wav,4.6090926775,5.1533538277,R
8028,238_marron1_May_30_2016_59914119.wav,5.1533538277,5.3094007309,SIL
8029,238_marron1_May_30_2016_59914119.wav,5.3094007309,6.2799363484,J1
8030,238_marron1_May_30_2016_59914119.wav,6.2799363484,7.5984024022,J2
8031,238_marron1_May_30_2016_59914119.wav,7.5984024022,7.6447840327,J2
8032,238_marron1_May_30_2016_59914119.wav,7.6447840327,7.7338367636,SIL
8033,238_marron1_May_30_2016_59914119.wav,7.7338367636,8.6548940947,B1
8034,238_marron1_May_30_2016_59914119.wav,8.6548940947,9.510962576,B2
8035,238_marron1_May_30_2016_59914119.wav,9.510962576,10.8661928937,Q
8036,238_marron1_May_30_2016_59914119.wav,10.8661928937,11.2897293554,H
8037,238_marron1_May_30_2016_59914119.wav,11.2897293554,12.2059126481,E
8038,238_marron1_May_30_2016_59914119.wav,12.2059126481,12.7958460626,R
8039,238_marron1_May_30_2016_59914119.wav,12.7958460626,12.9022782621,SIL
8040,238_marron1_May_30_2016_59914119.wav,12.9022782621,12.9486598926,J1
8041,238_marron1_May_30_2016_59914119.wav,12.9486598926,12.954116555,SIL
8042,238_marron1_May_30_2016_59914119.wav,12.954116555,13.8691442749,J1
8043,238_marron1_May_30_2016_59914119.wav,13.8681075082,15.5475999898,L
8044,238_marron1_May_30_2016_59914119.wav,15.5475999898,15.570436122,SIL
8045,238_marron1_May_30_2016_59914119.wav,15.570436122,17.7436747008,N
8046,238_marron1_May_30_2016_59914119.wav,17.7436747008,17.8045710532,SIL
8047,238_marron1_May_30_2016_59914119.wav,17.8045710532,18.8801800645,A
8048,238_marron1_May_30_2016_59914119.wav,18.8801800645,18.9083174417,SIL
8049,238_marron1_May_30_2016_59914119.wav,18.9083174417,19.1100366093,O
8050,238_marron1_May_30_2016_59914119.wav,19.1100366093,19.1480968296,SIL
8051,238_marron1_May_30_2016_59914119.wav,19.1480968296,19.5401170986,P
8052,238_marron1_May_30_2016_59914119.wav,19.5401170986,19.6086254951,SIL
8053,238_marron1_May_30_2016_59914119.wav,19.6086254951,19.848404883,K
8054,238_marron1_May_30_2016_59914119.wav,19.848404883,19.9131072575,SIL
8055,238_marron1_May_30_2016_59914119.wav,19.9131072575,21.6067870605,V
8056,238_marron1_May_30_2016_59914119.wav,21.6067870605,21.7209677214,SIL
8057,238_marron1_May_30_2016_59914119.wav,21.7209677214,22.4783661052,J1
8058,238_marron1_May_30_2016_59914119.wav,22.4783661052,23.2153702119,J2
8059,238_marron1_May_30_2016_59914119.wav,23.2153702119,23.2672085048,J2
8060,238_marron1_May_30_2016_59914119.wav,23.2672085048,23.3918113923,SIL
8061,238_marron1_May_30_2016_59914119.wav,23.3918113923,24.2367482828,B1
8062,238_marron1_May_30_2016_59914119.wav,24.2367482828,24.9675045124,B2
