,wave,start,end,syll
19638,457_marron1_May_23_2016_50070314.wav,0.0,1.295,SIL
19639,457_marron1_May_23_2016_50070314.wav,1.295,1.555,call
19640,457_marron1_May_23_2016_50070314.wav,1.555,2.389,SIL
19641,457_marron1_May_23_2016_50070314.wav,2.389,2.652,call
19642,457_marron1_May_23_2016_50070314.wav,2.652,2.769,SIL
19643,457_marron1_May_23_2016_50070314.wav,2.769,3.01,Ci
19644,457_marron1_May_23_2016_50070314.wav,3.01,3.067,SIL
19645,457_marron1_May_23_2016_50070314.wav,3.067,4.27,C
19646,457_marron1_May_23_2016_50070314.wav,4.27,4.431,H
19647,457_marron1_May_23_2016_50070314.wav,4.431,4.455,SIL
19648,457_marron1_May_23_2016_50070314.wav,4.455,5.2,E
19649,457_marron1_May_23_2016_50070314.wav,5.2,5.228,SIL
19650,457_marron1_May_23_2016_50070314.wav,5.228,6.408,E
19651,457_marron1_May_23_2016_50070314.wav,6.408,6.522,SIL
19652,457_marron1_May_23_2016_50070314.wav,6.522,6.616,TRASH
19653,457_marron1_May_23_2016_50070314.wav,6.616,6.632,SIL
19654,457_marron1_May_23_2016_50070314.wav,6.632,7.587,J1
19655,457_marron1_May_23_2016_50070314.wav,7.587,7.635,A
19656,457_marron1_May_23_2016_50070314.wav,7.635,8.72,A
19657,457_marron1_May_23_2016_50070314.wav,8.72,8.82,A
19658,457_marron1_May_23_2016_50070314.wav,8.82,9.886,X
19659,457_marron1_May_23_2016_50070314.wav,9.886,10.165,X
19660,457_marron1_May_23_2016_50070314.wav,10.165,10.21,SIL
19661,457_marron1_May_23_2016_50070314.wav,10.21,11.57,O
19662,457_marron1_May_23_2016_50070314.wav,11.57,11.627,SIL
19663,457_marron1_May_23_2016_50070314.wav,11.627,12.482,J1
19664,457_marron1_May_23_2016_50070314.wav,12.482,12.761,J2
19665,457_marron1_May_23_2016_50070314.wav,12.761,12.822,J2
19666,457_marron1_May_23_2016_50070314.wav,12.822,12.945,SIL
19667,457_marron1_May_23_2016_50070314.wav,12.945,13.777,B1
19668,457_marron1_May_23_2016_50070314.wav,13.777,14.537,B2
19669,457_marron1_May_23_2016_50070314.wav,14.537,15.397,R
19670,457_marron1_May_23_2016_50070314.wav,15.397,15.463,SIL
19671,457_marron1_May_23_2016_50070314.wav,15.463,15.52,J1
19672,457_marron1_May_23_2016_50070314.wav,15.52,16.176,J1
19673,457_marron1_May_23_2016_50070314.wav,16.176,16.24,J2
19674,457_marron1_May_23_2016_50070314.wav,16.24,16.365,SIL
19675,457_marron1_May_23_2016_50070314.wav,16.365,17.215,B1
19676,457_marron1_May_23_2016_50070314.wav,17.215,18.304,B2
19677,457_marron1_May_23_2016_50070314.wav,18.304,19.191,R
19678,457_marron1_May_23_2016_50070314.wav,19.191,19.273,SIL
19679,457_marron1_May_23_2016_50070314.wav,19.273,20.87,O
19680,457_marron1_May_23_2016_50070314.wav,20.87,20.962,SIL
19681,457_marron1_May_23_2016_50070314.wav,20.962,22.085,J1
19682,457_marron1_May_23_2016_50070314.wav,22.074,22.138,J2
19683,457_marron1_May_23_2016_50070314.wav,22.138,22.256,SIL
19684,457_marron1_May_23_2016_50070314.wav,22.256,23.12,B1
19685,457_marron1_May_23_2016_50070314.wav,23.12,24.1163615788,B2
19686,457_marron1_May_23_2016_50070314.wav,24.1163615788,24.125,SIL
19687,457_marron1_May_23_2016_50070314.wav,24.125,25.004,Q
19688,457_marron1_May_23_2016_50070314.wav,24.999,25.652,O
19689,457_marron1_May_23_2016_50070314.wav,25.652,25.752,SIL
19690,457_marron1_May_23_2016_50070314.wav,25.752,26.707,J1
19691,457_marron1_May_23_2016_50070314.wav,26.707,27.367,J2
19692,457_marron1_May_23_2016_50070314.wav,27.367,27.413,J2
19693,457_marron1_May_23_2016_50070314.wav,27.413,27.555,SIL
19694,457_marron1_May_23_2016_50070314.wav,27.555,28.529,B1
19695,457_marron1_May_23_2016_50070314.wav,28.529,28.539,SIL
19696,457_marron1_May_23_2016_50070314.wav,28.539,29.5333661007,B2
19697,457_marron1_May_23_2016_50070314.wav,29.5333661007,29.544,SIL
19698,457_marron1_May_23_2016_50070314.wav,29.544,31.321,N
19699,457_marron1_May_23_2016_50070314.wav,31.321,31.489,S
19700,457_marron1_May_23_2016_50070314.wav,31.489,31.519,SIL
19701,457_marron1_May_23_2016_50070314.wav,31.519,32.588,M
19702,457_marron1_May_23_2016_50070314.wav,32.588,33.586,D
19703,457_marron1_May_23_2016_50070314.wav,33.586,33.628,SIL
19704,457_marron1_May_23_2016_50070314.wav,33.628,33.821,I
19705,457_marron1_May_23_2016_50070314.wav,33.821,33.863,SIL
19706,457_marron1_May_23_2016_50070314.wav,33.863,34.68,A
19707,457_marron1_May_23_2016_50070314.wav,34.68,34.726,A
19708,457_marron1_May_23_2016_50070314.wav,34.726,34.77,SIL
19709,457_marron1_May_23_2016_50070314.wav,34.77,35.378,O
19710,457_marron1_May_23_2016_50070314.wav,35.378,35.513,SIL
19711,457_marron1_May_23_2016_50070314.wav,35.513,36.255,J1
19712,457_marron1_May_23_2016_50070314.wav,36.255,37.064,J2
19713,457_marron1_May_23_2016_50070314.wav,37.064,37.117,J2
19714,457_marron1_May_23_2016_50070314.wav,37.117,37.207,SIL
19715,457_marron1_May_23_2016_50070314.wav,37.207,38.112,B1
19716,457_marron1_May_23_2016_50070314.wav,38.112,38.126,SIL
19717,457_marron1_May_23_2016_50070314.wav,38.126,38.653,B2
19718,457_marron1_May_23_2016_50070314.wav,38.653,38.671,SIL
19719,457_marron1_May_23_2016_50070314.wav,38.671,39.231,R
19720,457_marron1_May_23_2016_50070314.wav,39.231,39.298,SIL
19721,457_marron1_May_23_2016_50070314.wav,39.298,40.168,O
