,wave,start,end,syll
10040,285_marron1_June_07_2016_71474353.wav,0.0,0.593,SIL
10041,285_marron1_June_07_2016_71474353.wav,0.593,0.968,call
10042,285_marron1_June_07_2016_71474353.wav,0.968,1.636,SIL
10043,285_marron1_June_07_2016_71474353.wav,1.636,1.97,call
10044,285_marron1_June_07_2016_71474353.wav,1.97,2.552,SIL
10045,285_marron1_June_07_2016_71474353.wav,2.552,3.551,Z
10046,285_marron1_June_07_2016_71474353.wav,3.551,3.736,SIL
10047,285_marron1_June_07_2016_71474353.wav,3.736,4.006,Ci
10048,285_marron1_June_07_2016_71474353.wav,4.006,4.086,SIL
10049,285_marron1_June_07_2016_71474353.wav,4.086,4.71,C
10050,285_marron1_June_07_2016_71474353.wav,4.71,4.905,H
10051,285_marron1_June_07_2016_71474353.wav,4.905,6.139,E
10052,285_marron1_June_07_2016_71474353.wav,6.139,6.172,SIL
10053,285_marron1_June_07_2016_71474353.wav,6.172,6.704,R
10054,285_marron1_June_07_2016_71474353.wav,6.704,6.812,SIL
10055,285_marron1_June_07_2016_71474353.wav,6.812,6.958,TRASH
