,wave,start,end,syll
3302,155_marron1_May_26_2016_56837843.wav,0.0,2.9281123151,SIL
3303,155_marron1_May_26_2016_56837843.wav,2.9281123151,3.8139973793,Z
3304,155_marron1_May_26_2016_56837843.wav,3.8139973793,3.921628275,SIL
3305,155_marron1_May_26_2016_56837843.wav,3.921628275,4.1562084322,Ci
3306,155_marron1_May_26_2016_56837843.wav,4.1562084322,4.9896579319,C
3307,155_marron1_May_26_2016_56837843.wav,4.9896579319,5.1635232248,H
3308,155_marron1_May_26_2016_56837843.wav,5.1635232248,5.1800818242,SIL
3309,155_marron1_May_26_2016_56837843.wav,5.1800818242,5.9141797279,E
3310,155_marron1_May_26_2016_56837843.wav,5.9141797279,5.9390176269,SIL
3311,155_marron1_May_26_2016_56837843.wav,5.9390176269,7.1891918764,R
3312,155_marron1_May_26_2016_56837843.wav,7.1891918764,7.2747446396,SIL
3313,155_marron1_May_26_2016_56837843.wav,7.2747446396,9.3059328242,O
3314,155_marron1_May_26_2016_56837843.wav,9.3059328242,9.3859660543,SIL
3315,155_marron1_May_26_2016_56837843.wav,9.3859660543,9.766813839,P
3316,155_marron1_May_26_2016_56837843.wav,9.766813839,9.8551263687,SIL
3317,155_marron1_May_26_2016_56837843.wav,9.8551263687,10.1173041915,K
3318,155_marron1_May_26_2016_56837843.wav,10.1173041915,10.4484761781,K2
3319,155_marron1_May_26_2016_56837843.wav,10.4484761781,10.5091910423,SIL
3320,155_marron1_May_26_2016_56837843.wav,10.5091910423,10.8486423286,Ci
3321,155_marron1_May_26_2016_56837843.wav,10.8486423286,11.6876113614,C
3322,155_marron1_May_26_2016_56837843.wav,11.6876113614,12.0960568116,H
3323,155_marron1_May_26_2016_56837843.wav,12.0960568116,13.0150590745,E
3324,155_marron1_May_26_2016_56837843.wav,13.0150590745,13.0757739387,SIL
3325,155_marron1_May_26_2016_56837843.wav,13.0757739387,14.9744933287,N
