,wave,start,end,syll
20776,478_marron1_May_25_2016_47555974.wav,0.0,3.349,SIL
20777,478_marron1_May_25_2016_47555974.wav,3.349,4.293,Z
20778,478_marron1_May_25_2016_47555974.wav,4.293,4.37,SIL
20779,478_marron1_May_25_2016_47555974.wav,4.37,4.635,Ci
20780,478_marron1_May_25_2016_47555974.wav,4.635,5.678,C
20781,478_marron1_May_25_2016_47555974.wav,5.678,5.965,H
20782,478_marron1_May_25_2016_47555974.wav,5.965,6.727,E
20783,478_marron1_May_25_2016_47555974.wav,6.727,6.754,SIL
20784,478_marron1_May_25_2016_47555974.wav,6.754,7.615,R
20785,478_marron1_May_25_2016_47555974.wav,7.615,7.698,SIL
20786,478_marron1_May_25_2016_47555974.wav,7.698,7.786,TRASH
20787,478_marron1_May_25_2016_47555974.wav,7.786,8.6468553085,J1
20788,478_marron1_May_25_2016_47555974.wav,8.6468553085,9.304,J2
20789,478_marron1_May_25_2016_47555974.wav,9.304,9.397,SIL
20790,478_marron1_May_25_2016_47555974.wav,9.397,10.203,B1
20791,478_marron1_May_25_2016_47555974.wav,10.203,11.119,B2
20792,478_marron1_May_25_2016_47555974.wav,11.119,11.141,SIL
20793,478_marron1_May_25_2016_47555974.wav,11.141,11.985,Q
20794,478_marron1_May_25_2016_47555974.wav,11.985,12.697,O
20795,478_marron1_May_25_2016_47555974.wav,12.697,12.758,SIL
20796,478_marron1_May_25_2016_47555974.wav,12.758,13.414,J1
20797,478_marron1_May_25_2016_47555974.wav,13.414,13.492,J2
20798,478_marron1_May_25_2016_47555974.wav,13.492,13.58,SIL
20799,478_marron1_May_25_2016_47555974.wav,13.58,14.468,B1
20800,478_marron1_May_25_2016_47555974.wav,14.468,15.307,B2
20801,478_marron1_May_25_2016_47555974.wav,15.307,15.329,SIL
20802,478_marron1_May_25_2016_47555974.wav,15.329,16.593,R
20803,478_marron1_May_25_2016_47555974.wav,16.593,16.632,SIL
20804,478_marron1_May_25_2016_47555974.wav,16.632,18.072,O
20805,478_marron1_May_25_2016_47555974.wav,18.072,18.138,SIL
20806,478_marron1_May_25_2016_47555974.wav,18.138,19.093,J1
20807,478_marron1_May_25_2016_47555974.wav,19.093,20.434,J2
20808,478_marron1_May_25_2016_47555974.wav,20.434,20.577,SIL
20809,478_marron1_May_25_2016_47555974.wav,20.577,21.377,B1
20810,478_marron1_May_25_2016_47555974.wav,21.377,22.536,B2
20811,478_marron1_May_25_2016_47555974.wav,22.536,23.8,Q
20812,478_marron1_May_25_2016_47555974.wav,23.772,23.987,O
20813,478_marron1_May_25_2016_47555974.wav,23.987,24.059,SIL
20814,478_marron1_May_25_2016_47555974.wav,24.059,24.418,P
20815,478_marron1_May_25_2016_47555974.wav,24.418,24.511,SIL
20816,478_marron1_May_25_2016_47555974.wav,24.511,24.749,K
20817,478_marron1_May_25_2016_47555974.wav,24.749,24.798,SIL
20818,478_marron1_May_25_2016_47555974.wav,24.798,26.354,V
