,wave,start,end,syll
11778,317_marron1_June_10_2016_48787498.wav,0.0,3.673,SIL
11779,317_marron1_June_10_2016_48787498.wav,3.673,4.71,Z
11780,317_marron1_June_10_2016_48787498.wav,4.71,4.788,SIL
11781,317_marron1_June_10_2016_48787498.wav,4.788,5.046,Ci
11782,317_marron1_June_10_2016_48787498.wav,5.046,5.869,C
11783,317_marron1_June_10_2016_48787498.wav,5.869,6.2555097997,H
11784,317_marron1_June_10_2016_48787498.wav,6.2555097997,6.281,SIL
11785,317_marron1_June_10_2016_48787498.wav,6.281,7.187,E
11786,317_marron1_June_10_2016_48787498.wav,7.187,7.204,SIL
11787,317_marron1_June_10_2016_48787498.wav,7.204,8.127,R
11788,317_marron1_June_10_2016_48787498.wav,8.127,8.191,SIL
11789,317_marron1_June_10_2016_48787498.wav,8.191,8.602,O
11790,317_marron1_June_10_2016_48787498.wav,8.602,8.697,SIL
11791,317_marron1_June_10_2016_48787498.wav,8.697,9.547,J1
11792,317_marron1_June_10_2016_48787498.wav,9.547,10.117,J2
11793,317_marron1_June_10_2016_48787498.wav,10.117,10.173,J2
11794,317_marron1_June_10_2016_48787498.wav,10.173,10.29,SIL
11795,317_marron1_June_10_2016_48787498.wav,10.29,11.118,B1
11796,317_marron1_June_10_2016_48787498.wav,11.118,12.033,B2
11797,317_marron1_June_10_2016_48787498.wav,12.033,12.052,SIL
11798,317_marron1_June_10_2016_48787498.wav,12.052,13.8260667706,N
11799,317_marron1_June_10_2016_48787498.wav,13.8260667706,13.879,SIL
11800,317_marron1_June_10_2016_48787498.wav,13.879,14.855,A
11801,317_marron1_June_10_2016_48787498.wav,14.855,14.933,SIL
11802,317_marron1_June_10_2016_48787498.wav,14.933,15.113,O
11803,317_marron1_June_10_2016_48787498.wav,15.113,15.18,SIL
11804,317_marron1_June_10_2016_48787498.wav,15.18,15.511,P
11805,317_marron1_June_10_2016_48787498.wav,15.511,15.597,SIL
11806,317_marron1_June_10_2016_48787498.wav,15.597,15.967,K
11807,317_marron1_June_10_2016_48787498.wav,15.967,15.978,SIL
11808,317_marron1_June_10_2016_48787498.wav,15.978,17.29,V
11809,317_marron1_June_10_2016_48787498.wav,17.29,17.374,SIL
11810,317_marron1_June_10_2016_48787498.wav,17.374,17.996,J1
11811,317_marron1_June_10_2016_48787498.wav,17.996,18.514,J2
11812,317_marron1_June_10_2016_48787498.wav,18.502,18.555,J2
11813,317_marron1_June_10_2016_48787498.wav,18.555,18.675,SIL
11814,317_marron1_June_10_2016_48787498.wav,18.675,19.617,B1
11815,317_marron1_June_10_2016_48787498.wav,19.617,20.348,B2
11816,317_marron1_June_10_2016_48787498.wav,20.348,20.387,SIL
11817,317_marron1_June_10_2016_48787498.wav,20.387,21.63,N
