,wave,start,end,syll
11644,315_marron1_June_10_2016_37781776.wav,0.0,0.881,SIL
11645,315_marron1_June_10_2016_37781776.wav,0.881,1.24,call
11646,315_marron1_June_10_2016_37781776.wav,1.24,1.71,SIL
11647,315_marron1_June_10_2016_37781776.wav,1.71,2.294,Z
11648,315_marron1_June_10_2016_37781776.wav,2.294,2.408,SIL
11649,315_marron1_June_10_2016_37781776.wav,2.408,2.655,Ci
11650,315_marron1_June_10_2016_37781776.wav,2.655,2.672,SIL
11651,315_marron1_June_10_2016_37781776.wav,2.672,3.673,C
11652,315_marron1_June_10_2016_37781776.wav,3.673,4.059,H
11653,315_marron1_June_10_2016_37781776.wav,4.059,4.081,SIL
11654,315_marron1_June_10_2016_37781776.wav,4.081,4.993,E
11655,315_marron1_June_10_2016_37781776.wav,4.993,5.522,R
11656,315_marron1_June_10_2016_37781776.wav,5.522,5.616,SIL
11657,315_marron1_June_10_2016_37781776.wav,5.616,5.655,J1
11658,315_marron1_June_10_2016_37781776.wav,5.655,6.489,J1
11659,315_marron1_June_10_2016_37781776.wav,6.489,7.71,J2
11660,315_marron1_June_10_2016_37781776.wav,7.71,7.754,SIL
11661,315_marron1_June_10_2016_37781776.wav,7.754,9.45,N
11662,315_marron1_June_10_2016_37781776.wav,9.45,9.506,SIL
11663,315_marron1_June_10_2016_37781776.wav,9.506,10.754,A
11664,315_marron1_June_10_2016_37781776.wav,10.754,10.804,A
11665,315_marron1_June_10_2016_37781776.wav,10.804,10.84,SIL
11666,315_marron1_June_10_2016_37781776.wav,10.84,11.024,O
11667,315_marron1_June_10_2016_37781776.wav,11.024,11.085,SIL
11668,315_marron1_June_10_2016_37781776.wav,11.085,11.421,P
11669,315_marron1_June_10_2016_37781776.wav,11.421,11.53,SIL
11670,315_marron1_June_10_2016_37781776.wav,11.53,11.855,K
11671,315_marron1_June_10_2016_37781776.wav,11.855,12.241,K2
11672,315_marron1_June_10_2016_37781776.wav,12.241,12.3,SIL
11673,315_marron1_June_10_2016_37781776.wav,12.3,13.556,L
11674,315_marron1_June_10_2016_37781776.wav,13.556,14.432,J2
11675,315_marron1_June_10_2016_37781776.wav,14.432,14.491,J2
11676,315_marron1_June_10_2016_37781776.wav,14.491,14.568,SIL
11677,315_marron1_June_10_2016_37781776.wav,14.568,15.408,B1
11678,315_marron1_June_10_2016_37781776.wav,15.408,15.419,SIL
11679,315_marron1_June_10_2016_37781776.wav,15.419,16.114,B2
11680,315_marron1_June_10_2016_37781776.wav,16.114,16.134,SIL
11681,315_marron1_June_10_2016_37781776.wav,16.134,17.146,Q
11682,315_marron1_June_10_2016_37781776.wav,17.146,17.165,SIL
11683,315_marron1_June_10_2016_37781776.wav,17.165,17.56,O
11684,315_marron1_June_10_2016_37781776.wav,17.56,17.666,SIL
11685,315_marron1_June_10_2016_37781776.wav,17.666,18.658,J1
11686,315_marron1_June_10_2016_37781776.wav,18.658,19.392,J2
11687,315_marron1_June_10_2016_37781776.wav,19.392,19.448,J2
11688,315_marron1_June_10_2016_37781776.wav,19.448,19.562,SIL
11689,315_marron1_June_10_2016_37781776.wav,19.562,20.501,B1
11690,315_marron1_June_10_2016_37781776.wav,20.501,20.521,SIL
11691,315_marron1_June_10_2016_37781776.wav,20.521,21.319,B2
11692,315_marron1_June_10_2016_37781776.wav,21.319,21.335,SIL
11693,315_marron1_June_10_2016_37781776.wav,21.335,23.123,N
11694,315_marron1_June_10_2016_37781776.wav,23.123,23.19,SIL
11695,315_marron1_June_10_2016_37781776.wav,23.19,24.333,A
11696,315_marron1_June_10_2016_37781776.wav,24.333,24.383,SIL
11697,315_marron1_June_10_2016_37781776.wav,24.383,24.58,O
11698,315_marron1_June_10_2016_37781776.wav,24.58,24.641,SIL
11699,315_marron1_June_10_2016_37781776.wav,24.641,24.961,P
