,wave,start,end,syll
15814,388_marron1_June_13_2016_59876516.wav,0.0,0.733,SIL
15815,388_marron1_June_13_2016_59876516.wav,0.733,1.046,call
15816,388_marron1_June_13_2016_59876516.wav,1.046,1.853,SIL
15817,388_marron1_June_13_2016_59876516.wav,1.853,2.188,call
15818,388_marron1_June_13_2016_59876516.wav,2.188,2.672,SIL
15819,388_marron1_June_13_2016_59876516.wav,2.672,3.343,Z
15820,388_marron1_June_13_2016_59876516.wav,3.343,3.45,SIL
15821,388_marron1_June_13_2016_59876516.wav,3.45,3.7,Ci
15822,388_marron1_June_13_2016_59876516.wav,3.7,4.709,C
15823,388_marron1_June_13_2016_59876516.wav,4.709,5.369,H
15824,388_marron1_June_13_2016_59876516.wav,5.3592975327,6.395,E
15825,388_marron1_June_13_2016_59876516.wav,6.395,6.43,SIL
15826,388_marron1_June_13_2016_59876516.wav,6.43,6.921,R
15827,388_marron1_June_13_2016_59876516.wav,6.921,7.028,SIL
15828,388_marron1_June_13_2016_59876516.wav,7.028,7.07,J1
15829,388_marron1_June_13_2016_59876516.wav,7.07,7.843,J1
15830,388_marron1_June_13_2016_59876516.wav,7.843,8.717,J2
15831,388_marron1_June_13_2016_59876516.wav,8.717,8.724,SIL
15832,388_marron1_June_13_2016_59876516.wav,8.724,9.73,L
15833,388_marron1_June_13_2016_59876516.wav,9.73,9.762,SIL
15834,388_marron1_June_13_2016_59876516.wav,9.762,11.027,N
15835,388_marron1_June_13_2016_59876516.wav,11.027,11.076,SIL
15836,388_marron1_June_13_2016_59876516.wav,11.076,11.955,A
15837,388_marron1_June_13_2016_59876516.wav,11.955,12.017,A
15838,388_marron1_June_13_2016_59876516.wav,12.017,12.04,SIL
15839,388_marron1_June_13_2016_59876516.wav,12.04,13.162,O
15840,388_marron1_June_13_2016_59876516.wav,13.162,13.262,SIL
15841,388_marron1_June_13_2016_59876516.wav,13.262,14.004,J1
15842,388_marron1_June_13_2016_59876516.wav,14.004,14.945,J2
15843,388_marron1_June_13_2016_59876516.wav,14.945,15.008,J2
15844,388_marron1_June_13_2016_59876516.wav,15.008,15.112,SIL
15845,388_marron1_June_13_2016_59876516.wav,15.112,16.018,B1
15846,388_marron1_June_13_2016_59876516.wav,16.018,16.031,SIL
15847,388_marron1_June_13_2016_59876516.wav,16.031,17.046,B2
15848,388_marron1_June_13_2016_59876516.wav,17.046,17.064,SIL
15849,388_marron1_June_13_2016_59876516.wav,17.064,18.519,Q
15850,388_marron1_June_13_2016_59876516.wav,18.519,18.534,SIL
15851,388_marron1_June_13_2016_59876516.wav,18.534,19.128,H
15852,388_marron1_June_13_2016_59876516.wav,19.103,19.855,E
15853,388_marron1_June_13_2016_59876516.wav,19.855,19.91,SIL
15854,388_marron1_June_13_2016_59876516.wav,19.91,21.422,N
15855,388_marron1_June_13_2016_59876516.wav,21.422,21.457,SIL
15856,388_marron1_June_13_2016_59876516.wav,21.457,22.5125264753,A
15857,388_marron1_June_13_2016_59876516.wav,22.5125264753,22.513,SIL
15858,388_marron1_June_13_2016_59876516.wav,22.513,22.565,A
15859,388_marron1_June_13_2016_59876516.wav,22.565,22.619,SIL
15860,388_marron1_June_13_2016_59876516.wav,22.619,22.82,O
15861,388_marron1_June_13_2016_59876516.wav,22.82,22.873,SIL
15862,388_marron1_June_13_2016_59876516.wav,22.873,23.203,P
15863,388_marron1_June_13_2016_59876516.wav,23.203,23.317,SIL
15864,388_marron1_June_13_2016_59876516.wav,23.317,23.528,K
15865,388_marron1_June_13_2016_59876516.wav,23.528,23.556,SIL
15866,388_marron1_June_13_2016_59876516.wav,23.556,24.656,V
15867,388_marron1_June_13_2016_59876516.wav,24.656,24.725,SIL
15868,388_marron1_June_13_2016_59876516.wav,24.725,25.47,J1
15869,388_marron1_June_13_2016_59876516.wav,25.47,25.922,J2
15870,388_marron1_June_13_2016_59876516.wav,25.922,26.96,L
15871,388_marron1_June_13_2016_59876516.wav,26.96,26.97,SIL
15872,388_marron1_June_13_2016_59876516.wav,26.97,28.294,N
15873,388_marron1_June_13_2016_59876516.wav,28.294,28.349,SIL
15874,388_marron1_June_13_2016_59876516.wav,28.349,29.342,A
15875,388_marron1_June_13_2016_59876516.wav,29.342,29.394,A
15876,388_marron1_June_13_2016_59876516.wav,29.394,29.436,SIL
15877,388_marron1_June_13_2016_59876516.wav,29.436,29.58,O
15878,388_marron1_June_13_2016_59876516.wav,29.58,29.677,SIL
15879,388_marron1_June_13_2016_59876516.wav,29.677,30.008,P
