,wave,start,end,syll
2708,143_marron1_May_26_2016_41472569.wav,0.0,0.7249082722,SIL
2709,143_marron1_May_26_2016_41472569.wav,0.7249082722,1.0009310374,call
2710,143_marron1_May_26_2016_41472569.wav,1.0009310374,2.7434989993,SIL
2711,143_marron1_May_26_2016_41472569.wav,2.7434989993,3.0724958306,call
2712,143_marron1_May_26_2016_41472569.wav,3.0724958306,3.9200808873,SIL
2713,143_marron1_May_26_2016_41472569.wav,3.9200808873,4.2462896097,call
2714,143_marron1_May_26_2016_41472569.wav,4.2462896097,4.382906938,SIL
2715,143_marron1_May_26_2016_41472569.wav,4.382906938,4.5223123749,Ci
2716,143_marron1_May_26_2016_41472569.wav,4.5223123749,5.7769613075,C
2717,143_marron1_May_26_2016_41472569.wav,5.7769613075,6.2788208806,H
2718,143_marron1_May_26_2016_41472569.wav,6.2788208806,7.3438784189,E
2719,143_marron1_May_26_2016_41472569.wav,7.3438784189,7.3717595063,SIL
2720,143_marron1_May_26_2016_41472569.wav,7.3717595063,7.8736190794,R
2721,143_marron1_May_26_2016_41472569.wav,7.8736190794,7.9907196464,SIL
2722,143_marron1_May_26_2016_41472569.wav,7.9907196464,8.038117495,J1
2723,143_marron1_May_26_2016_41472569.wav,8.038117495,9.0139555537,J1
2724,143_marron1_May_26_2016_41472569.wav,9.0139555537,9.8085665444,J2
2725,143_marron1_May_26_2016_41472569.wav,9.8085665444,9.8420238492,J2
2726,143_marron1_May_26_2016_41472569.wav,9.8420238492,9.97306496,SIL
2727,143_marron1_May_26_2016_41472569.wav,9.97306496,10.8122856905,B1
2728,143_marron1_May_26_2016_41472569.wav,10.8122856905,10.8373786691,SIL
2729,143_marron1_May_26_2016_41472569.wav,10.8373786691,11.693328052,B2
2730,143_marron1_May_26_2016_41472569.wav,11.693328052,13.1961186624,Q
2731,143_marron1_May_26_2016_41472569.wav,13.1961186624,13.2518808372,SIL
2732,143_marron1_May_26_2016_41472569.wav,13.2518808372,13.884781521,H
2733,143_marron1_May_26_2016_41472569.wav,13.884781521,13.9042982822,SIL
2734,143_marron1_May_26_2016_41472569.wav,13.9042982822,14.6598757505,E
2735,143_marron1_May_26_2016_41472569.wav,14.6598757505,14.718426034,SIL
2736,143_marron1_May_26_2016_41472569.wav,14.718426034,16.8485411107,N
2737,143_marron1_May_26_2016_41472569.wav,16.8485411107,17.0241919613,S
2738,143_marron1_May_26_2016_41472569.wav,17.0241919613,17.0520730487,SIL
2739,143_marron1_May_26_2016_41472569.wav,17.0520730487,18.6022615077,M
2740,143_marron1_May_26_2016_41472569.wav,18.6022615077,19.8206650267,D
2741,143_marron1_May_26_2016_41472569.wav,19.8206650267,19.8875796364,SIL
2742,143_marron1_May_26_2016_41472569.wav,19.8875796364,20.0492899433,I
2743,143_marron1_May_26_2016_41472569.wav,20.0492899433,20.1580261841,SIL
2744,143_marron1_May_26_2016_41472569.wav,20.1580261841,21.1031950467,A
2745,143_marron1_May_26_2016_41472569.wav,21.1031950467,21.1673215477,SIL
2746,143_marron1_May_26_2016_41472569.wav,21.1673215477,21.3541248332,O
2747,143_marron1_May_26_2016_41472569.wav,21.3541248332,21.4238275517,SIL
2748,143_marron1_May_26_2016_41472569.wav,21.4238275517,21.7751292528,P
2749,143_marron1_May_26_2016_41472569.wav,21.7751292528,21.8810773849,SIL
2750,143_marron1_May_26_2016_41472569.wav,21.8810773849,22.2323790861,K
2751,143_marron1_May_26_2016_41472569.wav,22.2323790861,22.5056137425,K2
2752,143_marron1_May_26_2016_41472569.wav,22.5056137425,22.6589597231,SIL
2753,143_marron1_May_26_2016_41472569.wav,22.6589597231,22.9182538359,Ci
2754,143_marron1_May_26_2016_41472569.wav,22.9182538359,23.9916757005,C
2755,143_marron1_May_26_2016_41472569.wav,23.9916757005,24.1589622248,H
2756,143_marron1_May_26_2016_41472569.wav,24.1589622248,24.1756908772,SIL
2757,143_marron1_May_26_2016_41472569.wav,24.1756908772,24.9647256504,E
2758,143_marron1_May_26_2016_41472569.wav,24.9647256504,24.9758730159,SIL
2759,143_marron1_May_26_2016_41472569.wav,24.9758730159,25.8513442295,R
2760,143_marron1_May_26_2016_41472569.wav,25.8513442295,25.9433518179,SIL
2761,143_marron1_May_26_2016_41472569.wav,25.9433518179,26.0186307538,J1
2762,143_marron1_May_26_2016_41472569.wav,26.0186307538,26.7686320047,J1
2763,143_marron1_May_26_2016_41472569.wav,26.7686320047,26.8578514843,L2
2764,143_marron1_May_26_2016_41472569.wav,26.8578514843,26.871792028,SIL
2765,143_marron1_May_26_2016_41472569.wav,26.871792028,28.3216085724,L
2766,143_marron1_May_26_2016_41472569.wav,28.3216085724,28.9098995163,J2
2767,143_marron1_May_26_2016_41472569.wav,28.9098995163,28.9656616911,J2
2768,143_marron1_May_26_2016_41472569.wav,28.9656616911,29.0827622582,SIL
2769,143_marron1_May_26_2016_41472569.wav,29.0827622582,29.7937299866,B1
2770,143_marron1_May_26_2016_41472569.wav,29.7937299866,30.5465193462,B2
2771,143_marron1_May_26_2016_41472569.wav,30.5465193462,32.3783067878,N
