,wave,start,end,syll
13365,346_marron1_June_11_2016_65015323.wav,0.0,0.804,SIL
13366,346_marron1_June_11_2016_65015323.wav,0.804,1.132,call
13367,346_marron1_June_11_2016_65015323.wav,1.132,2.12,SIL
13368,346_marron1_June_11_2016_65015323.wav,2.12,2.455,call
13369,346_marron1_June_11_2016_65015323.wav,2.455,2.901,SIL
13370,346_marron1_June_11_2016_65015323.wav,2.901,3.511,Z
13371,346_marron1_June_11_2016_65015323.wav,3.511,3.627,SIL
13372,346_marron1_June_11_2016_65015323.wav,3.627,3.861,Ci
13373,346_marron1_June_11_2016_65015323.wav,3.861,3.872,SIL
13374,346_marron1_June_11_2016_65015323.wav,3.872,4.463,C
13375,346_marron1_June_11_2016_65015323.wav,4.463,4.477,SIL
13376,346_marron1_June_11_2016_65015323.wav,4.477,5.1251785293,H
13377,346_marron1_June_11_2016_65015323.wav,5.1251785293,6.006,E
13378,346_marron1_June_11_2016_65015323.wav,6.006,6.022,SIL
13379,346_marron1_June_11_2016_65015323.wav,6.022,6.538,R
13380,346_marron1_June_11_2016_65015323.wav,6.538,6.635,SIL
13381,346_marron1_June_11_2016_65015323.wav,6.635,8.15,O
13382,346_marron1_June_11_2016_65015323.wav,8.15,8.247,SIL
13383,346_marron1_June_11_2016_65015323.wav,8.247,8.57,P
