,wave,start,end,syll
15119,378_marron1_June_13_2016_23095326.wav,0.0,2.498,SIL
15120,378_marron1_June_13_2016_23095326.wav,2.498,3.55,Z
15121,378_marron1_June_13_2016_23095326.wav,3.55,3.612,SIL
15122,378_marron1_June_13_2016_23095326.wav,3.612,4.175,T
15123,378_marron1_June_13_2016_23095326.wav,4.175,4.385,SIL
15124,378_marron1_June_13_2016_23095326.wav,4.385,5.356,U
15125,378_marron1_June_13_2016_23095326.wav,5.356,5.424,TRASH
15126,378_marron1_June_13_2016_23095326.wav,5.424,5.433,SIL
15127,378_marron1_June_13_2016_23095326.wav,5.433,5.488,J2
15128,378_marron1_June_13_2016_23095326.wav,5.488,5.596,SIL
15129,378_marron1_June_13_2016_23095326.wav,5.596,6.407,B1
15130,378_marron1_June_13_2016_23095326.wav,6.407,6.415,SIL
15131,378_marron1_June_13_2016_23095326.wav,6.415,7.726,B2
15132,378_marron1_June_13_2016_23095326.wav,7.726,7.744,SIL
15133,378_marron1_June_13_2016_23095326.wav,7.744,8.848,Q
15134,378_marron1_June_13_2016_23095326.wav,8.848,8.898,SIL
15135,378_marron1_June_13_2016_23095326.wav,8.898,9.209980838,H
15136,378_marron1_June_13_2016_23095326.wav,9.209980838,9.943,E
15137,378_marron1_June_13_2016_23095326.wav,9.943,9.995,SIL
15138,378_marron1_June_13_2016_23095326.wav,9.995,11.014,N
15139,378_marron1_June_13_2016_23095326.wav,11.014,11.101,SIL
15140,378_marron1_June_13_2016_23095326.wav,11.101,12.055,A
15141,378_marron1_June_13_2016_23095326.wav,12.055,12.065,SIL
15142,378_marron1_June_13_2016_23095326.wav,12.065,12.109,A
15143,378_marron1_June_13_2016_23095326.wav,12.109,12.174,SIL
15144,378_marron1_June_13_2016_23095326.wav,12.174,12.765,O
15145,378_marron1_June_13_2016_23095326.wav,12.765,12.887,SIL
15146,378_marron1_June_13_2016_23095326.wav,12.887,13.686,J1
15147,378_marron1_June_13_2016_23095326.wav,13.686,14.128,J2
15148,378_marron1_June_13_2016_23095326.wav,14.128,14.181,J2
15149,378_marron1_June_13_2016_23095326.wav,14.181,14.292,SIL
15150,378_marron1_June_13_2016_23095326.wav,14.292,15.112,B1
15151,378_marron1_June_13_2016_23095326.wav,15.112,15.134,SIL
